ecNum,#proteinId
2.4.1.-,485895
2.4.1.-,485895
2.4.1.-,485895
1.1.1.30,485918
1.1.1.30,485918
4.1.1.37,485922
3.2.1.37,485973
3.2.1.37,485973
3.1.1.17,485980
3.1.1.17,485980
3.1.1.17,485980
1.2.1.31,485986
1.2.1.31,485986
2.1.1.6,485992
6.1.1.11,486101
6.1.1.11,486101
4.1.-.-,486116
2.1.1.33,486204
4.1.2.13,486265
4.1.2.13,486265
4.1.2.13,486265
4.1.2.13,486265
6.1.1.3,486291
6.1.1.3,486291
2.6.1.62,486299
1.6.5.5,486367
2.7.7.50,486379
5.2.1.8,486429
5.3.1.16,486538
5.2.1.8,486546
5.2.1.8,486549
2.3.1.61,486571
2.3.1.61,486571
4.2.1.68,486586
3.1.3.36,486635
3.6.1.7,486705
3.6.1.7,486705
3.6.1.7,486705
6.1.1.9,486717
6.1.1.9,486717
6.3.2.19,486744
1.1.1.170,486771
1.3.99.-,486873
1.3.99.-,486873
1.3.99.-,486873
2.1.1.-,486913
2.1.1.-,486913
2.1.1.-,486913
2.1.1.-,486913
2.1.1.-,486913
2.1.1.-,486913
2.1.1.-,486913
2.1.1.-,486913
2.5.1.6,486915
2.5.1.6,486915
2.3.1.-,486922
2.3.1.-,486922
2.3.1.-,486922
2.3.1.-,486922
2.3.1.-,486922
2.3.1.-,486922
2.3.1.-,486922
2.3.1.-,486922
2.3.1.-,486922
2.3.1.-,486922
2.3.1.-,486922
2.3.1.-,486922
2.3.1.-,486922
2.3.1.48,486939
2.6.1.9,486964
2.6.1.9,486964
2.6.1.9,486964
2.6.1.9,486964
3.4.-.-,487009
3.4.-.-,487009
2.7.1.1,487027
2.7.1.1,487027
2.7.1.1,487027
2.7.1.1,487027
2.7.1.1,487027
2.7.1.1,487027
2.4.1.-,487084
2.4.1.-,487084
2.4.1.-,487084
2.4.1.-,487084
2.4.1.-,487084
2.4.1.-,487084
2.4.1.-,487084
2.4.1.-,487084
2.4.1.-,487084
2.4.1.-,487084
2.4.1.-,487084
6.3.2.19,487148
2.7.8.7,487150
3.4.19.12,487213
1.1.3.13,487225
4.2.1.24,487245
1.14.11.-,487254
5.1.3.2,487313
5.1.3.2,487313
2.7.7.7,487367
2.7.7.7,487367
2.7.7.7,487367
1.1.1.42,487391
1.1.1.42,487391
1.1.1.42,487391
3.1.3.48,487412
3.4.21.-,487460
3.4.11.18,487463
3.4.11.-,487516
3.4.24.71,487519
2.4.1.83,487542
3.1.-.-,487640
3.4.24.59,487645
3.1.26.5,487647
3.4.25.1,487702
2.7.1.137,487739
5.1.3.6,487754
5.1.3.6,487754
2.1.1.77,487809
3.4.25.1,487861
3.4.25.1,487953
1.3.1.21,487979
3.6.1.42,487995
6.1.1.1,488132
6.1.1.1,488132
2.7.1.108,488146
6.1.1.15,488188
6.1.1.15,488188
1.1.1.95,488192
1.11.1.6,488197
1.11.1.6,488197
2.7.1.6,488204
3.1.1.29,488233
3.2.1.113,488337
3.2.1.21,488375
3.2.1.21,488375
3.2.1.21,488375
3.5.3.11,488433
3.1.3.8,488436
1.1.2.3,488452
2.6.1.19,488461
2.6.1.19,488461
2.6.1.19,488461
2.6.1.19,488461
2.6.1.19,488461
3.1.3.1,488479
3.1.3.1,488479
3.1.3.1,488479
3.6.4.3,488518
2.6.1.19,488624
2.6.1.19,488624
2.6.1.19,488624
2.6.1.19,488624
2.6.1.19,488624
4.2.1.17,488640
4.2.1.17,488640
4.2.1.17,488640
4.2.1.17,488640
4.2.1.17,488640
4.2.1.17,488640
4.2.1.17,488640
4.2.1.17,488640
4.2.1.17,488640
3.1.1.29,488689
2.4.2.-,488693
3.1.4.17,488712
1.14.99.29,488765
3.4.19.1,488840
3.1.26.5,488846
1.6.5.5,488907
3.2.2.-,488958
3.6.3.-,488989
2.6.1.13,488999
2.6.1.13,488999
3.2.1.21,489049
3.2.1.21,489049
3.2.1.21,489049
3.2.2.21,489054
2.3.1.31,489085
2.3.1.31,489085
1.1.2.3,489156
1.1.99.24,489173
5.3.3.2,489185
5.3.3.2,489185
1.1.1.9,489240
3.6.4.-,489271
1.6.99.3,489337
3.4.-.-,489348
3.4.-.-,489348
2.3.1.47,489366
3.4.11.10,489407
2.4.2.28,489449
2.4.2.-,489453
4.2.1.1,489460
3.4.19.12,489467
6.3.2.19,489475
3.1.27.1,489494
3.4.17.4,489506
3.6.1.3,489515
4.1.1.36,489519
2.7.1.29,489524
3.1.3.-,489526
3.1.3.-,489526
3.1.3.-,489526
3.1.3.-,489526
3.1.3.-,489526
3.1.3.-,489526
2.3.1.48,489601
3.5.1.-,489605
3.5.1.-,489605
3.5.1.-,489605
3.5.1.-,489605
3.1.2.4,489614
3.1.2.4,489614
3.1.2.4,489614
3.1.1.23,489619
4.2.1.18,489665
3.1.3.7,489784
3.1.-.-,489804
4.2.1.24,489899
5.99.1.3,489951
6.3.2.19,489973
2.7.1.35,489994
2.4.1.18,490079
3.6.1.-,490085
3.6.1.-,490085
1.2.1.2,490091
1.2.1.2,490091
2.7.7.7,490107
2.7.7.7,490107
2.7.7.7,490107
2.7.7.7,490154
2.7.7.7,490154
2.7.7.7,490154
1.6.2.2,490161
1.6.5.5,490188
6.3.2.19,490223
1.14.11.-,490260
3.2.2.-,490271
2.3.3.1,490343
5.3.4.1,490371
3.1.3.11,490444
3.1.3.11,490444
3.1.3.11,490444
3.1.3.11,490444
4.4.1.17,490449
1.1.1.125,490528
1.1.1.103,490573
1.1.1.9,490576
2.6.1.7,490594
5.99.1.3,490609
1.5.-.-,490721
3.2.1.1,490742
1.97.1.4,490768
3.1.3.2,490779
3.1.3.2,490779
1.1.1.156,490859
3.5.1.-,490880
3.5.1.-,490880
3.5.1.-,490880
3.5.1.-,490880
2.4.1.123,490923
4.1.1.23,490967
2.1.1.107,490972
2.4.1.155,490975
1.11.1.6,491092
1.11.1.6,491092
1.1.1.22,491109
1.1.1.22,491109
1.1.1.22,491109
4.1.1.15,491158
4.1.1.15,491158
4.1.1.15,491158
4.1.1.15,491158
4.1.1.15,491158
1.14.14.1,491227
1.14.14.1,491227
1.14.14.1,491227
3.1.3.-,491231
3.1.3.-,491231
3.1.3.-,491231
3.1.3.-,491231
3.1.3.-,491231
3.1.3.-,491231
1.1.1.14,491250
1.1.1.21,491299
1.1.1.21,491299
1.1.1.21,491299
1.1.1.21,491299
1.1.1.21,491299
6.3.2.19,491301
1.16.3.1,491325
1.2.1.3,491334
1.2.1.3,491334
1.2.1.3,491334
1.2.1.3,491334
1.2.1.3,491334
1.2.1.3,491334
1.2.1.3,491334
1.2.1.3,491334
1.2.1.3,491334
1.2.1.3,491334
1.2.1.3,491334
1.2.1.3,491334
1.2.1.3,491334
1.2.1.3,491334
1.2.1.3,491334
2.4.2.9,491391
3.6.3.44,491426
2.7.4.6,491480
2.7.4.6,491480
2.1.1.-,491537
2.1.1.-,491537
2.1.1.-,491537
2.1.1.-,491537
2.1.1.-,491537
2.1.1.-,491537
2.1.1.-,491537
2.1.1.-,491537
3.1.1.3,491551
2.7.7.-,491596
2.7.7.-,491596
4.1.1.21,491601
3.1.3.48,491626
3.4.11.18,491668
4.3.2.2,491767
4.3.2.2,491767
3.6.1.3,491777
3.6.3.14,491791
3.6.3.14,491791
3.6.3.14,491791
1.4.3.5,491799
3.4.13.9,491801
6.3.2.19,491839
3.-.-.-,491854
1.8.4.-,491884
1.8.1.2,491891
1.8.1.2,491891
1.3.5.1,491915
1.3.5.1,491915
3.5.1.4,491956
3.5.1.4,491956
3.5.1.4,491956
3.5.1.4,491956
3.5.1.4,491956
3.5.1.4,491956
2.4.1.-,491988
2.4.1.-,491988
2.4.1.-,491988
2.4.1.-,491988
2.4.1.-,491988
2.4.1.-,491988
2.4.1.-,491988
2.4.1.-,491988
2.4.1.-,491988
2.4.1.-,491988
2.4.1.-,491988
2.7.7.6,492052
2.7.7.6,492052
2.7.7.6,492052
2.7.7.2,492079
3.1.3.36,492125
3.1.1.45,492131
3.4.17.-,492147
1.2.1.5,492162
1.2.1.5,492162
1.2.1.5,492162
1.2.1.5,492162
1.2.4.4,492177
3.2.1.3,492182
2.4.2.9,492276
1.10.2.2,492307
5.4.2.3,492364
1.15.1.1,492420
3.1.11.2,492475
6.2.1.12,492483
1.3.3.3,492503
1.1.1.-,492551
1.1.1.-,492551
1.1.1.-,492551
1.1.1.-,492551
1.1.1.-,492551
1.1.1.-,492551
1.1.1.-,492551
1.1.1.-,492551
1.1.1.-,492551
1.1.1.-,492551
1.1.1.-,492551
1.1.1.-,492551
3.6.4.-,492553
3.4.16.6,492594
3.6.3.9,492621
5.2.1.8,492669
5.5.1.5,492765
1.6.1.2,492767
1.1.1.31,492841
3.2.1.26,492886
3.2.1.26,492886
3.4.17.21,492893
3.6.1.3,492908
2.2.1.1,492932
2.2.1.1,492932
4.1.99.3,492936
2.4.2.-,492946
3.5.1.4,493021
3.5.1.4,493021
3.5.1.4,493021
3.5.1.4,493021
3.5.1.4,493021
3.5.1.4,493021
2.4.2.-,493042
2.4.1.155,493059
1.1.1.103,493065
2.4.1.155,493090
2.4.2.-,493097
6.3.2.19,493105
5.-.-.-,493156
2.1.1.60,493163
3.4.19.12,493248
3.2.1.24,493323
3.5.1.19,493435
6.3.1.2,493472
6.3.1.2,493472
6.3.1.2,493472
3.6.1.3,493486
3.5.2.9,493545
3.1.1.45,493552
4.2.1.22,493603
4.2.1.22,493603
4.2.1.22,493603
6.3.2.19,493623
1.1.1.95,493626
6.3.2.19,493748
2.6.1.11,493758
5.3.1.6,493849
5.3.1.6,493849
1.1.99.2,493880
2.6.1.1,493921
2.6.1.1,493921
2.6.1.1,493921
2.6.1.1,493921
2.6.1.1,493921
2.6.1.1,493921
2.6.1.1,493921
2.6.1.1,493921
2.6.1.1,493921
1.1.1.1,493945
1.1.1.1,493945
1.1.1.1,493945
1.1.1.1,493945
1.1.1.1,493945
6.3.2.19,493961
1.1.99.1,493978
5.4.99.5,494037
3.4.24.-,494121
1.6.2.2,494172
3.1.3.4,494176
3.1.3.4,494176
2.7.-.-,494241
2.3.1.88,494251
2.7.7.13,494264
1.1.1.95,494300
3.1.1.23,494347
3.5.1.53,494352
2.4.1.-,494363
2.4.1.-,494363
2.4.1.-,494363
2.4.1.-,494363
2.4.1.-,494363
2.4.1.-,494363
2.4.1.-,494363
2.4.1.-,494363
2.4.1.-,494363
2.4.1.-,494363
2.4.1.-,494363
3.1.3.25,494384
3.1.3.25,494384
3.1.3.25,494384
3.1.3.48,494405
5.1.3.1,494428
5.1.3.1,494428
5.1.3.1,494428
2.4.2.18,494455
3.1.3.36,494468
1.2.1.3,494479
1.2.1.3,494479
1.2.1.3,494479
1.2.1.3,494479
1.2.1.3,494479
1.2.1.3,494479
1.2.1.3,494479
1.2.1.3,494479
1.2.1.3,494479
1.2.1.3,494479
1.2.1.3,494479
1.2.1.3,494479
1.2.1.3,494479
1.2.1.3,494479
1.2.1.3,494479
2.6.1.1,494494
2.6.1.1,494494
2.6.1.1,494494
2.6.1.1,494494
2.6.1.1,494494
2.6.1.1,494494
2.6.1.1,494494
2.6.1.1,494494
2.6.1.1,494494
1.6.2.2,494500
4.2.1.-,494584
4.2.1.-,494584
4.2.1.-,494584
4.2.1.-,494584
4.2.1.-,494584
4.2.1.-,494584
4.2.1.-,494584
4.2.1.-,494584
4.2.1.-,494584
4.2.1.-,494584
5.3.1.8,494623
2.3.1.88,494625
1.1.1.125,494712
1.2.1.3,494842
1.2.1.3,494842
1.2.1.3,494842
1.2.1.3,494842
1.2.1.3,494842
1.2.1.3,494842
1.2.1.3,494842
1.2.1.3,494842
1.2.1.3,494842
1.2.1.3,494842
1.2.1.3,494842
1.2.1.3,494842
1.2.1.3,494842
1.2.1.3,494842
1.2.1.3,494842
2.6.1.5,494894
2.6.1.5,494894
2.6.1.5,494894
2.6.1.5,494894
1.13.99.1,494925
2.8.1.6,494939
3.4.16.5,494958
1.1.1.38,495007
3.4.19.12,495059
6.3.2.19,495074
1.14.11.8,495077
3.-.-.-,495082
1.2.1.12,495092
1.2.1.12,495092
2.3.1.4,495176
2.3.1.4,495176
2.4.1.1,495210
3.2.1.52,495242
3.2.1.52,495242
3.2.1.52,495242
3.2.1.52,495242
3.2.1.52,495242
1.1.3.9,495318
1.1.1.31,495376
4.1.1.44,495381
1.1.-.-,495435
1.1.-.-,495435
3.1.1.3,495464
6.3.2.19,495469
6.1.1.7,495478
6.1.1.7,495478
1.1.1.86,495490
1.1.1.86,495490
3.6.3.14,495510
3.6.3.14,495510
3.6.3.14,495510
3.4.14.-,495613
1.1.1.169,495667
3.4.-.-,495698
3.4.-.-,495698
3.1.1.5,495714
6.1.1.17,495731
6.1.1.17,495731
6.1.1.17,495731
2.1.1.79,495745
4.4.1.17,495778
5.2.1.8,495828
3.1.3.16,495962
2.3.1.26,496051
3.4.25.1,496083
1.14.99.3,496086
2.6.1.27,496125
3.4.25.1,496194
3.4.25.1,496196
2.4.1.-,496294
2.4.1.-,496294
2.4.1.-,496294
2.4.1.-,496294
2.4.1.-,496294
2.4.1.-,496294
2.4.1.-,496294
2.4.1.-,496294
2.4.1.-,496294
2.4.1.-,496294
2.4.1.-,496294
5.1.99.3,496343
1.14.13.1,496344
1.14.13.1,496344
1.6.5.5,496348
1.1.1.156,496368
3.2.1.22,496392
3.2.1.22,496392
3.2.1.22,496392
3.2.1.22,496392
3.5.2.9,496398
3.5.2.9,496400
3.6.1.3,496494
5.2.1.8,496495
4.2.1.9,496563
4.2.1.9,496563
2.7.1.23,496580
6.3.2.19,496608
1.3.5.1,496664
1.3.5.1,496664
3.2.1.24,496669
1.3.1.34,496711
3.1.26.4,496716
1.7.3.3,496739
2.1.2.10,496791
2.1.2.10,496791
2.1.2.10,496791
2.7.2.4,496835
2.7.2.4,496835
5.99.1.2,496858
6.1.1.6,496905
6.1.1.6,496905
5.3.1.23,496931
1.1.1.21,496972
1.1.1.21,496972
1.1.1.21,496972
1.1.1.21,496972
1.1.1.21,496972
2.4.1.141,497064
3.6.4.-,497084
3.1.3.16,497091
2.5.1.18,497103
6.3.2.19,497152
1.1.1.38,497231
2.7.1.67,497246
3.1.2.22,497252
3.4.22.-,497262
4.1.1.49,497268
4.1.1.49,497268
4.1.1.49,497268
1.13.11.-,497270
3.4.19.12,497282
1.1.1.-,497292
1.1.1.-,497292
1.1.1.-,497292
1.1.1.-,497292
1.1.1.-,497292
1.1.1.-,497292
1.1.1.-,497292
1.1.1.-,497292
1.1.1.-,497292
1.1.1.-,497292
1.1.1.-,497292
1.1.1.-,497292
1.14.13.-,497309
1.14.13.-,497309
1.14.13.-,497309
1.14.13.-,497309
1.14.13.-,497309
1.14.13.-,497309
1.14.13.-,497309
1.14.13.-,497309
1.14.13.-,497309
1.14.13.-,497309
1.14.13.-,497309
1.14.13.-,497309
1.14.13.-,497309
1.14.13.-,497309
2.7.7.4,497348
2.7.7.4,497348
2.7.7.4,497348
4.2.99.18,497408
2.7.1.32,497425
3.6.3.14,497449
3.6.3.14,497449
3.6.3.14,497449
3.1.1.29,497546
3.4.23.34,497577
2.4.2.10,497648
3.4.19.12,497662
2.1.1.43,497721
3.2.1.1,497730
2.7.7.53,497758
1.3.1.21,497781
2.1.1.17,497806
3.5.1.-,497825
3.5.1.-,497825
3.5.1.-,497825
3.5.1.-,497825
2.6.1.19,497850
2.6.1.19,497850
2.6.1.19,497850
2.6.1.19,497850
2.6.1.19,497850
3.2.1.40,497856
4.2.99.18,497882
3.2.1.21,497895
3.2.1.21,497895
3.2.1.21,497895
3.2.1.25,497909
3.5.1.3,498163
3.5.1.3,498163
2.6.1.27,498169
2.1.2.1,498271
2.1.2.1,498271
2.1.2.1,498271
2.1.2.1,498271
2.1.2.1,498271
6.1.1.2,498330
6.1.1.2,498330
1.1.1.170,498343
2.4.1.131,498346
3.4.21.48,498410
6.3.2.19,498483
4.1.1.1,498499
3.6.1.-,498510
3.6.1.-,498510
3.-.-.-,498514
2.7.1.11,498534
2.7.1.11,498534
2.7.1.11,498534
2.7.1.11,498534
1.1.1.14,498536
6.2.1.3,498657
2.1.1.45,498700
2.1.1.45,498700
2.1.1.45,498700
3.7.1.5,498759
1.1.1.2,498806
1.1.1.2,498806
1.1.1.2,498806
1.1.1.2,498806
3.6.1.-,498817
3.6.1.-,498817
3.6.1.-,498852
3.6.1.-,498852
2.7.7.-,498865
2.7.7.-,498865
2.4.1.109,498914
1.5.1.3,498916
1.5.1.3,498916
4.1.1.65,498968
4.1.1.65,498968
2.1.1.10,498975
3.1.3.16,498987
5.2.1.8,498996
1.1.1.3,499037
1.1.1.3,499037
3.1.1.17,499063
3.1.1.17,499063
3.1.1.17,499063
3.5.1.-,499074
3.5.1.-,499074
3.5.1.-,499074
3.5.1.-,499074
5.3.1.6,499173
5.3.1.6,499173
1.14.-.-,499219
1.14.-.-,499219
1.14.-.-,499219
1.14.-.-,499219
5.2.1.8,499226
3.4.-.-,499242
3.4.-.-,499242
2.1.1.77,499271
6.1.1.20,499298
6.1.1.20,499298
3.5.4.-,499609
3.1.1.3,499646
6.3.3.2,499722
2.1.1.67,499733
3.6.3.7,499860
3.1.1.13,499864
2.3.1.7,499909
3.1.3.16,500070
3.1.3.16,500078
1.1.1.205,500091
3.1.3.43,500100
3.4.19.12,500140
2.7.6.2,500152
2.7.1.68,500187
2.7.7.53,500254
2.3.1.51,500307
2.7.7.15,500389
2.7.7.15,500389
6.1.1.2,500436
6.1.1.2,500436
6.3.1.2,500460
6.3.1.2,500460
6.3.1.2,500460
2.3.1.88,500532
3.1.-.-,500591
3.4.25.1,500622
3.2.1.1,500631
1.1.1.85,500642
6.1.1.7,500646
6.1.1.7,500646
4.1.3.1,500682
3.6.3.1,500709
3.6.1.43,500727
1.1.1.95,500833
1.1.1.95,500838
4.2.99.18,501034
2.4.1.80,501125
6.3.2.19,501130
4.2.1.9,501223
4.2.1.9,501223
4.2.1.19,501268
2.1.1.77,501327
5.3.4.1,501336
2.7.1.1,501355
2.7.1.1,501355
2.7.1.1,501355
2.7.1.1,501355
2.7.1.1,501355
2.7.1.1,501355
3.4.25.1,501357
6.3.2.19,501363
6.3.2.19,501365
2.1.1.85,501389
3.1.1.45,501450
3.1.-.-,501459
1.1.1.31,501519
1.1.2.4,501523
1.14.13.8,501529
6.3.2.19,501542
1.3.1.9,501544
3.6.4.-,501624
1.2.4.2,501668
1.2.4.2,501668
1.2.4.2,501668
1.17.4.1,501698
1.17.4.1,501698
3.4.23.25,501703
3.6.1.29,501724
3.1.1.3,501757
3.6.1.3,501830
3.1.2.-,501844
3.4.-.-,501904
3.4.-.-,501904
1.14.13.8,501919
1.4.3.3,501974
1.4.3.3,501974
1.4.3.3,501974
6.3.2.19,502018
1.3.3.6,502023
3.2.1.58,502040
1.1.1.102,502070
5.1.3.2,502141
5.1.3.2,502141
1.97.1.4,502142
1.14.11.-,502921
3.6.3.4,503321
3.6.3.4,503488
4.2.1.22,503556
4.2.1.22,503556
4.2.1.22,503556
2.3.1.7,503626
1.1.1.40,503648
1.1.1.40,503648
1.2.1.24,503692
1.2.1.24,503692
3.1.-.-,503719
3.2.2.-,503751
3.1.3.48,503968
6.5.1.1,504191
2.8.3.5,504211
2.8.3.5,504211
2.8.3.5,504211
1.2.1.3,504747
1.2.1.3,504747
1.2.1.3,504747
1.2.1.3,504747
1.2.1.3,504747
1.2.1.3,504747
1.2.1.3,504747
1.2.1.3,504747
1.2.1.3,504747
1.2.1.3,504747
1.2.1.3,504747
1.2.1.3,504747
1.2.1.3,504747
1.2.1.3,504747
1.2.1.3,504747
3.1.-.-,504797
2.3.1.24,504815
2.3.1.24,504815
2.4.1.-,504836
2.4.1.-,504836
2.4.1.-,504836
2.4.1.-,504836
2.4.1.-,504836
2.4.1.-,504836
2.4.1.-,504836
2.4.1.-,504836
2.4.1.-,504836
2.4.1.-,504836
2.4.1.-,504836
3.2.1.28,504878
3.1.4.11,504931
1.14.-.-,504990
1.14.-.-,504990
1.14.-.-,504990
1.14.-.-,504990
3.1.3.48,505082
3.4.19.12,505108
6.1.1.5,505135
6.1.1.5,505135
3.4.25.1,505192
2.6.1.1,505500
2.6.1.1,505500
2.6.1.1,505500
2.6.1.1,505500
2.6.1.1,505500
2.6.1.1,505500
2.6.1.1,505500
2.6.1.1,505500
2.6.1.1,505500
6.1.1.22,505509
6.1.1.22,505509
3.1.21.-,505539
6.3.2.19,505735
6.3.2.19,505812
6.4.1.4,505858
2.4.1.-,505865
2.4.1.-,505865
2.4.1.-,505865
2.4.1.-,505865
2.4.1.-,505865
2.4.1.-,505865
2.4.1.-,505865
2.4.1.-,505865
2.4.1.-,505865
2.4.1.-,505865
2.4.1.-,505865
1.1.1.-,505884
1.1.1.-,505884
1.1.1.-,505884
1.1.1.-,505884
1.1.1.-,505884
1.1.1.-,505884
1.1.1.-,505884
1.1.1.-,505884
1.1.1.-,505884
1.1.1.-,505884
1.1.1.-,505884
1.1.1.-,505884
3.1.1.17,505981
3.1.1.17,505981
3.1.1.17,505981
1.1.1.146,506090
1.1.1.146,506090
3.4.-.-,506241
3.4.-.-,506241
3.1.4.46,506251
3.1.4.46,506251
1.1.1.41,506498
2.1.1.127,506625
1.5.5.1,506682
1.2.1.3,506739
1.2.1.3,506739
1.2.1.3,506739
1.2.1.3,506739
1.2.1.3,506739
1.2.1.3,506739
1.2.1.3,506739
1.2.1.3,506739
1.2.1.3,506739
1.2.1.3,506739
1.2.1.3,506739
1.2.1.3,506739
1.2.1.3,506739
1.2.1.3,506739
1.2.1.3,506739
1.1.1.95,506916
3.5.1.53,506924
1.6.1.2,506933
1.6.1.2,506943
1.5.1.3,506980
1.5.1.3,506980
6.3.2.19,507138
6.3.2.19,507169
3.2.1.14,507272
2.3.1.88,507295
3.4.17.4,507373
3.4.11.9,507401
3.1.3.48,507416
1.14.-.-,507547
1.14.-.-,507547
1.14.-.-,507547
1.14.-.-,507547
3.1.26.5,507720
3.6.1.13,507761
3.1.13.-,507780
2.1.1.-,507855
2.1.1.-,507855
2.1.1.-,507855
2.1.1.-,507855
2.1.1.-,507855
2.1.1.-,507855
2.1.1.-,507855
2.1.1.-,507855
1.14.11.-,507953
1.1.1.31,508027
3.1.26.5,508056
2.1.3.3,508066
2.1.3.3,508066
3.1.26.-,508083
1.14.13.12,508107
3.5.1.1,508111
3.5.1.1,508111
3.5.1.1,508111
6.3.2.19,508154
3.4.21.-,508273
3.1.3.8,508290
6.3.2.19,508512
1.15.1.1,508518
3.3.1.1,508539
3.3.1.1,508539
1.14.11.-,508604
2.4.1.41,508615
3.5.4.3,508647
3.1.3.48,508690
1.1.1.1,508696
1.1.1.1,508696
1.1.1.1,508696
1.1.1.1,508696
1.1.1.1,508696
1.14.11.13,508775
1.6.5.4,508856
3.5.99.6,508879
1.1.1.65,509077
2.7.8.-,509154
2.7.8.-,509154
2.7.8.-,509154
6.3.2.19,509258
1.14.19.-,509343
2.5.1.18,509346
3.4.21.-,509432
5.4.99.12,509551
1.11.1.9,509560
3.4.19.12,509593
6.3.2.19,509726
2.7.7.3,510063
2.1.1.43,510191
3.1.11.2,510196
2.4.1.141,510207
2.3.1.133,510274
3.1.-.-,510331
3.1.4.46,510350
3.1.4.46,510350
2.1.1.62,510416
1.14.13.22,510568
2.3.1.48,510573
3.6.1.19,510638
3.6.1.19,510638
3.4.11.18,510655
4.1.1.50,510790
3.2.1.1,510827
3.5.1.-,510905
3.5.1.-,510905
3.5.1.-,510905
3.5.1.-,510905
1.14.11.13,510941
1.14.13.1,511408
1.14.13.1,511408
3.6.3.44,511529
3.1.2.-,511669
2.7.1.40,511786
2.7.1.40,511786
2.7.1.40,511786
2.7.1.40,511786
3.2.1.21,511873
3.2.1.21,511873
3.2.1.21,511873
3.2.1.37,511875
3.2.1.37,511875
3.1.4.-,511969
6.1.1.14,512150
6.1.1.14,512150
3.2.2.-,512175
2.1.1.77,512348
3.4.11.10,512574
4.4.1.5,512587
1.1.1.206,512787
6.3.2.19,512885
2.1.1.77,513032
3.5.1.49,513115
3.5.1.49,513115
3.5.1.49,513115
1.97.1.4,513168
3.4.11.5,513379
2.4.1.186,513466
1.1.1.14,513499
6.3.2.19,513526
3.4.22.-,513649
6.4.1.4,513684
3.1.1.-,513743
3.1.1.-,513743
3.1.1.-,513743
1.14.11.-,513800
1.1.1.87,513814
2.7.6.1,514929
2.7.6.1,514929
3.5.3.1,515251
3.5.3.1,515251
3.1.1.8,515867
4.1.2.5,516837
3.5.4.-,517637
3.2.1.20,518172
3.2.1.20,518172
2.5.1.6,518666
2.5.1.6,518666
3.5.1.4,519918
3.5.1.4,519918
3.5.1.4,519918
3.5.1.4,519918
3.5.1.4,519918
3.5.1.4,519918
1.13.11.18,520378
2.4.1.82,520497
3.6.3.4,520537
3.6.3.4,520565
2.4.1.82,520590
1.10.3.3,520622
2.4.1.82,520653
2.7.6.2,521481
3.6.4.-,521542
3.6.4.-,521991
1.6.2.4,522041
3.4.23.5,522580
3.4.22.40,523409
3.1.1.31,523451
2.7.1.30,523897
1.11.1.5,523910
1.3.99.12,524239
1.4.3.2,524467
1.4.3.2,524467
1.4.3.2,524467
1.4.3.2,524467
1.4.3.2,524467
1.4.3.2,524467
1.4.3.2,524467
1.4.3.2,524467
6.1.1.16,524938
6.1.1.16,524938
2.1.1.-,525720
2.1.1.-,525720
2.1.1.-,525720
2.1.1.-,525720
2.1.1.-,525720
2.1.1.-,525720
2.1.1.-,525720
2.1.1.-,525720
3.6.3.8,526657
3.1.3.25,526794
3.1.3.25,526794
3.1.3.25,526794
1.1.2.3,527762
2.7.1.15,528252
2.1.1.-,528312
2.1.1.-,528312
2.1.1.-,528312
2.1.1.-,528312
2.1.1.-,528312
2.1.1.-,528312
2.1.1.-,528312
2.1.1.-,528312
3.4.24.56,528689
3.1.4.4,528847
3.1.4.4,528847
1.1.1.156,528943
2.7.1.24,529079
3.1.3.43,529422
2.4.1.-,529763
2.4.1.-,529763
2.4.1.-,529763
2.4.1.-,529763
2.4.1.-,529763
2.4.1.-,529763
2.4.1.-,529763
2.4.1.-,529763
2.4.1.-,529763
2.4.1.-,529763
2.4.1.-,529763
2.7.1.29,530142
1.10.3.3,530686
3.2.1.40,530836
3.1.1.7,531792
3.6.1.5,531952
3.6.1.5,531952
6.3.2.19,531959
1.5.1.2,531989
1.5.1.2,531989
1.1.1.-,532355
1.1.1.-,532355
1.1.1.-,532355
1.1.1.-,532355
1.1.1.-,532355
1.1.1.-,532355
1.1.1.-,532355
1.1.1.-,532355
1.1.1.-,532355
1.1.1.-,532355
1.1.1.-,532355
1.1.1.-,532355
6.3.2.19,532422
1.1.1.100,532460
4.1.99.3,533821
3.2.1.58,533915
6.3.2.3,534126
6.3.2.3,534126
3.4.21.61,534128
4.2.99.18,534270
2.4.1.16,534285
3.5.2.5,534322
6.3.2.19,534368
4.4.1.1,534712
4.4.1.1,534712
4.4.1.1,534712
4.4.1.1,534712
2.7.2.1,534732
2.7.2.1,534732
3.2.1.58,534772
1.1.2.3,534837
2.8.3.13,534887
3.5.4.16,534931
2.7.7.-,535146
2.7.7.-,535146
4.2.1.24,535189
6.1.1.10,535231
6.1.1.10,535231
6.1.1.10,535231
3.6.3.8,535261
1.97.1.4,535304
3.1.26.3,535902
1.1.1.95,536008
1.1.1.157,536277
1.1.1.157,536277
3.7.1.5,536320
3.1.3.-,536568
3.1.3.-,536568
3.1.3.-,536568
3.1.3.-,536568
3.1.3.-,536568
3.1.3.-,536568
3.6.4.-,536742
3.1.6.1,536759
3.1.6.1,536759
3.6.3.8,536773
1.97.1.4,536825
1.1.1.2,536845
1.1.1.2,536845
1.1.1.2,536845
1.1.1.2,536845
4.1.1.65,537158
4.1.1.65,537158
6.1.1.19,537287
6.1.1.19,537287
