Par_wo_1,Par_wo_2,Par_wo_3,Par_Ac_1,Par_Ac_2,Par_Ac_3,ATS_wo_1,ATS_wo_2,ATS_wo_3,ATS_Ac_1,ATS_Ac_2,ATS_Ac_3,Gene,Gene_id
,,,,,,,,,,,,COX1,
,,,,,,,,,,,,COX2,
,,,,,,,,,,,,COX3,
1005.84386051562,1072.73306674464,1067.10737291128,1054.41458210093,940.345860448907,844.406109643644,774.242798938532,831.229614639282,862.44159731452,646.428915136112,752.37033607416,755.638676081802,PAPLA_00649,gene_791
29085.0117834593,30799.6709869678,28656.1381556049,19135.0654064375,17291.5827969172,20397.9043743695,17285.3537748171,15340.1923159484,17146.7941029867,15461.6776562207,16077.4375387276,16187.1972641899,PAPLA_00672,gene_816
618.094891385553,599.691341045941,605.629388433783,1381.99969498665,1373.58376218439,1258.42240162959,1057.87629953978,1084.10368415304,1002.63272115783,1341.17892857974,1593.31337044276,1641.15274961516,PAPLA_00679,gene_825
3159.57823360441,3198.71464402664,3484.78763121164,3741.63621124165,3725.44665731987,3514.46033168857,2896.70294701879,2870.07896058684,2735.50148613237,3242.88259752668,3083.12605973247,3107.34938530798,PAPLA_00682,gene_828
16800.8557045095,15504.2943642618,15361.3153826703,40107.6785554683,36268.2014881419,45298.5283084731,19727.8598323595,19010.6218793857,18278.9705208605,33237.3990202792,33795.9579930455,33331.8230781879,PAPLA_00685,gene_832
1133.4938924322,1167.99089709128,1205.45402234584,2122.13730941284,1903.65133320177,2068.91192238173,1288.8076294212,1210.95800285301,1409.00952318463,1200.51084239564,1262.90734983877,1124.87121098541,PAPLA_00686,gene_833
5929.48794872662,6182.01669442847,5928.58928485978,2623.75201351911,2440.70661231165,2707.47942358038,2445.38072139992,2252.49872481066,2688.47534965329,1423.86169679483,1459.95672357248,1455.4631317712,PAPLA_00712,gene_861
2570.27658250079,2474.53863832315,2471.85796716983,2154.89582070141,2087.3282316334,1911.02435340404,2786.50749915006,3043.66908091311,2949.33731427311,3094.69789605029,3179.66034888484,3158.87020413174,PAPLA_00727,gene_876
8303.01072263419,9491.14382362963,8326.92036142104,2730.21717520697,2273.99986210468,2337.90555841779,11215.0219291789,9847.06648908523,11389.1978838778,5678.26595222552,5145.17809193572,5439.73978747525,PAPLA_00729,gene_878
0.0,1.08247534484827,1.93491817390985,4.09481391107157,0.0,2.33907509596577,13.4150980014102,3.33827154473607,0.887285593944979,10.7380218461148,0.995198857240952,2.1467007843233,PAPLA_00731,gene_880
711.193034963812,691.701745358044,802.991042172588,954.091641279676,815.565358796982,845.575647191627,1114.41135540286,1201.77775610499,1155.24584331636,1378.76200504114,1255.94095783808,1312.7075296137,PAPLA_00737,gene_888
5311.39305734107,5543.35624096799,5510.64695929525,5226.00625400509,5304.66868622664,5384.55087091321,4545.80177990643,4560.91349799566,4345.92483914251,4837.47884167473,4808.80087818828,5007.1795794341,PAPLA_00739,gene_890
3119.2676972097,3295.05494971813,3316.44975008148,972.518303879498,911.396784065661,891.187611562959,2810.46303129544,2642.2419276586,2330.89925529346,3120.46914848097,3257.28585974964,3035.43490903315,PAPLA_00744,gene_895
3910.12203028687,3879.5916359362,4373.88253212322,4004.728005028,3944.06209621405,4226.70869841015,4254.50250901867,3849.02709108069,3964.39203374617,4150.24544352338,4129.08005869271,4013.25711629241,PAPLA_00749,gene_901
16539.7969926199,16592.1820858343,16232.0285609297,8472.16998200708,8500.04777252913,8267.46092669102,12945.5695713609,13372.2812403265,11679.3402730978,10890.5017563297,11297.4974273993,11154.2572753439,PAPLA_00760,gene_914
1.91954935212905,5.41237672424135,2.90237726086478,1.02370347776789,3.9929760528616,4.67815019193154,9.58221285815015,3.33827154473607,3.54914237577992,5.36901092305741,3.98079542896381,0.0,PAPLA_00767,gene_925
6727.06070453624,7038.25469220345,6526.47900059793,5333.49511917072,5061.09714700208,5431.33237283252,7396.5101052061,6729.12086630174,6567.68796638074,6884.14580554421,6649.91876408404,7201.10778101252,PAPLA_00768,gene_927
1646.01356945066,1564.17687330575,1789.79931086661,1346.17007326478,1444.45908712268,1428.0053460871,1570.52468745081,1650.77527887199,1603.32506825858,1660.09817740935,1657.00609730619,1601.43878510518,PAPLA_00778,gene_943
757.262219414909,836.753441567713,894.899655433306,770.848718759223,848.50741123309,823.354433779952,899.769787380299,943.896279274124,872.201738847915,1370.17158756425,1407.21118413871,1211.8125927505,PAPLA_00800,gene_964
6387.3004692094,6373.61483046661,5523.22392742567,4097.88502150487,3532.7855627693,4364.71412907213,3202.37553719378,2690.64686505727,3611.25236735607,2987.31767758914,2453.16518309895,2772.46406295354,PAPLA_00807,gene_972
26.8736909298066,36.8041617248412,40.6332816521069,60.3985051883057,36.9350284889698,46.7815019193154,64.200826149606,26.7061723578886,62.1099915761486,64.4281310766889,16.9183805730962,28.9804605883646,PAPLA_00822,gene_992
2130.69978086324,2319.74466400984,2139.05204125734,1599.02483227345,1689.02887036046,1743.78048404248,1574.35757259407,1518.07898496873,1959.12659143051,1234.8725123032,1185.28183897397,1015.38947098492,PAPLA_00832,gene_1003
2968.58307306757,2588.19854953221,2629.55379834349,3202.14447845797,3067.60385261093,3231.43224507671,2565.1583821268,2479.50118985272,2817.13176077531,2753.22880134384,2703.95529512367,2628.63511040388,PAPLA_00854,gene_1029
3072.23873808254,3290.72504833874,3167.46105069043,3588.08068957646,3937.07438812154,3675.85651331021,2089.88062436255,2268.35551464816,2211.11570011089,2868.12563509727,2996.54375915251,2739.19020079653,PAPLA_00856,gene_1031
3618.35052876325,3484.48813506658,3587.33829442886,3312.7044540569,3409.00330513059,3151.90369181388,3918.1668376976,4032.63202604117,3853.48133450304,3946.2230284472,3569.7783009233,3579.62355785911,PAPLA_00864,gene_1039
2466.62091748582,2511.34280004799,2515.39362608281,1455.70634538594,1344.63468580114,1511.04251199389,1031.04610353696,1066.57775854317,1035.46228813379,696.897617812852,675.740024066607,774.958983140712,PAPLA_00871,gene_1046
1052.87281964278,1156.08366829795,1058.40024112869,1964.48697383659,1909.64079728106,2106.33712391718,1344.38446399847,1200.10862033262,1347.78681720242,2014.45289833114,1967.50814076536,2051.17259942091,PAPLA_00872,gene_1049
10506.6533788783,10321.4024131283,10396.3153484176,8867.31952442549,9403.45860448907,9010.11726966016,8672.8608579117,8818.87885330652,9191.39146767604,7259.97657015823,7718.76233676083,7352.45018630731,PAPLA_00899,gene_1083
3330.4181259439,3457.42625144537,3352.24573629882,1598.00112879568,1617.15530140895,1445.54840930685,1100.03803611564,1195.10121301551,1304.30982309912,540.122498859576,538.402581767355,612.883073924303,PAPLA_00901,gene_1085
3030.96842701176,2820.93074867459,2701.14577077815,3347.51037230101,3314.17012387513,3292.24819757182,3678.61151624384,3498.5085788834,3526.07295033735,4301.6515515536,4215.66235927267,4095.90509648886,PAPLA_00910,gene_1093
1932.98619759395,1793.66164641358,1795.60406538834,1631.78334356202,1651.09559785827,1964.82308061125,1146.03265783476,973.940723176749,1155.24584331636,761.325748889541,684.696813781775,789.985888630975,PAPLA_00912,gene_1094
2432.0690291475,2018.81651814202,2126.47507312693,2958.50305074921,2738.18332824984,2799.87288987103,4207.54966601373,3951.67894108132,3998.99617191002,4131.99080638498,4566.96755587873,4176.40637590098,PAPLA_00944,gene_1132
984.728817642201,1110.61970381433,1237.38017221535,747.303538770562,840.521459127367,775.403394312654,1405.71062629063,1316.94812439838,1370.85624264499,1312.18626959523,1069.83877153402,1102.33085275002,PAPLA_00948,gene_1137
1202.59766910885,1309.79516726641,1235.44525404144,1835.50033563783,1740.93755904766,1778.86661048197,1128.78467469009,1093.28393090106,987.548866060762,1350.84314824124,1451.99513271455,1489.81034432037,PAPLA_00949,gene_1138
13985.8365796122,14648.0563664868,13776.6173982381,6499.49338034835,6093.2814566668,6723.67136335361,7827.70968382286,7591.22949272983,7193.22431011195,6565.2265567146,6416.04703263242,6806.11483669703,PAPLA_00954,gene_1147
3055.92256858944,3129.43622195635,3604.75255799405,1963.46327035882,2093.31769571269,1861.90377638875,3299.1558870611,3334.93327319134,3293.60412472376,3413.6171448799,3325.95458089926,3133.10979471986,PAPLA_00955,gene_1148
1153.64916062956,1124.69188329735,1288.65550382396,1501.7730018855,1550.27295252352,1511.04251199389,1315.63782542402,1255.19010082076,1309.63353666279,1507.61826719452,1613.21734758758,1537.03776157548,PAPLA_00968,gene_1165
2218.99905106118,2411.75506832195,2298.6827906049,1650.21000616184,1609.16934930323,1838.5130254291,1982.55984035127,2174.04934350937,2070.03729067364,2254.98458768411,2245.16862193559,2008.23858373445,PAPLA_00983,gene_1180
4532.05602037668,4813.76785854026,4467.72606355784,4082.52946933836,3657.56606442123,4168.23182101101,5258.7184165528,4270.48387360362,4885.39448026106,5068.3463113662,4816.76246904621,5284.10398061181,PAPLA_01004,gene_1209
2304.41899723092,2433.40457521891,2401.23345382212,3271.75631494618,3234.3106028179,3085.24005157885,1692.21879074932,1968.7456435081,1706.2501971562,2317.26511439158,2211.3318607894,2278.72288255918,PAPLA_01011,gene_1218
3294.90646292951,3314.5395059254,2980.74144690812,5745.02391723341,5673.02072710312,5996.21900850826,3388.27046664189,3164.6814244098,3098.40129405587,3485.56189124887,3412.53688147923,3330.6062668776,PAPLA_01012,gene_1219
16.3161694930969,16.2371301727241,13.544427217369,28.663697377501,35.9367844757544,56.1378023031785,17.2479831446703,5.84197520328813,5.32371356366988,12.8856262153378,1.9903977144819,4.2934015686466,PAPLA_01018,gene_1227
,,,,,,,,,,,,PAPLA_01020,
5872.86124283882,6233.97551098119,6545.82818233702,4246.32202578122,4411.24029439885,4405.64794325153,3668.07108209988,4039.30856913065,3864.12876163038,3953.73964373948,4096.23849640376,3795.3669866836,PAPLA_01021,gene_1228
12577.8471298256,14293.0044533766,14306.7849778894,2447.67501534303,2361.84533526764,2528.540178739,4700.07540692265,4649.37769393116,4382.30354849425,3120.46914848097,2921.90384485944,2817.54477942433,PAPLA_01023,gene_1236
215.949302114518,285.773491039943,262.181412564785,426.884350229211,457.195758052653,512.257446016504,461.862659762837,469.861719921602,488.007076669739,528.310674828849,529.445792052187,464.760719805995,PAPLA_01032,gene_1248
368.553475608777,276.031212936309,363.764616695052,676.667998804577,822.55306688949,879.49223608313,187.811372019743,200.296292684164,247.552680710649,406.971027967752,453.810678901874,390.699542746841,PAPLA_01049,gene_1274
