Rxn	Par_wo_1	Par_wo_2	Par_wo_3	Par_Ac_1	Par_Ac_2	Par_Ac_3	ATS_wo_1	ATS_wo_2	ATS_wo_3	ATS_Ac_1	ATS_Ac_2	ATS_Ac_3	Norm_Par_wo_1	Norm_Par_wo_2	Norm_Par_wo_3	Norm_Par_Ac_1	Norm_Par_Ac_2	Norm_Par_Ac_3	Norm_ATS_wo_1	Norm_ATS_wo_2	Norm_ATS_wo_3	Norm_ATS_Ac_1	Norm_ATS_Ac_2	Norm_ATS_Ac_3
r_2254	21156.3131844903	20112.3919072809	19435.2855978375	15954.4187010126	15982.8848955918	15530.2890996647	20763.6970423256	19248.4737269482	20907.1104501255	14771.2228515156	15565.9053261057	15675.2091271287	1	0.95065674873944	0.918651819357898	0.754120936000739	0.7554664537349	0.734073511024121	0.981442128468181	0.909821742526447	0.988220880822114	0.698194563613493	0.735756990850233	0.740923477093363
r_2255	21156.3131844903	20112.3919072809	19435.2855978375	15954.4187010126	15982.8848955918	15530.2890996647	20763.6970423256	19248.4737269482	20907.1104501255	14771.2228515156	15565.9053261057	15675.2091271287	1	0.95065674873944	0.918651819357898	0.754120936000739	0.7554664537349	0.734073511024121	0.981442128468181	0.909821742526447	0.988220880822114	0.698194563613493	0.735756990850233	0.740923477093363
r_2256	21156.3131844903	20112.3919072809	19435.2855978375	15954.4187010126	15982.8848955918	15530.2890996647	20763.6970423256	19248.4737269482	20907.1104501255	14771.2228515156	15565.9053261057	15675.2091271287	1	0.95065674873944	0.918651819357898	0.754120936000739	0.7554664537349	0.734073511024121	0.981442128468181	0.909821742526447	0.988220880822114	0.698194563613493	0.735756990850233	0.740923477093363
r_2257	21156.3131844903	20112.3919072809	19435.2855978375	15954.4187010126	15982.8848955918	15530.2890996647	20763.6970423256	19248.4737269482	20907.1104501255	14771.2228515156	15565.9053261057	15675.2091271287	1	0.95065674873944	0.918651819357898	0.754120936000739	0.7554664537349	0.734073511024121	0.981442128468181	0.909821742526447	0.988220880822114	0.698194563613493	0.735756990850233	0.740923477093363
r_2258	21156.3131844903	20112.3919072809	19435.2855978375	15954.4187010126	15982.8848955918	15530.2890996647	20763.6970423256	19248.4737269482	20907.1104501255	14771.2228515156	15565.9053261057	15675.2091271287	1	0.95065674873944	0.918651819357898	0.754120936000739	0.7554664537349	0.734073511024121	0.981442128468181	0.909821742526447	0.988220880822114	0.698194563613493	0.735756990850233	0.740923477093363
r_2259	21156.3131844903	20112.3919072809	19435.2855978375	15954.4187010126	15982.8848955918	15530.2890996647	20763.6970423256	19248.4737269482	20907.1104501255	14771.2228515156	15565.9053261057	15675.2091271287	1	0.95065674873944	0.918651819357898	0.754120936000739	0.7554664537349	0.734073511024121	0.981442128468181	0.909821742526447	0.988220880822114	0.698194563613493	0.735756990850233	0.740923477093363
r_2260	21156.3131844903	20112.3919072809	19435.2855978375	15954.4187010126	15982.8848955918	15530.2890996647	20763.6970423256	19248.4737269482	20907.1104501255	14771.2228515156	15565.9053261057	15675.2091271287	1	0.95065674873944	0.918651819357898	0.754120936000739	0.7554664537349	0.734073511024121	0.981442128468181	0.909821742526447	0.988220880822114	0.698194563613493	0.735756990850233	0.740923477093363
r_2261	21156.3131844903	20112.3919072809	19435.2855978375	15954.4187010126	15982.8848955918	15530.2890996647	20763.6970423256	19248.4737269482	20907.1104501255	14771.2228515156	15565.9053261057	15675.2091271287	1	0.95065674873944	0.918651819357898	0.754120936000739	0.7554664537349	0.734073511024121	0.981442128468181	0.909821742526447	0.988220880822114	0.698194563613493	0.735756990850233	0.740923477093363
r_2262	21156.3131844903	20112.3919072809	19435.2855978375	15954.4187010126	15982.8848955918	15530.2890996647	20763.6970423256	19248.4737269482	20907.1104501255	14771.2228515156	15565.9053261057	15675.2091271287	1	0.95065674873944	0.918651819357898	0.754120936000739	0.7554664537349	0.734073511024121	0.981442128468181	0.909821742526447	0.988220880822114	0.698194563613493	0.735756990850233	0.740923477093363
r_2263	21156.3131844903	20112.3919072809	19435.2855978375	15954.4187010126	15982.8848955918	15530.2890996647	20763.6970423256	19248.4737269482	20907.1104501255	14771.2228515156	15565.9053261057	15675.2091271287	1	0.95065674873944	0.918651819357898	0.754120936000739	0.7554664537349	0.734073511024121	0.981442128468181	0.909821742526447	0.988220880822114	0.698194563613493	0.735756990850233	0.740923477093363
r_2264	21156.3131844903	20112.3919072809	19435.2855978375	15954.4187010126	15982.8848955918	15530.2890996647	20763.6970423256	19248.4737269482	20907.1104501255	14771.2228515156	15565.9053261057	15675.2091271287	1	0.95065674873944	0.918651819357898	0.754120936000739	0.7554664537349	0.734073511024121	0.981442128468181	0.909821742526447	0.988220880822114	0.698194563613493	0.735756990850233	0.740923477093363
r_2265	21156.3131844903	20112.3919072809	19435.2855978375	15954.4187010126	15982.8848955918	15530.2890996647	20763.6970423256	19248.4737269482	20907.1104501255	14771.2228515156	15565.9053261057	15675.2091271287	1	0.95065674873944	0.918651819357898	0.754120936000739	0.7554664537349	0.734073511024121	0.981442128468181	0.909821742526447	0.988220880822114	0.698194563613493	0.735756990850233	0.740923477093363
r_2266	21156.3131844903	20112.3919072809	19435.2855978375	15954.4187010126	15982.8848955918	15530.2890996647	20763.6970423256	19248.4737269482	20907.1104501255	14771.2228515156	15565.9053261057	15675.2091271287	1	0.95065674873944	0.918651819357898	0.754120936000739	0.7554664537349	0.734073511024121	0.981442128468181	0.909821742526447	0.988220880822114	0.698194563613493	0.735756990850233	0.740923477093363
r_2267	21156.3131844903	20112.3919072809	19435.2855978375	15954.4187010126	15982.8848955918	15530.2890996647	20763.6970423256	19248.4737269482	20907.1104501255	14771.2228515156	15565.9053261057	15675.2091271287	1	0.95065674873944	0.918651819357898	0.754120936000739	0.7554664537349	0.734073511024121	0.981442128468181	0.909821742526447	0.988220880822114	0.698194563613493	0.735756990850233	0.740923477093363
r_2268	21156.3131844903	20112.3919072809	19435.2855978375	15954.4187010126	15982.8848955918	15530.2890996647	20763.6970423256	19248.4737269482	20907.1104501255	14771.2228515156	15565.9053261057	15675.2091271287	1	0.95065674873944	0.918651819357898	0.754120936000739	0.7554664537349	0.734073511024121	0.981442128468181	0.909821742526447	0.988220880822114	0.698194563613493	0.735756990850233	0.740923477093363
r_2269	21156.3131844903	20112.3919072809	19435.2855978375	15954.4187010126	15982.8848955918	15530.2890996647	20763.6970423256	19248.4737269482	20907.1104501255	14771.2228515156	15565.9053261057	15675.2091271287	1	0.95065674873944	0.918651819357898	0.754120936000739	0.7554664537349	0.734073511024121	0.981442128468181	0.909821742526447	0.988220880822114	0.698194563613493	0.735756990850233	0.740923477093363
r_2270	21156.3131844903	20112.3919072809	19435.2855978375	15954.4187010126	15982.8848955918	15530.2890996647	20763.6970423256	19248.4737269482	20907.1104501255	14771.2228515156	15565.9053261057	15675.2091271287	1	0.95065674873944	0.918651819357898	0.754120936000739	0.7554664537349	0.734073511024121	0.981442128468181	0.909821742526447	0.988220880822114	0.698194563613493	0.735756990850233	0.740923477093363
r_2271	21156.3131844903	20112.3919072809	19435.2855978375	15954.4187010126	15982.8848955918	15530.2890996647	20763.6970423256	19248.4737269482	20907.1104501255	14771.2228515156	15565.9053261057	15675.2091271287	1	0.95065674873944	0.918651819357898	0.754120936000739	0.7554664537349	0.734073511024121	0.981442128468181	0.909821742526447	0.988220880822114	0.698194563613493	0.735756990850233	0.740923477093363
r_2272	21156.3131844903	20112.3919072809	19435.2855978375	15954.4187010126	15982.8848955918	15530.2890996647	20763.6970423256	19248.4737269482	20907.1104501255	14771.2228515156	15565.9053261057	15675.2091271287	1	0.95065674873944	0.918651819357898	0.754120936000739	0.7554664537349	0.734073511024121	0.981442128468181	0.909821742526447	0.988220880822114	0.698194563613493	0.735756990850233	0.740923477093363
r_2273	21156.3131844903	20112.3919072809	19435.2855978375	15954.4187010126	15982.8848955918	15530.2890996647	20763.6970423256	19248.4737269482	20907.1104501255	14771.2228515156	15565.9053261057	15675.2091271287	1	0.95065674873944	0.918651819357898	0.754120936000739	0.7554664537349	0.734073511024121	0.981442128468181	0.909821742526447	0.988220880822114	0.698194563613493	0.735756990850233	0.740923477093363
r_2274	21156.3131844903	20112.3919072809	19435.2855978375	15954.4187010126	15982.8848955918	15530.2890996647	20763.6970423256	19248.4737269482	20907.1104501255	14771.2228515156	15565.9053261057	15675.2091271287	1	0.95065674873944	0.918651819357898	0.754120936000739	0.7554664537349	0.734073511024121	0.981442128468181	0.909821742526447	0.988220880822114	0.698194563613493	0.735756990850233	0.740923477093363
r_2275	21156.3131844903	20112.3919072809	19435.2855978375	15954.4187010126	15982.8848955918	15530.2890996647	20763.6970423256	19248.4737269482	20907.1104501255	14771.2228515156	15565.9053261057	15675.2091271287	1	0.95065674873944	0.918651819357898	0.754120936000739	0.7554664537349	0.734073511024121	0.981442128468181	0.909821742526447	0.988220880822114	0.698194563613493	0.735756990850233	0.740923477093363
r_2276	21156.3131844903	20112.3919072809	19435.2855978375	15954.4187010126	15982.8848955918	15530.2890996647	20763.6970423256	19248.4737269482	20907.1104501255	14771.2228515156	15565.9053261057	15675.2091271287	1	0.95065674873944	0.918651819357898	0.754120936000739	0.7554664537349	0.734073511024121	0.981442128468181	0.909821742526447	0.988220880822114	0.698194563613493	0.735756990850233	0.740923477093363
r_2277	21156.3131844903	20112.3919072809	19435.2855978375	15954.4187010126	15982.8848955918	15530.2890996647	20763.6970423256	19248.4737269482	20907.1104501255	14771.2228515156	15565.9053261057	15675.2091271287	1	0.95065674873944	0.918651819357898	0.754120936000739	0.7554664537349	0.734073511024121	0.981442128468181	0.909821742526447	0.988220880822114	0.698194563613493	0.735756990850233	0.740923477093363
r_2278	21156.3131844903	20112.3919072809	19435.2855978375	15954.4187010126	15982.8848955918	15530.2890996647	20763.6970423256	19248.4737269482	20907.1104501255	14771.2228515156	15565.9053261057	15675.2091271287	1	0.95065674873944	0.918651819357898	0.754120936000739	0.7554664537349	0.734073511024121	0.981442128468181	0.909821742526447	0.988220880822114	0.698194563613493	0.735756990850233	0.740923477093363
r_2279	21156.3131844903	20112.3919072809	19435.2855978375	15954.4187010126	15982.8848955918	15530.2890996647	20763.6970423256	19248.4737269482	20907.1104501255	14771.2228515156	15565.9053261057	15675.2091271287	1	0.95065674873944	0.918651819357898	0.754120936000739	0.7554664537349	0.734073511024121	0.981442128468181	0.909821742526447	0.988220880822114	0.698194563613493	0.735756990850233	0.740923477093363
r_2280	21156.3131844903	20112.3919072809	19435.2855978375	15954.4187010126	15982.8848955918	15530.2890996647	20763.6970423256	19248.4737269482	20907.1104501255	14771.2228515156	15565.9053261057	15675.2091271287	1	0.95065674873944	0.918651819357898	0.754120936000739	0.7554664537349	0.734073511024121	0.981442128468181	0.909821742526447	0.988220880822114	0.698194563613493	0.735756990850233	0.740923477093363
r_2281	21156.3131844903	20112.3919072809	19435.2855978375	15954.4187010126	15982.8848955918	15530.2890996647	20763.6970423256	19248.4737269482	20907.1104501255	14771.2228515156	15565.9053261057	15675.2091271287	1	0.95065674873944	0.918651819357898	0.754120936000739	0.7554664537349	0.734073511024121	0.981442128468181	0.909821742526447	0.988220880822114	0.698194563613493	0.735756990850233	0.740923477093363
r_2282	21156.3131844903	20112.3919072809	19435.2855978375	15954.4187010126	15982.8848955918	15530.2890996647	20763.6970423256	19248.4737269482	20907.1104501255	14771.2228515156	15565.9053261057	15675.2091271287	1	0.95065674873944	0.918651819357898	0.754120936000739	0.7554664537349	0.734073511024121	0.981442128468181	0.909821742526447	0.988220880822114	0.698194563613493	0.735756990850233	0.740923477093363
r_2283	35823.5897841083	33852.25145944	34538.2894042908	35053.6544857282	36875.1338481769	34079.1546106733	38371.0131691765	39723.7622465869	39174.5462582648	35255.0733251642	36509.8652767416	35823.0693383951	0.901817646619973	0.852191472935035	0.869461688696377	0.88243541153356	0.928289058304019	0.857903498644604	0.965946098735231	1	0.986174119538004	0.887505899021267	0.919093842373366	0.901804544998078
r_2284	35823.5897841083	33852.25145944	34538.2894042908	35053.6544857282	36875.1338481769	34079.1546106733	38371.0131691765	39723.7622465869	39174.5462582648	35255.0733251642	36509.8652767416	35823.0693383951	0.901817646619973	0.852191472935035	0.869461688696377	0.88243541153356	0.928289058304019	0.857903498644604	0.965946098735231	1	0.986174119538004	0.887505899021267	0.919093842373366	0.901804544998078
r_2285	35823.5897841083	33852.25145944	34538.2894042908	35053.6544857282	36875.1338481769	34079.1546106733	38371.0131691765	39723.7622465869	39174.5462582648	35255.0733251642	36509.8652767416	35823.0693383951	0.901817646619973	0.852191472935035	0.869461688696377	0.88243541153356	0.928289058304019	0.857903498644604	0.965946098735231	1	0.986174119538004	0.887505899021267	0.919093842373366	0.901804544998078
r_2286	35823.5897841083	33852.25145944	34538.2894042908	35053.6544857282	36875.1338481769	34079.1546106733	38371.0131691765	39723.7622465869	39174.5462582648	35255.0733251642	36509.8652767416	35823.0693383951	0.901817646619973	0.852191472935035	0.869461688696377	0.88243541153356	0.928289058304019	0.857903498644604	0.965946098735231	1	0.986174119538004	0.887505899021267	0.919093842373366	0.901804544998078
r_2287	35823.5897841083	33852.25145944	34538.2894042908	35053.6544857282	36875.1338481769	34079.1546106733	38371.0131691765	39723.7622465869	39174.5462582648	35255.0733251642	36509.8652767416	35823.0693383951	0.901817646619973	0.852191472935035	0.869461688696377	0.88243541153356	0.928289058304019	0.857903498644604	0.965946098735231	1	0.986174119538004	0.887505899021267	0.919093842373366	0.901804544998078
r_2288	35823.5897841083	33852.25145944	34538.2894042908	35053.6544857282	36875.1338481769	34079.1546106733	38371.0131691765	39723.7622465869	39174.5462582648	35255.0733251642	36509.8652767416	35823.0693383951	0.901817646619973	0.852191472935035	0.869461688696377	0.88243541153356	0.928289058304019	0.857903498644604	0.965946098735231	1	0.986174119538004	0.887505899021267	0.919093842373366	0.901804544998078
r_2289	35823.5897841083	33852.25145944	34538.2894042908	35053.6544857282	36875.1338481769	34079.1546106733	38371.0131691765	39723.7622465869	39174.5462582648	35255.0733251642	36509.8652767416	35823.0693383951	0.901817646619973	0.852191472935035	0.869461688696377	0.88243541153356	0.928289058304019	0.857903498644604	0.965946098735231	1	0.986174119538004	0.887505899021267	0.919093842373366	0.901804544998078
r_2290	35823.5897841083	33852.25145944	34538.2894042908	35053.6544857282	36875.1338481769	34079.1546106733	38371.0131691765	39723.7622465869	39174.5462582648	35255.0733251642	36509.8652767416	35823.0693383951	0.901817646619973	0.852191472935035	0.869461688696377	0.88243541153356	0.928289058304019	0.857903498644604	0.965946098735231	1	0.986174119538004	0.887505899021267	0.919093842373366	0.901804544998078
r_2291	35823.5897841083	33852.25145944	34538.2894042908	35053.6544857282	36875.1338481769	34079.1546106733	38371.0131691765	39723.7622465869	39174.5462582648	35255.0733251642	36509.8652767416	35823.0693383951	0.901817646619973	0.852191472935035	0.869461688696377	0.88243541153356	0.928289058304019	0.857903498644604	0.965946098735231	1	0.986174119538004	0.887505899021267	0.919093842373366	0.901804544998078
r_2292	35823.5897841083	33852.25145944	34538.2894042908	35053.6544857282	36875.1338481769	34079.1546106733	38371.0131691765	39723.7622465869	39174.5462582648	35255.0733251642	36509.8652767416	35823.0693383951	0.901817646619973	0.852191472935035	0.869461688696377	0.88243541153356	0.928289058304019	0.857903498644604	0.965946098735231	1	0.986174119538004	0.887505899021267	0.919093842373366	0.901804544998078
r_2293	35823.5897841083	33852.25145944	34538.2894042908	35053.6544857282	36875.1338481769	34079.1546106733	38371.0131691765	39723.7622465869	39174.5462582648	35255.0733251642	36509.8652767416	35823.0693383951	0.901817646619973	0.852191472935035	0.869461688696377	0.88243541153356	0.928289058304019	0.857903498644604	0.965946098735231	1	0.986174119538004	0.887505899021267	0.919093842373366	0.901804544998078
r_2294	35823.5897841083	33852.25145944	34538.2894042908	35053.6544857282	36875.1338481769	34079.1546106733	38371.0131691765	39723.7622465869	39174.5462582648	35255.0733251642	36509.8652767416	35823.0693383951	0.901817646619973	0.852191472935035	0.869461688696377	0.88243541153356	0.928289058304019	0.857903498644604	0.965946098735231	1	0.986174119538004	0.887505899021267	0.919093842373366	0.901804544998078
r_2303	2171.97009193402	1854.28026572509	1959.10465108372	4261.67757794774	4442.18585880853	4486.34603406235	3552.12630651626	3444.26166628144	3719.50120981735	3764.75045924786	3915.11230438591	3596.79716413369	0.484128971649411	0.413316371863999	0.436681574762473	0.949921728192871	0.990156761222042	1	0.791763782719149	0.76772091143462	0.829071405009161	0.839157396835685	0.872672833227893	0.801720851852531
r_2304	2171.97009193402	1854.28026572509	1959.10465108372	4261.67757794774	4442.18585880853	4486.34603406235	3552.12630651626	3444.26166628144	3719.50120981735	3764.75045924786	3915.11230438591	3596.79716413369	0.484128971649411	0.413316371863999	0.436681574762473	0.949921728192871	0.990156761222042	1	0.791763782719149	0.76772091143462	0.829071405009161	0.839157396835685	0.872672833227893	0.801720851852531
r_2305	35980.0330563068	34501.7366663489	31690.0898522955	10603.5206227198	9836.69650622456	11567.8958870987	25842.2698571451	23021.5551403861	28155.3464670621	11052.645886206	10656.5893633361	10878.4062245583	1	0.958913423241039	0.880768780915299	0.294705694297886	0.273393203692466	0.321508762067994	0.718239191628961	0.639842523333945	0.782526976087001	0.30718831939118	0.296180644043854	0.3023456428607
r_2340	8407.62616232523	7856.60605290874	8070.54370337798	8450.67220897396	8074.79582289938	7828.88434619744	7954.19489355044	8287.2591098073	8361.77943733749	7904.25788092512	8327.82403739229	8256.21121650742	0.994906198514833	0.929701905200587	0.955017956418625	1	0.955521125801634	0.926421490811556	0.941249961760876	0.98066271000393	0.989480982170617	0.935340726212456	0.985462911287553	0.976988695377388
r_2342	8407.62616232523	7856.60605290874	8070.54370337798	8450.67220897396	8074.79582289938	7828.88434619744	7954.19489355044	8287.2591098073	8361.77943733749	7904.25788092512	8327.82403739229	8256.21121650742	0.994906198514833	0.929701905200587	0.955017956418625	1	0.955521125801634	0.926421490811556	0.941249961760876	0.98066271000393	0.989480982170617	0.935340726212456	0.985462911287553	0.976988695377388
r_2353	1097.02245474175	1056.49593657191	1081.61925921561	1390.1893228088	1596.19217713143	1488.82129858221	1450.74702672393	1543.95058944043	1443.61366134848	1518.35628904064	1496.77908129039	1546.69791510494	0.687274671846372	0.66188517379566	0.677624708798801	0.870941070082899	1	0.93273311316299	0.908879925305182	0.967271116573892	0.904410936246315	0.951236518255169	0.937718592243887	0.968992291319559
r_2357	1097.02245474175	1056.49593657191	1081.61925921561	1390.1893228088	1596.19217713143	1488.82129858221	1450.74702672393	1543.95058944043	1443.61366134848	1518.35628904064	1496.77908129039	1546.69791510494	0.687274671846372	0.66188517379566	0.677624708798801	0.870941070082899	1	0.93273311316299	0.908879925305182	0.967271116573892	0.904410936246315	0.951236518255169	0.937718592243887	0.968992291319559
r_2444	3096.23310498415	3371.91069920236	3232.28080951641	2939.05268467162	2886.92168621894	2986.99889754829	2361.0572482482	2603.85180489414	2470.20309354282	2696.31728555943	2515.86271110513	2530.96022471717	0.918242913644355	1	0.958590276510294	0.871628268615437	0.856167895223872	0.885847569526345	0.700213457256362	0.772218494846288	0.732582596012154	0.79964077524273	0.746123766474678	0.750601202254817
r_2468	4900.60949598546	5119.02590578747	4809.23912125293	4946.53520457446	5167.90925641613	5027.84191877843	5542.35191715405	5458.90854352966	5713.23193941172	4727.95101884436	5247.68357423154	4863.35062688444	0.857764842729292	0.895994764447558	0.841772077915697	0.865803324113566	0.904550928654974	0.880034623501761	0.970090480472378	0.955485196718926	1	0.827544036192444	0.918514009212776	0.851243338001994
r_2470	4900.60949598546	5119.02590578747	4809.23912125293	4946.53520457446	5167.90925641613	5027.84191877843	5542.35191715405	5458.90854352966	5713.23193941172	4727.95101884436	5247.68357423154	4863.35062688444	0.857764842729292	0.895994764447558	0.841772077915697	0.865803324113566	0.904550928654974	0.880034623501761	0.970090480472378	0.955485196718926	1	0.827544036192444	0.918514009212776	0.851243338001994
r_2484	10586.3146769917	11112.6918902123	10319.8860805482	11685.5751987205	11342.0484781534	11742.1569817482	9404.94192027438	9214.46403135774	8918.99479033493	11411.2958158662	11069.5968890911	11371.0740545605	0.901564737504949	0.946392720475952	0.878874818024428	0.995181312674015	0.965925468019486	1	0.800955219291761	0.78473350728325	0.759570392747983	0.971822794875233	0.942722611041355	0.968397379820041
r_2486	10586.3146769917	11112.6918902123	10319.8860805482	11685.5751987205	11342.0484781534	11742.1569817482	9404.94192027438	9214.46403135774	8918.99479033493	11411.2958158662	11069.5968890911	11371.0740545605	0.901564737504949	0.946392720475952	0.878874818024428	0.995181312674015	0.965925468019486	1	0.800955219291761	0.78473350728325	0.759570392747983	0.971822794875233	0.942722611041355	0.968397379820041
r_2540	2419.59195835866	2603.35320436009	2747.58380695199	2320.73578409981	1994.49153840437	2250.19024231907	1315.63782542402	1327.79750691877	1233.32697558352	1450.70675141011	1391.28800242285	1359.93494686881	0.880625352441138	0.947506386437799	1	0.844646040724159	0.725907443972362	0.818970557558825	0.478834466157199	0.483260056912241	0.448876926870413	0.527993631255033	0.506367812658739	0.494956675544482
r_2546	1446.38043682924	1567.42429934029	1541.1623255192	1911.25439299266	2207.11751321925	2082.94637295752	1535.07049987565	1585.67898374963	1459.58480203949	1457.14956451778	1637.10212016137	1485.51694275172	0.655325522164691	0.71016803135873	0.698269265813263	0.8659504451147	1	0.943740584940302	0.695509183666724	0.718438857130355	0.661308151150762	0.660204794620299	0.741737633069447	0.673057476031251
r_2576	583.54300304723	586.701636907762	600.792092999009	746.279835292794	751.677741951197	805.811370560209	611.34518034998	615.911100003805	669.900623428459	759.178144520318	779.240705219666	824.333101180148	0.70789708943121	0.711728833972355	0.72882199215207	0.905313439705855	0.91186165019343	0.977531254545738	0.741623961811983	0.74716288733528	0.812657677423608	0.920960402334261	0.945298331589589	1
r_2704	869.555856514458	801.03175518772	861.038587389883	686.905033582256	660.837536748595	698.213916145783	574.932771489009	444.824683336082	517.287501269923	483.210983075167	407.036332611549	492.667830002198	1	0.921196435153216	0.990205035063859	0.789949292430342	0.759971348358813	0.802954647381153	0.661179804818496	0.511553892718433	0.594887030424275	0.55569861263666	0.468096821569485	0.566574103677498
r_2824	1889.79633717105	1577.16657744393	1530.52027556269	2195.84395981213	2396.78387573018	2427.95994961247	1437.33192872252	1331.97034634969	1399.24938165123	1659.02437522474	1831.16589732335	1676.5733125565	0.778347409508416	0.64958508796476	0.630372949853221	0.904398756726861	0.987159560071299	1	0.591991613762795	0.548596506528984	0.576306615714384	0.683299728848303	0.754199383567107	0.690527581735481
r_2826	1889.79633717105	1577.16657744393	1530.52027556269	2195.84395981213	2396.78387573018	2427.95994961247	1437.33192872252	1331.97034634969	1399.24938165123	1659.02437522474	1831.16589732335	1676.5733125565	0.778347409508416	0.64958508796476	0.630372949853221	0.904398756726861	0.987159560071299	1	0.591991613762795	0.548596506528984	0.576306615714384	0.683299728848303	0.754199383567107	0.690527581735481
r_2840	3779.5926743421	3154.33315488786	3061.04055112538	4391.68791962426	4793.56775146036	4753.00059500245	2874.66385744504	2663.94069269938	2798.49876330246	3318.04875044948	3662.3317946467	3353.146625113	0.788471733437093	0.658034540958953	0.638572501701438	0.916162688695979	1	0.991537168438779	0.59969192186118	0.555732354442641	0.583802901805215	0.692187723734297	0.764009602979111	0.699509592639316
r_2842	3779.5926743421	3154.33315488786	3061.04055112538	4391.68791962426	4793.56775146036	4753.00059500245	2874.66385744504	2663.94069269938	2798.49876330246	3318.04875044948	3662.3317946467	3353.146625113	0.788471733437093	0.658034540958953	0.638572501701438	0.916162688695979	1	0.991537168438779	0.59969192186118	0.555732354442641	0.583802901805215	0.692187723734297	0.764009602979111	0.699509592639316
r_2848	1889.79633717105	1577.16657744393	1530.52027556269	2195.84395981213	2396.78387573018	2427.95994961247	1437.33192872252	1331.97034634969	1399.24938165123	1659.02437522474	1831.16589732335	1676.5733125565	0.778347409508416	0.64958508796476	0.630372949853221	0.904398756726861	0.987159560071299	1	0.591991613762795	0.548596506528984	0.576306615714384	0.683299728848303	0.754199383567107	0.690527581735481
r_2850	1889.79633717105	1577.16657744393	1530.52027556269	2195.84395981213	2396.78387573018	2427.95994961247	1437.33192872252	1331.97034634969	1399.24938165123	1659.02437522474	1831.16589732335	1676.5733125565	0.778347409508416	0.64958508796476	0.630372949853221	0.904398756726861	0.987159560071299	1	0.591991613762795	0.548596506528984	0.576306615714384	0.683299728848303	0.754199383567107	0.690527581735481
r_2856	2406.15511289376	2608.76558108433	2568.60387586533	2309.47504584437	2248.04551776108	2391.704285625	2866.03986587271	3018.63204432759	2808.25890483586	3374.96026623389	3183.64114431381	3355.29332589732	0.7129432417226	0.772976679810055	0.761076775203528	0.684296958678423	0.666095402737784	0.708661464715227	0.849206994982171	0.894420024593675	0.832086508671579	1	0.943312185380608	0.994172689814059
r_2858	2406.15511289376	2608.76558108433	2568.60387586533	2309.47504584437	2248.04551776108	2391.704285625	2866.03986587271	3018.63204432759	2808.25890483586	3374.96026623389	3183.64114431381	3355.29332589732	0.7129432417226	0.772976679810055	0.761076775203528	0.684296958678423	0.666095402737784	0.708661464715227	0.849206994982171	0.894420024593675	0.832086508671579	1	0.943312185380608	0.994172689814059
r_2864	3136.54364137886	3014.69383540243	2750.48618421285	3917.71320941773	4006.95146904662	3734.33339070936	2747.22042643165	3042.83451302693	2534.97494190081	3238.58738878823	3245.34347346275	3422.9144006035	0.782775550342551	0.752365946703048	0.686428624219718	0.977729138893184	1	0.931963718442009	0.685613601176283	0.759388911129217	0.632644283686311	0.808242229486945	0.809928320453285	0.854244037404805
r_2866	3136.54364137886	3014.69383540243	2750.48618421285	3917.71320941773	4006.95146904662	3734.33339070936	2747.22042643165	3042.83451302693	2534.97494190081	3238.58738878823	3245.34347346275	3422.9144006035	0.782775550342551	0.752365946703048	0.686428624219718	0.977729138893184	1	0.931963718442009	0.685613601176283	0.759388911129217	0.632644283686311	0.808242229486945	0.809928320453285	0.854244037404805
r_2872	3136.54364137886	3014.69383540243	2750.48618421285	3917.71320941773	4006.95146904662	3734.33339070936	2747.22042643165	3042.83451302693	2534.97494190081	3238.58738878823	3245.34347346275	3422.9144006035	0.782775550342551	0.752365946703048	0.686428624219718	0.977729138893184	1	0.931963718442009	0.685613601176283	0.759388911129217	0.632644283686311	0.808242229486945	0.809928320453285	0.854244037404805
r_2874	3136.54364137886	3014.69383540243	2750.48618421285	3917.71320941773	4006.95146904662	3734.33339070936	2747.22042643165	3042.83451302693	2534.97494190081	3238.58738878823	3245.34347346275	3422.9144006035	0.782775550342551	0.752365946703048	0.686428624219718	0.977729138893184	1	0.931963718442009	0.685613601176283	0.759388911129217	0.632644283686311	0.808242229486945	0.809928320453285	0.854244037404805
r_2880	5001.38583697223	5174.23214837473	4438.7022909492	4646.59008558847	4440.1893707821	5755.29427362379	5412.03382228321	4350.60239067728	5263.37814328162	5809.26981874812	5296.44831823635	5373.19206316122	0.860931923119042	0.890685457865299	0.764072323964757	0.799857853149227	0.764328307914427	0.99070872126646	0.931620322543305	0.74890692400561	0.906030931167157	1	0.911723587212845	0.92493415365567
r_2882	5001.38583697223	5174.23214837473	4438.7022909492	4646.59008558847	4440.1893707821	5755.29427362379	5412.03382228321	4350.60239067728	5263.37814328162	5809.26981874812	5296.44831823635	5373.19206316122	0.860931923119042	0.890685457865299	0.764072323964757	0.799857853149227	0.764328307914427	0.99070872126646	0.931620322543305	0.74890692400561	0.906030931167157	1	0.911723587212845	0.92493415365567
r_3038	6070.57482610811	6327.06839063814	6112.40651138122	6314.20305087236	6508.55096616441	6792.6740786846	4337.86776088457	4495.81720287331	4007.86902784947	5163.91470579662	5039.68701306818	5361.38520884745	0.893694406030397	0.931454728630727	0.899852759101448	0.929560726413522	0.958172126436661	1	0.638609730223447	0.661862640661824	0.590028165847991	0.76021823599648	0.741929754716586	0.789289335354904
