Rxn,Par_wo_1,Par_wo_2,Par_wo_3,Par_Ac_1,Par_Ac_2,Par_Ac_3,ATS_wo_1,ATS_wo_2,ATS_wo_3,ATS_Ac_1,ATS_Ac_2,ATS_Ac_3,Par.Wo.mean,Par.Ac.mean,ATS.Wo.mean,ATS.Ac.mean,Par_Ac.vs.Par_wo.t.test,Par_Ac.vs.Par_wo.log.2,Par_Ac.vs.Par_wo_adj_p,ATS_Ac.vs.ATS_wo.t.test,ATS_Ac.vs.ATS_wo.log.2,ATS_Ac.vs.ATS_wo_adj_p,ATS_Ac.vs.Par_Ac.t.test,ATS_Ac.vs.Par_Ac.log.2,ATS_Ac.vs.Par_Ac_adj_p,ATS_wo.vs.Par_wo.t.test,ATS_wo.vs.Par_wo.log.2,ATS_wo.vs.Par_wo_adj_p
r_0993,3368.80911298648,3787.5812316241,3327.09180003799,2878.65417948331,2968.7776953026,2673.56283468888,2508.62332626371,2706.50365489477,2643.22378436209,2474.04023334486,2653.20015340438,2636.14856314901,3494.49404821619,2840.33156982493,2619.45025517352,2587.79631663275,0.0272192417762778,-0.299024235059771,0.04789599006438,0.717948527344576,-0.0175399962483732,0.754404952226663,0.0830782802950447,-0.134335286023023,0.117071702233565,0.0165748713046242,-0.41581952483442,0.0264924822500276
r_0995,3747.92011003197,3685.82854920835,3809.85388442849,3914.64209898443,4165.67226714787,4009.17471448533,3266.57636334338,3174.69623904401,2988.37788040669,2949.73460112774,3090.09245173315,3005.38109805262,3747.86751455627,4029.82969353921,3143.21682759803,3015.06938363784,0.042699463093071,0.104648914379223,0.0666025796185389,0.257485495093722,-0.0600505943576045,0.323969047788439,0.000980383595606504,-0.418527667434243,0.00664434646454714,0.00874326320600103,-0.253828158697416,0.0165684303976967
r_0996,3933.15662251242,4132.89086663069,3755.67617555902,4296.48349619185,3558.7399071129,4861.76758696486,3107.51162989809,2546.26662074744,3247.46527383862,2628.66774792891,2184.46149164389,2290.52973687296,3940.57455490071,4238.99699675654,2967.08117482805,2367.88632548192,0.516639429388355,0.10531694731394,0.57191468930865,0.0891656833592442,-0.325444573765652,0.13072551004588,0.027488424322457,-0.840123120738718,0.045392277981162,0.0276351679598545,-0.409361599659126,0.0420488045820531
r_0997,3933.15662251242,4132.89086663069,3755.67617555902,4296.48349619185,3558.7399071129,4861.76758696486,3107.51162989809,2546.26662074744,3247.46527383862,2628.66774792891,2184.46149164389,2290.52973687296,3940.57455490071,4238.99699675654,2967.08117482805,2367.88632548192,0.516639429388355,0.10531694731394,0.57191468930865,0.0891656833592442,-0.325444573765652,0.13072551004588,0.027488424322457,-0.840123120738718,0.045392277981162,0.0276351679598545,-0.409361599659126,0.0420488045820531
r_0998,478.927563356197,488.19638052657,498.241429781786,501.614704106267,694.777833197919,629.211200814793,520.314158197553,504.913571141331,451.628367317994,415.561445444644,541.388178339078,416.459952158721,488.455124554851,608.534579372993,492.285365552293,457.803191980814,0.167243136665363,0.317113220261276,0.202463086581004,0.514793718912067,-0.104767330436148,0.583182373541261,0.105151799158506,-0.410611723024762,0.144269592407665,0.873419767332428,0.0112688276726615,0.90976340865767
r_0999,478.927563356197,488.19638052657,498.241429781786,501.614704106267,694.777833197919,629.211200814793,520.314158197553,504.913571141331,451.628367317994,415.561445444644,541.388178339078,416.459952158721,488.455124554851,608.534579372993,492.285365552293,457.803191980814,0.167243136665363,0.317113220261276,0.202463086581004,0.514793718912067,-0.104767330436148,0.583182373541261,0.105151799158506,-0.410611723024762,0.144269592407665,0.873419767332428,0.0112688276726615,0.90976340865767
r_1001,4815.18954981571,4609.18001836394,4601.23541755763,5091.9010984175,4684.75915401988,5440.68867321639,3158.29735804629,2700.66167969148,3195.11542379587,2906.78251374329,2898.01907228565,2956.00698001319,4675.20166191243,5072.44964188459,3018.02482051121,2920.26952201404,0.203800964209914,0.117654041213254,0.242003899352553,0.60215676296451,-0.0475031440852193,0.655362760253099,0.00976477672739575,-0.796581110624226,0.0204244386535286,0.00348186493939079,-0.631423925325752,0.00868786878767605
r_1002,4815.18954981571,4609.18001836394,4601.23541755763,5091.9010984175,4684.75915401988,5440.68867321639,3158.29735804629,2700.66167969148,3195.11542379587,2906.78251374329,2898.01907228565,2956.00698001319,4675.20166191243,5072.44964188459,3018.02482051121,2920.26952201404,0.203800964209914,0.117654041213254,0.242003899352553,0.60215676296451,-0.0475031440852193,0.655362760253099,0.00976477672739575,-0.796581110624226,0.0204244386535286,0.00348186493939079,-0.631423925325752,0.00868786878767605
r_1003,3618.35052876325,3484.48813506658,3587.33829442886,3312.7044540569,3409.00330513059,3151.90369181388,3918.1668376976,4032.63202604117,3853.48133450304,3946.2230284472,3569.7783009233,3579.62355785911,3563.39231941956,3291.20381700046,3934.7600660806,3698.54162907654,0.0479116953206472,-0.114635956706858,0.0726161632203559,0.187632007836026,-0.0893191515265241,0.247202781121827,0.0602820000606243,0.168341142032307,0.0896146207797787,0.00594805548249104,0.143024336851973,0.0123745068482924
r_1004,1429.10449266008,1524.12528554636,1575.99085264957,1353.33599760915,1337.64697770864,1272.45685220538,1558.06781073521,1638.25676057923,1888.14374391492,1335.80991765668,1316.64808812978,1297.68062412344,1509.74021028534,1321.14660917439,1694.82277174312,1316.71287663663,0.0286505413518431,-0.192509745028185,0.050186952796908,0.0610108103429306,-0.364193633319539,0.0962284325734027,0.881268898857188,-0.00484978824906963,0.895110818734526,0.195173392756054,0.166834100042284,0.23318637841216
r_1005,1429.10449266008,1524.12528554636,1575.99085264957,1353.33599760915,1337.64697770864,1272.45685220538,1558.06781073521,1638.25676057923,1888.14374391492,1335.80991765668,1316.64808812978,1297.68062412344,1509.74021028534,1321.14660917439,1694.82277174312,1316.71287663663,0.0286505413518431,-0.192509745028185,0.050186952796908,0.0610108103429306,-0.364193633319539,0.0962284325734027,0.881268898857188,-0.00484978824906963,0.895110818734526,0.195173392756054,0.166834100042284,0.23318637841216
r_1010,4370.81387479784,4372.11791784216,4399.03646838404,2466.10167794285,2355.85587118835,2289.95451895049,2771.17595857702,2678.9629146507,2605.07050382246,3027.04835841977,2781.58080598846,2869.06559824809,4380.65608700801,2370.63735602723,2685.06979235006,2892.56492088544,0.00046014177720534,-0.885871971148304,0.00436951996689733,0.0836504024674999,0.107389751311849,0.125435192878802,0.00557740151571619,0.287074353595484,0.0134203521742504,0.000546125032457107,-0.706187368864668,0.00312762380211598
r_1011,4370.81387479784,4372.11791784216,4399.03646838404,2466.10167794285,2355.85587118835,2289.95451895049,2771.17595857702,2678.9629146507,2605.07050382246,3027.04835841977,2781.58080598846,2869.06559824809,4380.65608700801,2370.63735602723,2685.06979235006,2892.56492088544,0.00046014177720534,-0.885871971148304,0.00436951996689733,0.0836504024674999,0.107389751311849,0.125435192878802,0.00557740151571619,0.287074353595484,0.0134203521742504,0.000546125032457107,-0.706187368864668,0.00312762380211598
r_1012,5311.39305734107,5543.35624096799,5510.64695929525,5226.00625400509,5304.66868622664,5384.55087091321,4545.80177990643,4560.91349799566,4345.92483914251,4837.47884167473,4808.80087818828,5007.1795794341,5455.1320858681,5305.07527038165,4484.2133723482,4884.48643309904,0.168044745148882,-0.0402409083672312,0.202463086581004,0.0129089696761746,0.123351954125119,0.0314023839144561,0.00690651138970729,-0.119166339111867,0.0154007265471634,0.000642979856003105,-0.282759201604217,0.00323995044323643
r_1021,2219.95882573724,2154.12593624806,2081.00449604004,1655.32852355068,1689.02887036046,1619.8095039563,2941.7393474521,2961.88142806708,2973.29402530963,2626.52014355969,2739.78245398434,2394.64472491264,2151.69641934178,1654.72229928915,2958.97160027627,2586.98244081889,0.00173787748071363,-0.378885424158671,0.00750005991747944,0.0659912725258556,-0.193825588105866,0.10345298480821,0.00954117395435582,0.644681142023708,0.0200649078281304,0.00159812947301281,0.459621305970903,0.00546320912360326
r_1022,7111.93034963812,7052.32687168648,6810.91197216267,5847.3942650102,5781.8293245436,5854.70496520233,6641.43173198387,6756.66160654581,6847.1829284734,5342.16586844212,5480.56010682592,5489.11390551468,6991.72306449576,5827.97618491871,6748.42542233436,5437.27996026091,0.00415222302189716,-0.262653060116326,0.0129662980482583,9.32149501104806E-05,-0.311665811314779,0.00171724172810309,0.00579615859529501,-0.100109869060695,0.0137580470549594,0.101975384415403,-0.0510971178622416,0.136209049706402
r_1023,68136.3238031727,62669.9100899905,60305.5947262483,43111.2245592392,43892.7892610811,42099.8431147399,59711.5594255627,58356.3248735313,62054.979869324,45212.4409830664,46870.8805794771,46905.4121374641,63703.9428731372,43034.6189783534,60040.954722806,46329.5779000026,0.00960191768538441,-0.565884973495653,0.021691668482848,0.00150065798376681,-0.374013379403046,0.00999579910217206,0.0125839318145881,0.106435842817469,0.0237594430367892,0.252772728493681,-0.085435751275138,0.29518681310925
r_1025,26682.6957692698,26540.1305049899,25852.4417216095,19395.0860897905,18668.1612911412,18548.8655110086,10033.535083769,9541.61464274188,10458.4352958295,9214.29654615113,9761.9055906765,10282.6967569086,26358.4226652897,18870.7042973134,10011.1950074468,9752.96629791208,3.48140211931951E-05,-0.482115770920663,0.000760436423552888,0.56061232814985,-0.0377012182624652,0.61532555395231,2.81237451325885E-05,-0.952235292048659,0.00136400163893054,1.56403662246599E-06,-1.39664984470686,0.000404564139677869
r_1027,6387.3004692094,6373.61483046661,5523.22392742567,4097.88502150487,3532.7855627693,4364.71412907213,3202.37553719378,2690.64686505727,3611.25236735607,2987.31767758914,2453.16518309895,2772.46406295354,6094.71307570056,3998.46157111543,3168.09158986904,2737.64897454721,0.00545506346695473,-0.608113281524806,0.016034580493776,0.251129365338725,-0.210676570554581,0.318938171259548,0.0175617594134141,-0.546507548403468,0.0323703688950341,0.00173109874873507,-0.943944259373694,0.00569208741109498
r_1028,18416.1564843261,20419.8149052178,18526.8415151869,11647.6981700431,11298.1257415719,11896.5359380819,12592.9441381809,11122.2862191744,11546.247434006,10995.7343704216,10987.9905827973,11171.4308816185,19120.9376349102,11614.119949899,11753.8259304538,11051.7186116125,0.00486409645456074,-0.719273431308892,0.0146869215904246,0.24802938314037,-0.0888597026539883,0.315267487824615,0.0705988407577947,-0.0716091040971395,0.101453148940831,0.0013191575477069,-0.702022832752044,0.00478348718233904
r_1029,3278.59029343642,3446.60149799689,3503.16935386378,4001.65689459469,4348.35092156629,4357.69690378423,3371.98070478303,3825.65919026754,3553.57880374964,4703.2535685983,5150.15408622193,4915.94479610036,3409.45371509903,4235.90157331507,3583.73956626674,4923.1174836402,0.00731264100880886,0.31312846706147,0.019654523747029,0.00191484578271942,0.458106368782849,0.0117001600581911,0.0172269680909298,0.216903101155611,0.031791027915723,0.324606256662918,0.0719251994342319,0.377369970292771
r_1030,7572.62219414909,7710.47188135423,7254.00823398803,5707.146888556,5537.25954130583,6193.87085411737,4667.49588320494,4412.3604142549,4919.99861842491,4690.36794238295,4803.82488390208,4962.09886296331,7512.36743649712,5812.75909465973,4666.61830529492,4818.76389641611,0.00321289737530652,-0.370044509780601,0.0112054308460129,0.426577291166943,0.0462856451047331,0.496287823006818,0.0245222055780317,-0.270560002922822,0.0413229783464769,0.000145797459133714,-0.686890157808155,0.00140844323852812
r_1031,5449.60061069436,5228.35591561715,5620.93729520812,5739.90539984458,5696.97858342029,6319.01137175154,5992.7159214871,5193.51595572314,5154.24201522638,5080.15813539692,5247.68357423154,4831.15011511959,5432.96460717321,5918.63178500547,5446.82463081221,5052.99727491602,0.121043923699672,0.123524056732038,0.155384755650861,0.28632080749519,-0.108276016153254,0.353797685694693,0.0294597176728594,-0.228124303483856,0.0478758972023851,0.965913852462724,0.0036757694014361,0.967160192917515
r_1032,3505.09711698764,3280.9827702351,3300.00294560325,4864.63892635303,4568.96284848689,4481.66788387042,5213.6820161195,5056.64682238896,5320.16442129409,5851.14810394797,6196.10808518217,6079.45662120359,3362.027610942,4638.42321957011,5196.83108660085,6042.23760344458,0.00165017936929082,0.464302887663984,0.00750005991747944,0.00339952789342104,0.217450749731994,0.0157626331323251,0.000870589836784755,0.381448456817035,0.00600513522973307,6.46383667455133E-05,0.628300594749024,0.000983517109696438
r_1033,3505.09711698764,3280.9827702351,3300.00294560325,4864.63892635303,4568.96284848689,4481.66788387042,5213.6820161195,5056.64682238896,5320.16442129409,5851.14810394797,6196.10808518217,6079.45662120359,3362.027610942,4638.42321957011,5196.83108660085,6042.23760344458,0.00165017936929082,0.464302887663984,0.00750005991747944,0.00339952789342104,0.217450749731994,0.0157626331323251,0.000870589836784755,0.381448456817035,0.00600513522973307,6.46383667455133E-05,0.628300594749024,0.000983517109696438
r_1034,1283.21874189827,1249.1765479549,1105.80573638948,1323.64859675389,1228.83838026816,1143.80772192726,1526.44650830332,1282.73084106484,1296.32425275361,1373.39299411809,1206.18101497603,1468.34333647714,1212.73367541422,1232.0982329831,1368.50053404059,1349.30578185709,0.809480971453881,0.0228545245354617,0.833099779639538,0.870088574689464,-0.0203786664768791,0.897260776025281,0.282843124762362,0.131100047112801,0.343752959773834,0.188864986302304,0.174333238125141,0.225997269653952
r_1035,1283.21874189827,1249.1765479549,1105.80573638948,1323.64859675389,1228.83838026816,1143.80772192726,1526.44650830332,1282.73084106484,1296.32425275361,1373.39299411809,1206.18101497603,1468.34333647714,1212.73367541422,1232.0982329831,1368.50053404059,1349.30578185709,0.809480971453881,0.0228545245354617,0.833099779639538,0.870088574689464,-0.0203786664768791,0.897260776025281,0.282843124762362,0.131100047112801,0.343752959773834,0.188864986302304,0.174333238125141,0.225997269653952
r_1038,4207.65217986687,4718.51002819361,4376.78490938408,1798.64701043819,1895.66538109605,1928.56741662378,2983.90108402796,2831.68883782237,3484.37052742193,1947.87716288523,2083.94640706255,2115.57362295061,4434.31570581485,1874.29326938601,3099.98681642409,2049.1323976328,0.00207362759760878,-1.24236477990124,0.00837478248078812,0.0270879502578953,-0.597248877909251,0.0531598964534801,0.0578527950648158,0.128666493966378,0.0863341710967251,0.00697107825754757,-0.516449408025612,0.0135747973095531
r_1039,9661.09188926549,10444.804602441,10189.2791038093,7835.42641883545,7704.44729399647,8023.0275791626,9380.02816684318,9974.75537567138,9935.82408099587,9637.37460688805,10052.5036569909,10036.8995171036,10098.3918651719,7854.30043066484,9763.53587450348,9908.92592699417,0.00477437836883833,-0.362570879018738,0.0145006560243387,0.573517667816222,0.0213249697855977,0.627272318851851,0.000479816542266407,0.335245902868678,0.00450578372770055,0.329110139914114,-0.048649945935658,0.382319563732564
r_1041,4743.20644911087,5427.53137906923,5011.43807042651,3643.36067737593,3761.38344179563,3681.70420105013,2669.60450228063,2601.34810123558,2544.7350834342,1895.26085583927,1913.76740247435,2093.03326471522,5060.72529953554,3695.48277340723,2605.22922898347,1967.35384100961,0.0181675372911414,-0.453581317139199,0.0344694595059309,0.00246302290674235,-0.405153859215513,0.0141274233709769,0.000122958192300493,-0.909506389855993,0.00280633991838772,0.00528219754173794,-0.95793384777968,0.0112609486054633
r_1042,3836.2193802299,3920.72569904043,3628.93903516792,2996.38007942662,2817.04460529386,2960.09953394468,2383.09633782194,2535.41723822705,2651.2093547076,2139.01395174607,2303.8853545128,2090.8865639309,3795.29470481275,2924.50807288839,2523.24097691886,2177.92862339659,0.00215657582072587,-0.376017943791193,0.00860944991962449,0.028173592761287,-0.212321320688073,0.0550005232270659,0.00102346803109643,-0.425237297720633,0.00679607438069864,0.000423947930638437,-0.588933920823752,0.00275655699186358
r_1043,3836.2193802299,3920.72569904043,3628.93903516792,2996.38007942662,2817.04460529386,2960.09953394468,2383.09633782194,2535.41723822705,2651.2093547076,2139.01395174607,2303.8853545128,2090.8865639309,3795.29470481275,2924.50807288839,2523.24097691886,2177.92862339659,0.00215657582072587,-0.376017943791193,0.00860944991962449,0.028173592761287,-0.212321320688073,0.0550005232270659,0.00102346803109643,-0.425237297720633,0.00679607438069864,0.000423947930638437,-0.588933920823752,0.00275655699186358
r_1045,1855.24444883272,2212.57960486986,2093.58146417046,2471.22019533169,2763.13942858023,2562.4567676305,1399.00307728992,1629.91108171739,1525.24393599142,1805.0614723319,2090.91279906324,2022.19213883255,2053.80183929101,2598.93879718081,1518.05269833291,1972.72213674256,0.0172019218901122,0.339625669763496,0.033082258703165,0.0158796502875661,0.377965888908714,0.0372284248433574,0.00680120210495359,-0.397734897091078,0.0151877203840115,0.0179547668925644,-0.436075116236296,0.0285803058638564
r_1047,1099.90177876994,1262.16625209308,1188.03975878065,385.936211118496,421.258973576899,456.119643713326,520.314158197553,518.266657320275,543.906069088272,265.229139599036,273.679685741262,325.22516882498,1183.36926321456,421.104942802907,527.495628202033,288.044664721759,0.00108923215740805,-1.49064861354587,0.00619226486555785,0.00202556002868722,-0.872866601156252,0.0120910352481637,0.00865009771099075,-0.547887273634703,0.0185427508942785,0.00411010646615042,-1.16566928602432,0.00947828415373767
r_1048,22719.7861317994,20717.495625051,22758.5075615277,23778.5843815926,22921.679031452,23106.5533354979,17722.3026811487,17818.858937915,18987.0244248286,14064.6610140412,16550.156995917,15927.4464692867,22065.263106126,23268.9389161808,18176.0620146308,15514.0881597483,0.208734734291284,0.0766284739891754,0.24767301805816,0.0499856098049688,-0.228460757289567,0.0825294323588421,0.00480767669359919,-0.58482651911322,0.0125193191752784,0.0127938765186858,-0.279737287834477,0.0218679475297361
r_1049,9166.80793109226,8851.40089482431,8856.12048198539,13039.9348998074,12515.9834376947,13639.1468845764,7442.50472692522,6954.45419557142,7936.76963783784,6239.86449477732,6913.6464612529,6611.83841571577,8958.10976930065,13065.0217406928,7444.57618677816,6588.449790582,0.00328085858407522,0.544443275703507,0.0112403808443372,0.0756699795596044,-0.176250669191091,0.1158276505786,0.00025621268471263,-0.987698569661597,0.00364710950873183,0.0226982712488506,-0.267004624767,0.0351574021738684
r_1050,9166.80793109226,8851.40089482431,8856.12048198539,13039.9348998074,12515.9834376947,13639.1468845764,7442.50472692522,6954.45419557142,7936.76963783784,6239.86449477732,6913.6464612529,6611.83841571577,8958.10976930065,13065.0217406928,7444.57618677816,6588.449790582,0.00328085858407522,0.544443275703507,0.0112403808443372,0.0756699795596044,-0.176250669191091,0.1158276505786,0.00025621268471263,-0.987698569661597,0.00364710950873183,0.0226982712488506,-0.267004624767,0.0351574021738684
r_1051,11345.4964457587,12666.0440100696,11952.9570193281,12685.7334964997,11249.2117849244,12507.034538129,7654.27163109034,7387.59492850093,8055.66590742646,8628.00055335326,8627.37889342181,8645.8374088621,11988.1658250521,12147.3266065177,7699.17748900591,8633.73895187906,0.801552382973465,0.019027894240544,0.826855282848904,0.0404361701238531,0.165281142945591,0.0682919697702649,0.0161364296108199,-0.492581461757992,0.0299566253062111,0.00220890700071434,-0.638834710463039,0.00619876226572861
r_1054,9854.00659915446,9613.46353759748,10305.3741942439,9780.46302659445,10058.3066771584,9622.95494480319,10132.231876208,10571.471414293,10060.0440641482,8508.80851086139,9946.01737926608,9437.9699982774,9924.28144366528,9820.57488285201,10254.5824515497,9297.59862946829,0.691207126106194,-0.0151551689583486,0.740340551909464,0.138652285299388,-0.141338696800553,0.18692567532234,0.339936639919036,-0.0789493332699612,0.406219712403266,0.273471972582755,0.0472341945722434,0.318879415062687
r_1055,1075.90741186833,1169.07337243613,1057.43278204173,585.558389283235,528.071082990947,646.754264034536,712.916636646371,679.338259353791,600.692347100751,510.056037690454,517.503405765295,496.961231570844,1100.8045221154,586.794578769573,664.315747700304,508.173558342198,0.000454561556860985,-0.907630854238781,0.00436951996689733,0.0387882257600969,-0.386547804133394,0.0673046031988171,0.144938328133746,-0.207534232436346,0.192260072874849,0.000813435313693425,-0.728617282541733,0.00380256508088011
r_1056,4577.16543015171,4826.75756267844,4734.7447715574,3848.10137292951,4005.9532250334,3927.30708612653,8407.43356174094,8763.79737281837,8187.87146092427,7852.71537606377,7619.24245103673,7426.51136336646,4712.88925479585,3927.12056136315,8453.03413182786,7632.82306348899,0.00173970462003389,-0.263139891806073,0.00750005991747944,0.0199975064194021,-0.147252526674609,0.0448498987903354,0.000308987236176101,0.958744859628697,0.00364710950873183,0.000457987025906533,0.842857494497233,0.00275655699186358
r_1057,3093.35378095596,3113.19909178362,3223.57367773381,2815.1845638617,2831.02002147888,2675.90190978484,2236.48848109224,2198.2518122087,2090.44485933437,2497.66388140631,2350.65970080313,2453.67899648153,3143.37551682446,2774.03549837514,2175.0617175451,2434.00085956366,0.00494997271130446,-0.180328381547082,0.0149171993163971,0.0137480336624633,0.162273339411305,0.0330805399134001,0.00692812994170776,-0.188656571913038,0.0154267685359117,8.74136679139747E-05,-0.531258292871424,0.00121227077066728
r_1063,4577.16543015171,4826.75756267844,4734.7447715574,3848.10137292951,4005.9532250334,3927.30708612653,8407.43356174094,8763.79737281837,8187.87146092427,7852.71537606377,7619.24245103673,7426.51136336646,4712.88925479585,3927.12056136315,8453.03413182786,7632.82306348899,0.00173970462003389,-0.263139891806073,0.00750005991747944,0.0199975064194021,-0.147252526674609,0.0448498987903354,0.000308987236176101,0.958744859628697,0.00364710950873183,0.000457987025906533,0.842857494497233,0.00275655699186358
r_1065,7931.57792299722,7866.34833101237,8268.87281620374,7029.77178183212,6711.19450084713,6907.28875838693,4978.91780109482,4956.49867604689,5422.20226459777,4474.53370327605,4900.35917305445,4757.08893806044,8022.26635673778,6882.75168035539,5119.20624724649,4710.66060479698,0.00249657222808847,-0.221024407011067,0.00966254388527009,0.108740981570594,-0.119990740122831,0.152041444502308,0.000251559799959952,-0.547056068568182,0.00364710950873183,0.000154050745565522,-0.648089735456419,0.00140844323852812
r_1066,3157.65868425228,3331.85911144298,3300.00294560325,2602.25424048598,2902.89359043038,2802.211964967,1423.91683072111,1503.8913309036,1380.61638417839,1244.53673196471,1155.42587325675,1324.51438392748,3263.17358043284,2769.11993196112,1436.1415152677,1241.49232971631,0.0139959916817611,-0.236848192929732,0.0285338015137165,0.0368092004873828,-0.210122569035558,0.0657490610349292,0.000506404968948724,-1.15735219072506,0.00459614334390889,2.89081848524858E-05,-1.18407781461923,0.000614595930014493
r_1067,10588.2342263438,11082.3825805566,11713.0271657633,3604.45994522075,3698.49406896306,3384.64166386247,7103.29439174671,7585.38751752654,7249.12330253048,5276.66393518082,5142.192495364,5007.1795794341,11127.8813242212,3562.53189268209,7312.60173726791,5142.01200332631,0.000914303175485217,-1.64320410442668,0.00564460849487726,0.000777763851163226,-0.508051813404674,0.00768846813379189,0.000240640199584813,0.529430048358828,0.00364710950873183,0.00255458834529234,-0.605722242663173,0.00695565107349774
r_1068,9781.06372377356,10351.711722784,9294.37944837596,6982.6814218548,6609.37361149917,6873.37216949543,10547.1416929659,9630.07883867738,9674.07483078211,9475.23047701172,9243.40698605397,10318.11731985,9809.05163164451,6821.80906761647,9950.43178747512,9678.91826097188,0.00532709722580026,-0.523959282521218,0.0157479140846514,0.572904648129603,-0.0399133136317836,0.627043733354826,0.00747678441708486,0.504691440856944,0.0162293278535884,0.75732675991444,0.0206454719675094,0.799028641323733
r_1069,12351.3403062743,13968.2618499221,13527.0129538038,13114.6652536845,12786.5075652761,13622.7733589047,10764.6579248459,11792.4442317802,10687.3549790673,13931.5095431494,14200.4924939711,14201.4990386908,13282.2050366667,13174.6487259551,11081.4857118978,14111.1670252704,0.855144075857022,-0.0117301786765886,0.869714027346067,0.00997977533166058,0.348685988289835,0.0278072016422571,0.0478200539493993,0.0990728110217475,0.0726191034534909,0.0247319037705846,-0.261343355944676,0.0381929499024351
r_1070,3007.93383478622,3059.07532454121,3174.23326429911,2001.34029903623,1970.5336820872,2115.69342430105,1609.81176016923,1523.92096017202,1706.2501971562,564.81994910564,759.336728074846,695.53105412075,3080.41414120885,2029.18913514149,1613.32763916581,673.229243767079,9.86836145187437E-05,-0.602220983718964,0.00140462694611644,0.000279698395777433,-1.26086970385606,0.00421448456550074,7.49929804319366E-05,-1.59173358999663,0.00197269670559942,3.56210249840719E-05,-0.933084869859526,0.000706386276610273
r_1071,676.641146625489,674.382139840472,704.310215303185,550.752471039126,593.955187863163,642.076113842605,279.800615457984,322.143204067031,286.593246844228,142.815690553327,165.203010301998,206.083275295037,685.111167256382,595.594590914965,296.179022123081,171.367325383454,0.0631110383752129,-0.202007449442285,0.0887213148173283,0.00718923267781798,-0.789377403573621,0.0240986805960551,0.000364401715419748,-1.79723859474184,0.00396448974241177,3.68566953630921E-05,-1.2098686406105,0.000706386276610273
r_1072,3431.19446693067,3416.29218834114,3493.49476299423,3336.24963404556,3415.9910132231,3087.57912667482,2569.94948855587,2734.87896302503,2559.81893853127,2581.420451806,2284.97657622523,2390.351323344,3446.99380608868,3279.93992464783,2621.54913003739,2418.91611712508,0.229328884904974,-0.0716693156303099,0.268010865491355,0.13362205352139,-0.116058842842585,0.180488622336986,0.00298703505077701,-0.439308650110577,0.00921645804931594,0.00157182917575637,-0.394919122898302,0.00539707716985373
r_1073,3431.19446693067,3416.29218834114,3493.49476299423,3336.24963404556,3415.9910132231,3087.57912667482,2569.94948855587,2734.87896302503,2559.81893853127,2581.420451806,2284.97657622523,2390.351323344,3446.99380608868,3279.93992464783,2621.54913003739,2418.91611712508,0.229328884904974,-0.0716693156303099,0.268010865491355,0.13362205352139,-0.116058842842585,0.180488622336986,0.00298703505077701,-0.439308650110577,0.00921645804931594,0.00157182917575637,-0.394919122898302,0.00539707716985373
r_1074,1017.36115662839,1092.21762295191,1077.74942286779,1060.55680296754,1142.98939513163,1016.32812919713,1192.98550083969,1271.88145854444,1202.27197979545,1489.36363005613,1528.6254447221,1453.31643098687,1062.44273414936,1073.2914424321,1222.37964639319,1490.43516858837,0.818153644221095,0.0146567980492282,0.833185338471876,0.00135624733371854,0.286041195246658,0.00994505345442832,0.00170370443105737,0.473691742018991,0.00710792816398129,0.00928354758634279,0.202307344821562,0.0171117171662755
r_1075,23612.3765805394,23548.1686518292,22958.7715925273,20531.3969501129,18832.8715533218,21829.4183331006,22496.1611270792,20410.1922245164,22435.0162428988,17630.7580691359,17877.7522714765,18089.1741591003,23373.1056082986,20397.8956121784,21780.4565314981,17865.8948332375,0.0683253832527227,-0.196429117726312,0.0949518752036113,0.0257661420027953,-0.28582601940897,0.0510064443728805,0.0968570293528926,-0.191212146766688,0.13404865861467,0.13631248242351,-0.10181524508403,0.170748162002653
r_1076,1486.69097322395,1414.79527571669,1378.62919891077,1327.74341066496,1233.82960033424,1239.70980086186,1395.17019214666,1324.45923537404,1270.59297052921,1352.99075261047,1540.56783100899,1405.0156633396,1426.7051492838,1267.09427062035,1330.0741326833,1432.85808231969,0.0221927562810084,-0.17116334671967,0.0400501834280524,0.209056495609868,0.107389067030551,0.268811666268861,0.0777285982888134,0.177371861068357,0.109967898399488,0.115844121624066,-0.101180552681865,0.151721583764178
r_1077,524.996747807294,563.969654665949,512.75331608611,731.947986604043,807.579406691259,686.518540665954,830.777854801618,896.325909761635,815.415460835436,1065.21176713459,1002.16524924164,1028.26967569086,533.906572853118,742.015311320419,847.50640846623,1031.88223068903,0.015689451447629,0.474861646904202,0.0313385182068471,0.00510853679738134,0.283982142123285,0.019104696649484,0.00532210257400251,0.475757462587699,0.0131873651450724,0.0010443356740054,0.666636967368616,0.00444140647597842
r_1078,524.996747807294,563.969654665949,512.75331608611,731.947986604043,807.579406691259,686.518540665954,830.777854801618,896.325909761635,815.415460835436,1065.21176713459,1002.16524924164,1028.26967569086,533.906572853118,742.015311320419,847.50640846623,1031.88223068903,0.015689451447629,0.474861646904202,0.0313385182068471,0.00510853679738134,0.283982142123285,0.019104696649484,0.00532210257400251,0.475757462587699,0.0131873651450724,0.0010443356740054,0.666636967368616,0.00444140647597842
