Gene_id,Protein_ID
gene_3124,509756
gene_3125,509757
gene_3126,509758
gene_3129,509760
gene_3140,509771
gene_3150,509779
gene_3153,509782
gene_3158,509787
gene_3180,509809
gene_3187,509816
gene_3207,509835
gene_3208,509836
gene_3214,509842
gene_3215,509843
gene_3224,509852
gene_3235,509863
gene_3270,509895
gene_3285,509911
gene_3352,509966
gene_3389,509995
gene_3408,510013
gene_3461,510062
gene_3462,510063
gene_3464,510065
gene_3465,510066
gene_3469,510070
gene_3472,510073
gene_3484,510085
gene_3485,510086
gene_3488,510088
gene_3490,510090
gene_3497,510098
gene_3501,510100
gene_3533,510129
gene_3537,510132
gene_3548,510143
gene_3596,510182
gene_3605,510191
gene_3610,510196
gene_3616,510201
gene_3622,510207
gene_3624,510208
gene_3628,510212
gene_3629,510213
gene_3654,510231
gene_3658,510235
gene_3666,510242
gene_3674,510249
gene_3677,510252
gene_3700,510274
gene_3062,524678
gene_3071,524690
gene_3094,524817
gene_3112,524866
gene_3138,524910
gene_3151,524938
gene_3262,525280
gene_3300,525419
gene_3308,525424
gene_3326,525452
gene_3327,525454
gene_3372,525546
gene_3379,525561
gene_3393,525572
gene_3424,525645
gene_3470,525720
gene_3518,525812
gene_3572,526003
gene_3584,526018
gene_3599,526071
gene_3633,526121
gene_3652,526159
gene_3655,526167
gene_2974,534772
gene_3016,534783
gene_3147,534821
gene_3177,534837
gene_3272,534887
gene_3283,534891
gene_3293,534894
gene_3298,534896
gene_3400,534931
gene_3651,535023
gene_3664,535025
gene_2979,539380
gene_2991,539390
gene_3000,539398
gene_3033,539426
gene_3109,539483
gene_3141,539506
gene_3159,539521
gene_3161,539524
gene_3168,539530
gene_3189,539550
gene_3287,539642
gene_3307,539659
gene_3312,539663
gene_3316,539667
gene_3375,539712
gene_3407,539738
gene_3420,539750
gene_3439,539768
gene_3447,539774
gene_3454,539781
gene_3478,539801
gene_3479,539802
gene_3495,539817
gene_3512,539829
gene_3521,539837
gene_3573,539881
gene_3638,539934
gene_3696,539985
gene_2999,545536
gene_3059,545576
gene_3073,545585
gene_3083,545593
gene_3084,545594
gene_3101,545602
gene_3144,545628
gene_3232,545694
gene_3252,545703
gene_3329,545756
gene_3333,545759
gene_3353,545772
gene_3360,545777
gene_3363,545780
gene_3441,545833
gene_3457,545847
gene_3542,545899
gene_3569,545917
gene_3704,257357
gene_3705,257405
gene_3707,257483
gene_3719,257619
gene_3721,257624
gene_3720,257632
gene_3727,257990
gene_3731,258067
gene_3732,258071
gene_3740,258296
gene_3747,258385
gene_3759,258954
gene_3760,258962
gene_3763,259046
gene_3761,259058
gene_3764,259196
gene_3771,259478
gene_3775,259740
gene_3785,260532
gene_3832,262909
gene_3836,263012
gene_3842,263082
gene_3854,263683
gene_3877,264430
gene_3876,264447
gene_3890,264729
gene_3889,264769
gene_3899,265142
gene_3901,265247
gene_3911,265546
gene_3915,265649
gene_3917,265867
gene_3924,266168
gene_3926,266286
gene_3930,266437
gene_3932,266513
gene_3946,267139
gene_3952,267206
gene_3957,267512
gene_3962,267838
gene_3967,268035
gene_3986,269480
gene_3993,269652
gene_4000,270070
gene_3999,270075
gene_4010,270854
gene_4021,271278
gene_4022,271357
gene_4028,271766
gene_4027,271794
gene_4041,272442
gene_4045,272535
gene_4057,273443
gene_4061,273695
gene_4067,274107
gene_4069,274122
gene_4070,274123
gene_4077,274558
gene_4087,275101
gene_4099,275608
gene_4105,275701
gene_4104,275808
gene_4109,275956
gene_4120,276802
gene_4126,277182
gene_4125,277202
gene_4137,278089
gene_4139,278177
gene_4145,278549
gene_4156,279295
gene_4172,280315
gene_4184,282260
gene_4201,283937
gene_4208,284474
gene_4212,284485
gene_4226,285087
gene_4227,285127
gene_4240,285858
gene_4245,285911
gene_4247,285988
gene_4250,286141
gene_4256,286400
gene_4269,287012
gene_4273,287028
gene_4271,287312
gene_4289,287799
gene_4291,287914
gene_4294,288066
gene_4292,288130
gene_4293,288162
gene_4295,288187
gene_4298,288266
gene_4311,289093
gene_4312,289097
gene_4314,289179
gene_4320,289330
gene_4322,289661
gene_4338,290711
gene_4343,290906
gene_4349,291222
gene_4361,291871
gene_4362,291975
gene_4368,292025
gene_4367,292026
gene_4063,426274
gene_4241,433098
gene_4007,438061
gene_4183,438072
gene_3862,438142
gene_4358,438148
gene_4200,438200
gene_4157,438207
gene_3796,438266
gene_4068,438312
gene_4163,438317
gene_4246,438325
gene_4034,438355
gene_4112,438390
gene_4301,438449
gene_4254,438450
gene_4006,438493
gene_4005,438534
gene_3755,438579
gene_4220,438581
gene_4353,438604
gene_3738,438612
gene_4071,438635
gene_3799,438663
gene_4159,438666
gene_4248,438683
gene_4279,438688
gene_3888,438702
gene_4060,438704
gene_4059,438719
gene_3954,438737
gene_4272,438760
gene_3927,438812
gene_4309,438857
gene_4134,438858
gene_4236,438877
gene_3709,452583
gene_4056,453006
gene_4181,453174
gene_4188,453185
gene_4214,453219
gene_4235,453247
gene_3710,463365
gene_3767,463432
gene_3770,463439
gene_3809,463491
gene_3873,463552
gene_3894,463577
gene_3943,463647
gene_3985,463696
gene_4003,463717
gene_4140,463882
gene_4148,463888
gene_4170,463926
gene_4175,463932
gene_4189,463958
gene_4284,464086
gene_4334,464153
gene_3718,472503
gene_3765,472543
gene_3811,472580
gene_3812,472581
gene_3813,472582
gene_3816,472585
gene_3828,472595
gene_3839,472607
gene_3849,472612
gene_3863,472624
gene_3914,472666
gene_3928,472677
gene_3959,472704
gene_3964,472707
gene_3977,472717
gene_3978,472718
gene_3987,472728
gene_3995,472736
gene_4037,472772
gene_4072,472796
gene_4089,472810
gene_4155,472859
gene_4258,472933
gene_4299,472964
gene_4307,472973
gene_4308,472974
gene_4350,473007
gene_3706,488415
gene_3711,488430
gene_3712,488431
gene_3713,488433
gene_3714,488435
gene_3715,488436
gene_3717,488439
gene_3722,488452
gene_3723,488455
gene_3724,488459
gene_3725,488461
gene_3726,488470
gene_3730,488476
gene_3733,488479
gene_3734,488482
gene_3736,488485
gene_3737,488489
gene_3739,488495
gene_3741,488500
gene_3742,488502
gene_3743,488504
gene_3748,488514
gene_3749,488516
gene_3750,488518
gene_3752,488523
gene_3753,488524
gene_3756,488547
gene_3766,488598
gene_3768,488604
gene_3769,488610
gene_3773,488623
gene_3774,488624
gene_3778,488638
gene_3779,488640
gene_3780,488642
gene_3783,488650
gene_3784,488652
gene_3787,488682
gene_3788,488685
gene_3789,488687
gene_3790,488689
gene_3791,488690
gene_3792,488693
gene_3794,488712
gene_3795,488713
gene_3797,488717
gene_3801,488730
gene_3802,488732
gene_3803,488734
gene_3804,488742
gene_3805,488748
gene_3806,488756
gene_3808,488765
gene_3814,488782
gene_3815,488784
gene_3817,488800
gene_3818,488802
gene_3820,488810
gene_3821,488813
gene_3822,488817
gene_3823,488827
gene_3824,488832
gene_3826,488840
gene_3829,488846
gene_3833,488853
gene_3834,488858
gene_3835,488861
gene_3837,488867
gene_3841,488884
gene_3843,488895
gene_3844,488896
gene_3845,488899
gene_3847,488907
gene_3857,488929
gene_3859,488931
gene_3860,488940
gene_3861,488943
gene_3864,488948
gene_3865,488952
gene_3866,488955
gene_3869,488958
gene_3872,488964
gene_3878,488982
gene_3879,488984
gene_3880,488987
gene_3881,488988
gene_3882,488989
gene_3883,488994
gene_3884,488996
gene_3886,488999
gene_3887,489002
gene_3892,489016
gene_3893,489018
gene_3896,489025
gene_3897,489029
gene_3900,489035
gene_3903,489046
gene_3904,489049
gene_3905,489051
gene_3906,489053
gene_3907,489054
gene_3908,489056
gene_3910,489058
gene_3912,489064
gene_3916,489076
gene_3919,489082
gene_3920,489085
gene_3921,489092
gene_3922,489096
gene_3925,489102
gene_3929,489114
gene_3931,489117
gene_3933,489138
gene_3936,489145
gene_3937,489152
gene_3938,489155
gene_3939,489156
gene_3940,489160
gene_3941,489164
gene_3942,489166
gene_3944,489173
gene_3945,489176
gene_3949,489185
gene_3950,489186
gene_3951,489190
gene_3955,489199
gene_3961,489214
gene_3965,489225
gene_3966,489228
gene_3968,489232
gene_3969,489236
gene_3970,489238
gene_3971,489240
gene_3973,489245
gene_3974,489249
gene_3976,489251
gene_3979,489267
gene_3980,489271
gene_3981,489275
gene_3983,489305
gene_3984,489310
gene_3988,489318
gene_3989,489321
gene_3990,489330
gene_3994,489337
gene_3996,489343
gene_3997,489348
gene_3998,489350
gene_4001,489359
gene_4002,489362
gene_4004,489366
gene_4009,489375
gene_4011,489380
gene_4012,489382
gene_4017,489405
gene_4018,489407
gene_4019,489409
gene_4024,489449
gene_4025,489453
gene_4026,489454
gene_4029,489460
gene_4030,489464
gene_4031,489467
gene_4033,489475
gene_4036,489484
gene_4039,489494
gene_4040,489498
gene_4043,489506
gene_4044,489510
gene_4047,489515
gene_4048,489519
gene_4049,489521
gene_4051,489524
gene_4052,489526
gene_4053,489529
gene_4054,489535
gene_4058,489544
gene_4062,489560
gene_4064,489564
gene_4066,489569
gene_4073,489596
gene_4074,489597
gene_4075,489600
gene_4076,489601
gene_4078,489605
gene_4079,489606
gene_4080,489608
gene_4081,489612
gene_4082,489614
gene_4083,489615
gene_4084,489618
gene_4085,489619
gene_4090,489636
gene_4091,489637
gene_4094,489644
gene_4095,489647
gene_4097,489652
gene_4098,489655
gene_4100,489665
gene_4101,489667
gene_4103,489669
gene_4106,489683
gene_4107,489686
gene_4108,489689
gene_4111,489703
gene_4113,489709
gene_4114,489710
gene_4115,489711
gene_4116,489715
gene_4117,489716
gene_4118,489721
gene_4119,489724
gene_4121,489725
gene_4123,489760
gene_4124,489764
gene_4127,489784
gene_4128,489787
gene_4130,489795
gene_4131,489802
gene_4132,489804
gene_4133,489811
gene_4138,489826
gene_4141,489839
gene_4143,489844
gene_4147,489858
gene_4151,489884
gene_4152,489886
gene_4153,489888
gene_4154,489899
gene_4164,489951
gene_4165,489956
gene_4168,489965
gene_4169,489968
gene_4171,489973
gene_4173,489982
gene_4174,489983
gene_4176,489990
gene_4177,489992
gene_4178,489994
gene_4179,490050
gene_4180,490079
gene_4182,490085
gene_4185,490091
gene_4186,490096
gene_4187,490107
gene_4191,490134
gene_4192,490137
gene_4193,490141
gene_4194,490143
gene_4195,490145
gene_4196,490154
gene_4197,490156
gene_4198,490158
gene_4199,490161
gene_4202,490168
gene_4203,490174
gene_4204,490176
gene_4205,490179
gene_4206,490186
gene_4207,490188
gene_4216,490213
gene_4217,490215
gene_4218,490219
gene_4219,490223
gene_4221,490226
gene_4222,490228
gene_4223,490232
gene_4224,490234
gene_4228,490255
gene_4231,490260
gene_4233,490271
gene_4237,490311
gene_4238,490312
gene_4242,490321
gene_4243,490323
gene_4244,490327
gene_4249,490343
gene_4251,490350
gene_4260,490371
gene_4264,490382
gene_4265,490383
gene_4266,490389
gene_4268,490396
gene_4275,490432
gene_4276,490434
gene_4277,490435
gene_4278,490437
gene_4280,490444
gene_4282,490447
gene_4283,490449
gene_4285,490456
gene_4286,490467
gene_4287,490471
gene_4288,490473
gene_4297,490497
gene_4300,490518
gene_4303,490526
gene_4304,490528
gene_4306,490537
gene_4310,490555
gene_4313,490559
gene_4315,490573
gene_4316,490576
gene_4317,490577
gene_4318,490582
gene_4319,490583
gene_4323,490594
gene_4324,490609
gene_4325,490627
gene_4329,490647
gene_4330,490650
gene_4333,490663
gene_4335,490671
gene_4336,490672
gene_4337,490674
gene_4339,490680
gene_4340,490685
gene_4341,490689
gene_4342,490695
gene_4344,490701
gene_4345,490704
gene_4346,490711
gene_4351,490721
gene_4355,490731
gene_4357,490742
gene_4359,490754
gene_4363,490764
gene_4364,490768
gene_4365,490771
gene_4369,490779
gene_4371,490784
gene_4372,490787
gene_4373,490790
gene_4374,490794
gene_4375,490795
gene_3850,505081
gene_3853,505082
gene_3934,505108
gene_4014,505135
gene_4158,505190
gene_4161,505192
gene_4166,505195
gene_4253,505227
gene_4261,505232
gene_4352,505271
gene_3708,510283
gene_3728,510304
gene_3751,510324
gene_3754,510327
gene_3757,510330
gene_3758,510331
gene_3781,510350
gene_3800,510369
gene_3810,510379
gene_3819,510385
gene_3825,510391
gene_3852,510416
gene_3871,510433
gene_3874,510435
gene_3895,510455
gene_3898,510458
gene_3935,510493
gene_3960,510515
gene_3963,510518
gene_3992,510546
gene_4015,510568
gene_4020,510573
gene_4046,510594
gene_4086,510631
gene_4093,510638
gene_4110,510655
gene_4146,510686
gene_4150,510689
gene_4162,510702
gene_4213,510747
gene_4215,510749
gene_4229,510762
gene_4252,510783
gene_4262,510790
gene_4270,510798
gene_4274,510802
gene_4296,510821
gene_4302,510827
gene_4305,510830
gene_4348,510870
gene_4354,510875
gene_3831,526521
gene_3846,526548
gene_3875,526601
gene_3902,526627
gene_3918,526657
gene_3975,526767
gene_3982,526794
gene_4008,526822
gene_4016,526848
gene_4129,527142
gene_4136,527190
gene_4232,527446
gene_4360,527762
gene_3716,535042
gene_4055,535146
gene_4160,535189
gene_4234,535220
gene_4263,535231
gene_4332,535261
gene_3746,540028
gene_3772,540051
gene_3786,540062
gene_3798,540075
gene_3807,540084
gene_3830,540101
gene_3838,540109
gene_3848,540118
gene_3867,540135
gene_3868,540136
gene_3891,540155
gene_3913,540176
gene_3948,540208
gene_3991,540246
gene_4013,540265
gene_4032,540283
gene_4092,540332
gene_4096,540336
gene_4122,540359
gene_4167,540400
gene_4211,540436
gene_4225,540450
gene_4239,540460
gene_4257,540474
gene_4267,540482
gene_4281,540495
gene_4347,540551
gene_3729,546027
gene_3744,546040
gene_3793,546078
gene_3855,546123
gene_3856,546124
gene_3909,546163
gene_3947,546193
gene_3956,546199
gene_3972,546211
gene_4023,546252
gene_4050,546273
gene_4065,546284
gene_4102,546310
gene_4142,546338
gene_4144,546339
gene_4210,546388
gene_4259,546416
gene_4356,546487
gene_4370,546496
gene_4376,546500
gene_4377,292307
gene_4392,293389
gene_4405,293833
gene_4441,295237
gene_4446,295308
gene_4453,296087
gene_4456,296132
gene_4455,296151
gene_4459,296384
gene_4466,296955
gene_4469,297531
gene_4470,297583
gene_4472,298001
gene_4474,298041
gene_4482,298123
gene_4491,298353
gene_4493,298536
gene_4507,298971
gene_4505,299042
gene_4519,299526
gene_4523,299542
gene_4526,299762
gene_4539,300217
gene_4542,300337
gene_4543,300368
gene_4551,300455
gene_4552,300521
gene_4557,300760
gene_4562,300833
gene_4583,301493
gene_4582,301661
gene_4584,301666
gene_4580,301758
gene_4593,302238
gene_4598,302394
gene_4612,302732
gene_4611,302746
gene_4641,304640
gene_4645,305164
gene_4658,306013
gene_4668,306340
gene_4691,307240
gene_4708,307886
gene_4718,308188
gene_4717,308209
gene_4721,308282
gene_4747,309065
gene_4761,309456
gene_4777,310169
gene_4786,310329
gene_4803,311121
gene_4812,311477
gene_4821,311674
gene_4829,311963
gene_4830,312042
gene_4831,312065
gene_4839,312365
gene_4851,313047
gene_4854,313149
gene_4859,313337
gene_4865,313527
gene_4879,314014
gene_4880,314338
gene_4898,314897
gene_4902,315031
gene_4901,315141
gene_4905,315252
gene_4910,315259
gene_4911,315262
gene_4949,317186
gene_4952,318427
gene_4955,318810
gene_4740,427331
gene_4667,427473
gene_4685,438954
gene_4382,438994
gene_4596,439024
gene_4554,439030
gene_4538,439076
gene_4766,439100
gene_4741,439103
gene_4408,439128
gene_4532,439150
gene_4544,439173
gene_4788,439189
gene_4923,439198
gene_4932,439202
gene_4620,439269
gene_4699,439271
gene_4871,439371
gene_4744,439406
gene_4471,439448
gene_4393,439484
gene_4925,439487
gene_4899,439500
gene_4412,439515
gene_4757,439531
gene_4549,439598
gene_4734,439621
gene_4547,439754
gene_4454,439861
gene_4457,439923
gene_4502,439953
gene_4619,439956
gene_4498,439995
gene_4644,440009
gene_4778,440016
gene_4378,453454
gene_4484,453623
gene_4499,453652
gene_4529,453708
gene_4624,453862
gene_4670,453963
gene_4693,454009
gene_4719,454054
gene_4728,454065
gene_4827,454221
gene_4855,454274
gene_4878,454314
gene_4885,454328
gene_4917,454392
gene_4934,454431
gene_4380,464232
gene_4383,464238
gene_4385,464241
gene_4418,464301
gene_4566,464534
gene_4648,464678
gene_4662,464710
gene_4683,464759
gene_4720,464820
gene_4725,464828
gene_4804,464948
gene_4833,464997
gene_4875,465076
gene_4916,465154
gene_4922,465171
gene_4395,473043
gene_4473,473107
gene_4477,473110
gene_4525,473148
gene_4533,473155
gene_4546,473167
gene_4548,473170
gene_4553,473175
gene_4563,473180
gene_4574,473190
gene_4581,473197
gene_4594,473209
gene_4618,473226
gene_4621,473228
gene_4711,473297
gene_4742,473321
gene_4743,473322
gene_4753,473330
gene_4755,473332
gene_4779,473353
gene_4815,473382
gene_4823,473391
gene_4826,473393
gene_4832,473397
gene_4867,473422
gene_4882,473435
gene_4913,473461
gene_4927,473471
gene_4928,473472
gene_4929,473473
gene_4930,473474
gene_4943,473485
gene_4962,473497
gene_4384,490815
gene_4386,490823
gene_4387,490825
gene_4396,490855
gene_4397,490857
gene_4398,490859
gene_4399,490871
gene_4400,490873
gene_4402,490880
gene_4403,490898
gene_4404,490904
gene_4406,490915
gene_4409,490920
gene_4410,490923
gene_4411,490927
gene_4415,490942
gene_4417,490957
gene_4419,490966
gene_4420,490967
gene_4421,490972
gene_4422,490975
gene_4426,490981
gene_4431,491005
gene_4432,491011
gene_4433,491013
gene_4434,491016
gene_4436,491022
gene_4438,491032
gene_4439,491033
gene_4442,491066
gene_4445,491082
gene_4448,491092
gene_4449,491098
gene_4450,491101
gene_4451,491109
gene_4452,491112
gene_4460,491143
gene_4461,491146
gene_4462,491150
gene_4463,491156
gene_4465,491158
gene_4480,491218
gene_4481,491220
gene_4485,491227
gene_4487,491231
gene_4488,491234
gene_4489,491237
gene_4492,491250
gene_4495,491269
gene_4497,491273
gene_4503,491299
gene_4504,491301
gene_4508,491310
gene_4509,491312
gene_4510,491315
gene_4511,491320
gene_4512,491322
gene_4513,491325
gene_4516,491334
gene_4520,491345
gene_4527,491367
gene_4528,491372
gene_4530,491375
gene_4531,491380
gene_4534,491383
gene_4535,491386
gene_4536,491391
gene_4537,491399
gene_4540,491414
gene_4545,491424
gene_4550,491426
gene_4555,491442
gene_4556,491445
gene_4560,491450
gene_4567,491477
gene_4568,491479
gene_4569,491480
gene_4571,491490
gene_4575,491495
gene_4577,491498
gene_4578,491500
gene_4579,491501
gene_4585,491537
gene_4586,491538
gene_4587,491543
gene_4588,491544
gene_4592,491551
gene_4597,491573
gene_4600,491577
gene_4601,491585
gene_4602,491589
gene_4603,491592
gene_4604,491594
gene_4605,491596
gene_4608,491601
gene_4609,491604
gene_4610,491608
gene_4613,491617
gene_4614,491618
gene_4616,491626
gene_4622,491638
gene_4625,491647
gene_4629,491663
gene_4631,491668
gene_4632,491669
gene_4635,491681
gene_4636,491684
gene_4637,491686
gene_4638,491691
gene_4642,491697
gene_4643,491706
gene_4646,491717
gene_4647,491719
gene_4649,491726
gene_4650,491742
gene_4651,491747
gene_4653,491751
gene_4654,491767
gene_4656,491777
gene_4657,491779
gene_4659,491788
gene_4661,491791
gene_4663,491796
gene_4664,491799
gene_4665,491801
gene_4666,491803
gene_4669,491818
gene_4671,491824
gene_4672,491829
gene_4673,491833
gene_4674,491835
gene_4675,491839
gene_4676,491845
gene_4677,491847
gene_4678,491854
gene_4680,491860
gene_4681,491863
gene_4686,491882
gene_4687,491884
gene_4688,491891
gene_4689,491896
gene_4690,491901
gene_4692,491911
gene_4694,491915
gene_4695,491920
gene_4696,491929
gene_4697,491931
gene_4698,491937
gene_4701,491946
gene_4704,491949
gene_4705,491950
gene_4706,491951
gene_4707,491956
gene_4712,491978
gene_4713,491981
gene_4715,491988
gene_4716,491990
gene_4723,492015
gene_4724,492024
gene_4729,492035
gene_4730,492036
gene_4731,492038
gene_4732,492040
gene_4733,492044
gene_4737,492049
gene_4738,492052
gene_4739,492055
gene_4745,492062
gene_4749,492069
gene_4750,492072
gene_4751,492074
gene_4752,492079
gene_4758,492086
gene_4759,492090
gene_4762,492105
gene_4763,492108
gene_4765,492114
gene_4770,492125
gene_4772,492131
gene_4775,492147
gene_4776,492154
gene_4782,492159
gene_4783,492162
gene_4784,492164
gene_4787,492173
gene_4789,492177
gene_4791,492182
gene_4792,492202
gene_4793,492209
gene_4794,492211
gene_4795,492225
gene_4796,492235
gene_4797,492241
gene_4798,492242
gene_4799,492247
gene_4805,492265
gene_4806,492266
gene_4807,492272
gene_4808,492275
gene_4809,492276
gene_4814,492286
gene_4816,492288
gene_4817,492297
gene_4818,492301
gene_4819,492304
gene_4820,492307
gene_4834,492360
gene_4835,492362
gene_4836,492364
gene_4837,492368
gene_4838,492372
gene_4840,492389
gene_4842,492391
gene_4843,492393
gene_4845,492408
gene_4846,492420
gene_4847,492423
gene_4849,492427
gene_4856,492447
gene_4860,492475
gene_4862,492477
gene_4863,492483
gene_4864,492486
gene_4866,492489
gene_4868,492493
gene_4869,492495
gene_4870,492498
gene_4872,492503
gene_4873,492507
gene_4874,492509
gene_4876,492516
gene_4884,492551
gene_4886,492553
gene_4887,492566
gene_4888,492582
gene_4889,492585
gene_4890,492587
gene_4891,492589
gene_4892,492593
gene_4893,492594
gene_4894,492599
gene_4896,492602
gene_4900,492621
gene_4903,492633
gene_4908,492646
gene_4909,492648
gene_4914,492666
gene_4915,492669
gene_4918,492675
gene_4919,492679
gene_4924,492703
gene_4933,492733
gene_4935,492736
gene_4938,492741
gene_4939,492744
gene_4940,492748
gene_4941,492753
gene_4942,492759
gene_4944,492765
gene_4945,492767
gene_4948,492781
gene_4951,492789
gene_4956,492803
gene_4959,492820
gene_4960,492822
gene_4961,492824
gene_4965,492839
gene_4966,492841
gene_4967,492847
gene_4458,505325
gene_4617,505407
gene_4630,505415
gene_4639,505419
gene_4785,505500
gene_4802,505509
gene_4844,505539
gene_4883,505555
gene_4920,505578
gene_4926,505587
gene_4947,505599
gene_4379,510897
gene_4381,510899
gene_4388,510905
gene_4389,510906
gene_4394,510909
gene_4427,510939
gene_4429,510941
gene_4443,510955
gene_4468,510975
gene_4478,510983
gene_4483,510988
gene_4490,510994
gene_4494,510997
gene_4506,511008
gene_4515,511017
gene_4517,511019
gene_4518,511020
gene_4522,511024
gene_4541,511040
gene_4558,511056
gene_4564,511062
gene_4570,511068
gene_4606,511098
gene_4709,511189
gene_4735,511214
gene_4756,511230
gene_4767,511240
gene_4773,511246
gene_4780,511255
gene_4781,511256
gene_4801,511274
gene_4852,511315
gene_4853,511316
gene_4881,511340
gene_4895,511354
gene_4897,511356
gene_4921,511373
gene_4936,511387
gene_4937,511388
gene_4953,511404
gene_4954,511405
gene_4958,511408
gene_4486,528070
gene_4500,528104
gene_4521,528199
gene_4561,528252
gene_4595,528294
gene_4607,528312
gene_4615,528354
gene_4623,528366
gene_4684,528515
gene_4736,528674
gene_4746,528689
gene_4760,528705
gene_4768,528729
gene_4810,528814
gene_4822,528838
gene_4824,528843
gene_4825,528847
gene_4828,528868
gene_4857,528943
gene_4861,528961
gene_4877,529015
gene_4904,529053
gene_4912,529079
gene_4931,529221
gene_4946,529265
gene_4950,529285
gene_4957,529305
gene_4430,535304
gene_4464,535319
gene_4496,535332
gene_4626,535398
gene_4628,535399
gene_4401,540595
gene_4407,540601
gene_4414,540607
gene_4416,540609
gene_4428,540619
gene_4435,540625
gene_4440,540630
gene_4479,540659
gene_4514,540689
gene_4559,540722
gene_4589,540744
gene_4599,540753
gene_4627,540774
gene_4634,540781
gene_4640,540785
gene_4652,540794
gene_4703,540840
gene_4710,540847
gene_4722,540857
gene_4769,540894
gene_4841,540950
gene_4850,540957
gene_4858,540964
gene_4963,541049
gene_4964,541050
gene_4391,546513
gene_4413,546532
gene_4423,546541
gene_4437,546551
gene_4565,546639
gene_4572,546645
gene_4576,546648
gene_4591,546658
gene_4633,546685
gene_4655,546701
gene_4660,546706
gene_4679,546719
gene_4700,546735
gene_4727,546756
gene_4748,546770
gene_4848,546838
gene_4971,319527
gene_4976,319812
gene_4987,320532
gene_4990,320621
gene_4991,320651
gene_4992,320664
gene_5028,321700
gene_5030,321758
gene_5031,321769
gene_5035,322005
gene_5056,322384
gene_5071,322973
gene_5077,323246
gene_5079,323363
gene_5085,323632
gene_5089,323714
gene_5109,326185
gene_5106,326695
gene_5115,327066
gene_5114,327080
gene_5120,327298
gene_5133,327572
gene_5139,327643
gene_5138,327678
gene_5150,328374
gene_5157,328777
gene_5165,329004
gene_5183,329591
gene_5190,329960
gene_5194,330028
gene_5197,330246
gene_5200,330276
gene_5205,330375
gene_5204,330389
gene_5213,330673
gene_5217,330758
gene_5216,330801
gene_5223,330980
gene_5222,330984
gene_5227,331487
gene_5237,332304
gene_5247,333601
gene_5249,333645
gene_5252,333834
gene_5253,334033
gene_5257,334149
gene_5269,334745
gene_5284,335571
gene_5292,336144
gene_5295,336344
gene_5302,336649
gene_5309,336927
gene_5314,337445
gene_5317,337542
gene_5321,337579
gene_5320,337589
gene_5334,338460
gene_5333,338461
gene_5332,338566
gene_5340,338802
gene_5358,340515
gene_5371,341058
gene_5373,341127
gene_5391,341657
gene_5393,341722
gene_5395,342083
gene_5411,342744
gene_5412,342882
gene_5420,343415
gene_5421,343416
gene_5423,343552
gene_5441,344416
gene_5443,344445
gene_5464,345144
gene_5462,345158
gene_5467,345276
gene_5465,345441
gene_5473,345647
gene_5472,345650
gene_5474,345674
gene_5477,346374
gene_5476,346524
gene_5349,429954
gene_5475,440118
gene_5074,440224
gene_5287,440256
gene_5425,440257
gene_5463,440262
gene_5384,440308
gene_5451,440348
gene_5267,440349
gene_5345,440372
gene_5014,440406
gene_5142,440490
gene_5093,440513
gene_5088,440618
gene_5364,440623
gene_5452,440646
gene_5266,440648
gene_5164,440649
gene_5389,440663
gene_4988,440699
gene_5307,440715
gene_5072,440755
gene_5281,440762
gene_5158,440801
gene_5279,440887
gene_5081,440889
gene_5484,440944
gene_5006,454533
gene_5080,454668
gene_5163,454819
gene_5221,454894
gene_5258,454950
gene_5276,454988
gene_5363,455146
gene_5367,455159
gene_5376,455181
gene_5383,455196
gene_5437,455308
gene_4979,465251
gene_5005,465294
gene_5018,465318
gene_5025,465327
gene_5036,465353
gene_5052,465374
gene_5092,465452
gene_5119,465499
gene_5121,465504
gene_5155,465562
gene_5251,465699
gene_5261,465716
gene_5270,465731
gene_5326,465837
gene_5365,465912
gene_4995,473523
gene_5001,473528
gene_5045,473566
gene_5060,473578
gene_5076,473590
gene_5096,473605
gene_5107,473614
gene_5123,473628
gene_5124,473629
gene_5126,473632
gene_5135,473641
gene_5137,473643
gene_5198,473692
gene_5236,473727
gene_5238,473729
gene_5244,473734
gene_5262,473748
gene_5291,473774
gene_5294,473777
gene_5315,473787
gene_5348,473813
gene_5357,473821
gene_5392,473850
gene_5439,473888
gene_5440,473889
gene_5446,473895
gene_4972,492886
gene_4973,492887
gene_4974,492893
gene_4975,492900
gene_4977,492906
gene_4978,492908
gene_4981,492922
gene_4982,492924
gene_4983,492926
gene_4985,492932
gene_4986,492936
gene_4989,492946
gene_4993,492970
gene_4996,492975
gene_4997,492976
gene_5004,492997
gene_5008,493011
gene_5009,493015
gene_5010,493020
gene_5011,493021
gene_5012,493024
gene_5013,493027
gene_5015,493032
gene_5016,493035
gene_5017,493042
gene_5021,493052
gene_5022,493055
gene_5023,493059
gene_5026,493065
gene_5027,493069
gene_5029,493075
gene_5033,493090
gene_5034,493097
gene_5037,493104
gene_5038,493105
gene_5039,493108
gene_5040,493111
gene_5041,493112
gene_5042,493115
gene_5043,493119
gene_5049,493130
gene_5051,493134
gene_5053,493139
gene_5054,493141
gene_5057,493156
gene_5058,493158
gene_5062,493161
gene_5063,493163
gene_5064,493169
gene_5065,493174
gene_5066,493178
gene_5067,493179
gene_5068,493185
gene_5069,493186
gene_5070,493191
gene_5082,493239
gene_5084,493242
