#proteinId,ecNum
537287,6.1.1.19
537425,1.4.4.2
537712,2.7.4.8
537812,3.6.1.17
537812,3.6.1.17
538027,6.3.2.19
538080,3.4.22.-
538113,3.2.1.59
538176,3.1.26.5
538506,3.1.13.4
538661,2.4.2.-
538700,3.1.3.2
538700,3.1.3.2
538873,3.4.19.12
539178,3.2.1.59
539380,1.1.99.1
539390,1.14.11.-
539659,2.1.1.127
539837,2.1.1.41
539934,3.4.25.1
540135,3.4.13.-
540246,1.2.1.11
540246,1.2.1.11
540283,2.7.1.78
540400,1.2.4.4
540794,1.1.1.125
540857,2.7.8.-
540857,2.7.8.-
540857,2.7.8.-
541238,4.2.1.20
541550,2.7.7.6
541550,2.7.7.6
541550,2.7.7.6
541602,2.1.1.98
541617,1.5.1.15
541673,4.1.1.15
541673,4.1.1.15
541673,4.1.1.15
541673,4.1.1.15
541673,4.1.1.15
541884,3.1.13.-
542245,2.4.1.183
542752,5.2.1.8
543027,6.3.2.19
543230,1.2.1.31
543230,1.2.1.31
543629,6.3.2.19
543643,3.1.1.74
543924,3.1.1.3
544074,3.5.1.3
544074,3.5.1.3
544325,3.1.1.45
544893,6.3.2.19
544955,1.1.1.2
544955,1.1.1.2
544955,1.1.1.2
544955,1.1.1.2
544975,2.4.2.-
545462,2.7.1.31
545462,2.7.1.31
545462,2.7.1.31
545516,3.2.1.40
546701,1.1.1.37
546701,1.1.1.37
546701,1.1.1.37
546701,1.1.1.37
546701,1.1.1.37
546770,3.6.1.11
547135,4.4.1.16
548851,3.2.1.22
548851,3.2.1.22
548851,3.2.1.22
548851,3.2.1.22
548892,3.2.1.37
548892,3.2.1.37
