Par_wo_1,Par_wo_2,Par_wo_3,Par_Ac_1,Par_Ac_2,Par_Ac_3,ATS_wo_1,ATS_wo_2,ATS_wo_3,ATS_Ac_1,ATS_Ac_2,ATS_Ac_3,Feature 1
132.448905296904,143.96922086482,159.630749347563,228.28587554224,157.722554088033,135.666355566015,294.17393474521,271.234563009806,322.084670602027,367.240347137127,366.23317946467,337.032023138758,gene_69
586.422327075424,531.495394320501,654.002342781529,491.377669328588,480.155370356608,476.001782029035,570.141665059934,614.241964231437,634.40919967066,350.059512183343,373.199571465357,441.147011178439,gene_70
314.806093749164,252.216755349647,240.897312651776,195.527364253667,215.620706854527,192.973695417176,475.277757764247,358.864191059128,440.09365459671,312.476435721941,307.516446887454,378.892688433063,gene_71
1752.54855849382,1979.84740572749,1962.97448743154,2406.72687623232,2516.57315731602,2417.43411168063,2680.1449364246,2707.33822278095,2646.77292673787,2398.87408042205,2610.40660254302,2618.97495687443,gene_74
3090.47445692776,3042.83819436849,2855.93922469094,3179.62300194707,2893.90939431145,3321.4866362714,2611.15300384592,2689.81229717109,2534.97494190081,3314.82734389565,3417.51287576543,3264.05854256358,gene_75
943.458506571426,901.701962258609,856.201291955109,5370.34844437036,5493.33680472435,5334.26075634994,386.163178183451,370.548141465704,386.856518960011,1184.40380962647,1244.99377040843,1144.19151804432,gene_76
6510.15162774566,6763.30595461199,6011.79076633791,8535.63959762869,7795.28749919906,8688.49444396486,4486.3920601859,3376.66166750054,4057.55702111039,5146.73387084284,4386.83656271812,4298.76832060741,gene_77
2390.79871807673,2301.34258314742,1920.40628760553,2400.58465536571,2240.05956565536,2422.11226187256,2449.21360654318,1962.06910041863,2131.25999665584,2196.99926971509,2212.32705964664,2219.68861099029,gene_78
5437.12353990552,5614.79961372798,4959.19527973095,4700.84636991016,4411.24029439885,5335.43029389793,2713.68268142812,2394.37526546195,2670.72963777439,2689.87447245176,2578.56023911131,2609.31480334497,gene_80
6207.82260478534,6265.36729598179,6002.11617546836,3745.73102515272,3768.37114988814,4141.3324574074,3817.55360268702,3793.94561059255,3954.63189221277,3664.88685607899,3764.83727694252,4181.77312786179,gene_81
3489.74072217061,3732.37498903683,3548.63993095067,3265.61409407958,3470.89443394995,3390.48935160239,1866.61506476765,2027.99996342716,1973.32316093363,2657.66040691342,2801.48478313328,2712.35644099249,gene_82
46700.7161879476,51338.5581801189,47798.283650095,72797.6017110304,64272.9390348868,81170.5839802042,31781.3253866266,27042.5032160207,29259.1297459296,48005.4004652409,44201.7572443569,46173.3871700099,gene_84
1574.99024342188,1590.15628158211,1367.01968986731,2126.23212332391,1917.62674938678,2254.868392511,2491.37534311904,2027.99996342716,2502.14537492484,2600.74889112901,2432.26600709689,2576.04094118796,gene_85
475.088464651939,562.8871793211,562.093729520812,564.060616250109,471.171174237669,637.397963650673,1123.0353469752,965.595044314909,1014.16743387911,918.100867842817,902.645363517544,896.247577454978,gene_86
1037.51642482575,1190.7228793331,1185.13738151978,279.471049430635,327.424036334651,353.200339490832,387.121399469266,404.765424799249,432.99536984515,124.561053414932,129.375851441324,126.655346275075,gene_87
2682.57021960034,2715.93064022431,2893.67012908218,3429.40665052244,3599.66791165473,3409.20195237011,2545.03573512468,2519.56044838955,2493.27251898539,3283.68708054191,3052.274895158,3143.84329864148,gene_88
989.527691022523,1066.23821467555,966.49162786797,911.096095213424,919.382736171384,881.831311179096,1057.87629953978,1237.6641752109,1184.52626791655,1101.72104141138,1206.18101497603,1184.97883294646,gene_89
1351.36274389885,1421.29012778578,1502.463962041,2525.47647965339,2540.53101363319,2622.10318257763,1324.26181699635,1263.5357796826,1344.23767482664,2102.50467746928,2004.33049848328,1959.93781608717,gene_90
10840.6549661488,10540.0624327876,10290.8623079395,18528.0092441211,16473.0227060805,18106.780317871,10693.7495496956,9556.63686469319,10551.6002831937,11495.0523862659,11731.4041291563,11696.2992233855,gene_93
445.335449693939,332.319930868419,384.081257521105,385.936211118496,407.283557391883,409.33814179401,453.238668190502,456.508633742658,395.729374899461,593.81260809015,506.556218335645,536.675196080825,gene_95
61.4255792681295,43.2990137939308,46.4380361738364,29.6874008552689,28.9490763832466,49.1205770152812,39.2870727184156,54.2469126019612,47.9134220730289,28.99265898451,45.7791474330838,39.7139645099811,gene_96
15.3563948170324,23.8144575866619,14.5118863043239,34.8059182441083,41.9262485550468,31.5775137955379,44.0781791474907,45.901233740121,38.1532805396341,31.140263353733,12.9375851441324,33.2738621570112,gene_98
2113.42383669408,1993.91958521051,1962.97448743154,2532.64240399777,2429.72592816628,2665.376071853,2496.16644954811,2660.60242115465,2458.66838082154,2402.09548697589,2546.7138756796,2584.62774432526,gene_99
1353.28229325098,1368.24883588821,1388.30378978032,1551.93447229613,1502.35723988918,1399.93644493551,1585.85622802385,1790.14811586472,1764.81104635656,1703.05026479381,1670.93888130756,1687.30681647812,gene_100
35.5116630143874,24.8969329315102,23.2190180869182,47.0903599773231,64.885860859001,70.1722528789732,41.2035152900456,50.0740731710411,36.3787093517441,67.6495376305234,56.7263348627343,51.5208188237592,gene_101
30.7127896340647,11.907228793331,21.2840999130084,35.8296217218762,55.9016647400624,61.985490043093,36.4124088609706,50.9086410572251,35.4914237577992,62.280526707466,44.7839485758428,47.2274172551126,gene_102
1911.87115472053,2071.85781003959,1925.2435830403,1674.77888962827,1923.61621346608,1692.32083193124,2112.87793522211,2223.28884879422,2066.48814829786,1998.34586556197,2109.82157735082,2256.18252432379,gene_104
3235.40043301351,3401.13753351326,3385.13934525528,2371.92095798821,2565.48711396358,2328.54925803393,4290.91491787964,4543.38757238579,4392.95097562159,3468.38105629509,3435.42645519577,3090.17577903339,gene_105
1015.44160727627,1069.48564071009,1033.24630486786,1319.55378284281,1353.61888192008,1177.72431081877,1534.11227858984,1676.64688334369,1512.82193767619,1495.80644316379,1535.59183672279,1601.43878510518,gene_106
7255.8965510478,7002.53300582346,7046.00453029272,7160.80582698641,7413.95828615078,7405.51175382764,8876.00377050448,8683.67885574471,8388.39800515583,7754.99937726413,8710.97559743006,8762.83260160772,gene_107
2953.22667825054,2825.26065005398,2497.97936251762,1471.06189755246,1232.83135632102,1409.29274531938,3019.35527160311,2724.02958050463,2734.61420053843,1976.86982186974,2075.98481620463,2142.40738275465,gene_108
1229.47136003865,1288.14566036944,1299.29755378046,1356.40710804246,1207.87525599063,1281.81315258924,2239.36314494969,2268.35551464816,2171.18784838336,1898.4822623931,1747.56919331511,1768.8814462824,gene_109
1406.06990043453,1216.70228760946,1281.88329021528,1778.17294088283,1808.81815194631,1842.02163807305,1643.34950517275,1622.39997074173,1688.5044852773,1694.45984731692,1625.15973387448,1641.15274961516,gene_110
2068.31442691905,2128.1465279717,2037.46883712707,2414.91650405446,2375.82075145265,2458.36792586003,1239.93834384463,1265.20491545497,1359.32152992371,1623.58890313256,1659.99169387791,1772.10149745889,gene_112
395.427166538584,382.113796731439,409.235193781933,309.158450285904,324.429304295005,288.875774351773,320.045909462215,297.10616748151,262.636535807714,313.550237906553,291.593265171599,217.890129608815,gene_113
262.978261241679,310.670423971453,270.888544347379,645.95689447154,564.007867466701,528.630971688265,932.349311098009,978.113562607669,845.583171029565,941.72451590427,1022.06922638646,887.660774317685,gene_114
3327.5388019157,3170.57028506058,2919.79152442996,3571.70143393218,3810.29739844318,3455.98345428943,4498.8489369015,4568.42460897131,4557.09881050141,5132.77444244289,4914.29195705582,5301.27758688639,gene_115
6919.01563974915,7476.657206867,6587.42892307609,4622.02120212203,4440.1893707821,4597.45210112073,4789.18998650344,4384.81967401083,4624.53251564123,4092.26012555436,4127.08966097823,4319.16197805848,gene_116
1252.5059522642,1455.92933882092,1383.46649434554,2087.33139116873,1916.62850537357,2109.84573656113,1497.69986972887,1446.3061467569,1436.51537659692,1619.29369439412,1571.41899558346,1370.66845079043,gene_117
1272.66122046156,1068.40316536524,1240.28254947621,1724.9403600389,1893.66889306961,1846.69978826498,1558.06781073521,1586.51355163582,1443.61366134848,1509.76587156374,1767.47317045993,1678.72001334082,gene_118
1081.66605992472,1009.94949674344,1146.43901804159,1458.77745581925,1557.26066061602,1409.29274531938,1469.91145244023,1545.6197252128,1684.06805730757,1842.6445487933,1952.58015790675,2043.65914667578,gene_119
781.256586316522,825.92868811923,787.511696781309,615.245790138503,679.804172999688,651.432414226468,808.738765227873,912.182699599132,872.201738847915,862.26315424302,819.048659509304,765.298829611257,gene_120
5494.7100204694,5674.33575769463,5265.87981029566,2777.30753518429,2550.51345376535,2929.69155769713,5311.42058727263,4695.27892767128,4943.95532946142,4565.80688896802,4772.97371932761,4535.97875727514,gene_121
28.7932402819357,32.4742603454481,47.4054952607913,28.663697377501,54.903420726847,35.0861264394866,62.284383577976,52.5777768295931,90.5031305823879,55.8377135997971,32.8415622889514,45.0807164707893,gene_122
540.353142624327,589.949062942307,657.872179129349,481.14063455091,582.974503717794,530.97004678423,659.25624464073,663.481469516294,626.423629325155,636.764695474609,582.191331485957,703.044506865881,gene_123
2476.21866424647,2394.43546280437,2791.11946586496,3776.44212948576,3357.09461644339,3670.0088255703,3311.61276377669,2895.95056505854,3108.16143558926,3362.07464001855,3759.86128265632,3320.94611334815,gene_124
702.555062879231,595.361439666548,635.620620129386,680.762812715649,695.776077211134,753.182180900979,789.574339511572,705.209863825495,580.284778440016,591.665003720927,563.282553198379,549.555400786765,gene_127
1451.17931020956,1221.03218898885,1455.05846678021,1095.36272121165,1089.084218418,1077.14408169224,802.989437512982,933.881464639916,952.944727896908,597.034014643984,759.336728074847,586.049314120261,gene_128
51.8278325074843,40.051587759386,74.4943496955292,44.0192495440194,57.8981527664932,84.2067034547678,51.7439494340108,83.4567886184018,38.1532805396341,121.339646861098,70.6591188641076,65.4743739218607,gene_130
1974.25650866472,1657.2697529627,1714.33750208413,2344.28096408847,2427.72944013985,2309.8366572662,1812.95467276201,1949.55058212587,1842.89217862372,2469.74502460641,2868.16310656842,2828.27828334595,gene_131
1767.90495331085,1762.26986141298,1697.89069760589,1264.27379504335,1181.92091164703,1175.3852357228,1659.63926703161,1587.348119522,1692.05362765308,1397.01664217954,1388.30240585113,1639.00604883084,gene_132
809.090051922393,730.670857772582,717.854642520555,1172.14048204424,1032.18430966472,1046.73610544468,1145.07443654894,1135.01232521026,1072.72828307948,1165.07537030346,1136.51709496917,1288.02047059398,gene_133
320.564741805551,409.175680352646,383.11379843415,486.259151939749,413.273021471176,424.542129917788,682.253555500291,665.150605288662,659.25319630112,721.595068058916,761.327125789329,781.399085493682,gene_134
9854.00659915446,9613.46353759748,10305.3741942439,9780.46302659445,10058.3066771584,9622.95494480319,10132.231876208,10571.471414293,10060.0440641482,8508.80851086139,9946.01737926608,9437.9699982774,gene_135
2160.45279582124,2098.9196936608,2284.17090430058,1139.38197075566,1152.97183526379,1247.89656369774,1297.43162099353,1264.37034756879,1215.58126370462,877.296384827581,774.264710933461,946.695045886576,gene_136
10031.5649142264,9164.23626948545,9101.85509007194,7921.41751096795,7771.32964288189,8439.38294624451,10466.6511049574,8566.83935167894,10104.4083438454,5869.40274108636,6130.42496060427,6053.69621179171,gene_137
2065.43510289085,1869.43492055296,1807.2135744318,1553.98187925166,1474.40640751915,1637.35256717604,1730.54764218192,1280.22713740628,1520.80750802169,1524.7991021483,1486.82709271798,1599.29208432086,gene_138
1291.85671398285,1176.65069985007,1086.45655465038,1905.11217212605,2010.46344261582,1864.24285148472,2016.09758535479,2300.06909432315,2316.70268579034,2092.84045780778,2143.65833849701,2087.66651275441,gene_141
1248.66685355994,1590.15628158211,1366.05223078035,1535.55521665184,1467.41869942664,1580.04522732488,1982.55984035127,2004.63206261401,2342.43396801475,1870.5634055932,1788.37234646199,1905.19694608693,gene_142
792.773882429296,901.701962258609,922.955968954999,1416.80561323076,1426.49069488481,1308.71251619285,1578.19045773733,1436.29133212269,1402.79852402701,1787.88063737812,1783.39635217579,1760.29464314511,gene_143
15416.8606216244,15984.9134173744,14222.6160373244,3490.82885918851,3121.50902932456,4603.29978886064,2307.39685624256,1619.89626708318,2198.69370179566,1366.95018101042,1063.86757839058,1251.52655726048,gene_144
1692.08275390175,1790.41422037904,1686.28118856243,3054.73117765939,2672.29922337763,2747.2437002118,2388.84566553683,2266.68637887579,2628.13992926503,2355.92199303759,2243.17822422111,2329.17035099078,gene_145
204.432006001743,228.402297762985,199.296571912715,290.731787686081,373.34326094256,252.620110364303,935.223974955455,890.483934558347,852.681455781125,1169.3705790419,1128.55550411124,1124.87121098541,gene_147
302.329022960325,269.536360867219,311.521825999486,271.281421608492,242.573295211342,197.651845609108,642.966482781875,741.930850817592,625.53634373121,833.27049525851,702.610393212112,753.491975297479,gene_148
305.208346988518,272.783786901764,297.977398782117,677.691702282345,691.783101158273,756.690793544927,887.312910664704,999.812327648454,838.484886278005,1221.98688608787,1100.68993610849,1060.47018745571,gene_149
851.320137669232,786.959575704692,823.307682998641,1447.5167175638,1560.25539265567,1594.07967790067,1357.79956199988,1390.39009838257,1281.24039765655,1389.50002688726,1698.80444931031,1442.58292706526,gene_150
867.636307162329,936.341173293754,976.16621873752,922.356833468871,965.301960779292,990.598303141505,726.331734647781,791.170356102449,678.773479367909,627.100475813106,595.128916630089,626.836629022404,gene_151
593.140749807875,582.371735528369,713.01734708578,569.179133638948,585.96923575744,509.918370920538,618.052729350685,630.098754068934,633.521914076715,548.712916336468,611.052098345945,543.115298433795,gene_152
2139.33775294782,2179.02286917957,2203.87180008332,853.768700458422,714.742713462227,796.455070176346,831.736076087433,802.019738622841,833.161172714336,491.801400552059,509.541814907368,594.636117257555,gene_153
2256.43026342769,2426.90972314982,2545.38485777841,2644.22608307447,2352.8611391487,2702.80127338845,2212.53294894687,1972.08391505283,2511.90551645824,1871.63720777781,1950.58976019227,2162.80104020573,gene_154
1351.36274389885,1450.51696209668,1382.49903525859,1636.90186095086,1639.11666969969,1574.19753958496,972.59460510224,1045.71356138857,1208.48297895306,812.868253750892,939.467721235459,891.954175886332,gene_156
4392.88869234732,4254.1281052537,3975.28938829779,3308.60964014583,3160.44054583996,3360.08137535483,6493.86565396836,5850.32088214997,6502.02883242881,5399.07738422653,5698.50865656169,5285.17733100397,gene_157
2218.03927638511,2111.90939779897,2043.2735916488,1256.0841672212,1413.51352271301,1311.05159128882,1651.97349674509,1523.92096017202,1740.85433532005,1274.60319313383,1164.38266297191,1167.80522667188,gene_158
1058.63146769917,1138.76406278038,1218.99844956321,399.244356329478,434.236145748699,354.369877038815,403.411161328121,379.728388213728,440.980940190655,143.889492737939,212.972555449564,182.469566667481,gene_159
1493.4093959564,1554.43459520212,1569.21863904089,1160.87974378879,1192.9015957924,1285.32176523319,1066.50029111211,1160.04936179578,1134.83827465563,906.289043812091,978.280476667856,930.594790004151,gene_160
17465.0197803461,15893.9854884071,14549.6172087151,12357.1246801362,10911.8053084575,12558.4941902402,3682.4444013871,3291.53574310977,3545.59323340414,3969.84667650865,4106.19048497617,4156.01271844991,gene_161
14671.1156983223,13272.2302031846,11755.5953655893,12003.9469803063,10146.1521503213,15221.5311869973,3780.18297254023,2507.04193009679,2950.22459986706,4182.45950906172,2833.33114656499,3406.81414472108,gene_162
4456.23382096758,4489.02525508578,4151.36694212358,4735.65228815427,4520.04889183933,4682.82834212348,3222.4981841959,2898.45426871709,3157.84942885018,3534.956791741,3693.18295922117,3452.96821158403,gene_163
5745.21121092224,5758.7688345928,5767.02361733831,6000.94978667539,6406.73007681644,6051.18727326345,6838.82531686176,7336.6862874437,6706.9918046301,7835.53454110999,7601.32887160639,7817.2109061133,gene_164
480.847112708326,529.330443630804,491.469216173102,237.499206842151,269.525883568158,330.979126079157,677.462449071216,730.246900411016,723.137759065158,696.897617812852,725.499966928654,747.051872944509,gene_165
424.220406820519,458.969546215666,419.877243738438,498.543593672964,537.055279109885,457.289181261308,400.536497470676,390.57777073412,376.209091832671,395.159203937025,382.156361180526,461.54066862951,gene_166
5663.63036345675,5795.57299631764,5202.02751055663,6314.20305087236,6138.2024372615,6752.90980205318,5854.73205632974,4798.7653455581,5756.70893351503,5116.66740967371,5023.76383135233,5405.39257492607,gene_167
1497.24849466066,1673.50688313543,1741.42635651887,1345.14636978701,1324.66980553684,1452.56563459474,1446.91414158067,1174.23701586091,1331.81567651141,1362.65497227197,1152.44027668502,1211.8125927505,gene_168
15220.1068130312,15471.8201039163,15636.0737633655,10462.2495427879,10982.6806333958,10477.8868923787,9610.00127543878,10175.0516683555,10262.3451795676,8611.89352058409,9000.57846488717,8859.43413690227,gene_170
2156.61369711698,2421.49734642558,2532.80788964799,3034.25710810403,3240.30006689719,3157.75137955379,3302.98877220436,3450.93820937091,3359.26325867569,4560.43787804497,4471.4284655836,4381.41630080386,gene_171
9233.03238374071,9153.41151603697,8495.2582425512,18803.3854796407,16215.475750671,19669.2824819762,13771.5563197334,11375.9948565743,12736.0974154862,18702.4126493782,17345.3208828526,17935.6850530212,gene_172
169.880117663421,166.701203106634,190.58944013012,83.9436851769672,116.794549546202,121.63190499022,465.695544906097,518.266657320275,527.934928397263,309.255029168107,302.54045260125,342.398775099567,gene_173
508.680578314197,441.649940698094,442.128802738401,817.939078736546,875.459999589906,816.337208492055,538.520362628038,658.47406219919,627.3109149191,481.063378705944,475.705053761175,416.459952158721,gene_174
1772.70382669117,1857.52769175963,1827.53021525785,1800.69441739372,2007.46871057617,1805.76597408558,1362.59066842895,1482.19256586282,1381.50366977233,1609.62947473261,1672.92927902204,1599.29208432086,gene_175
187.156061832582,133.144467416337,209.938621869219,153.555521665184,151.733090008741,126.310055182152,162.897618588553,131.861726017075,151.725836564591,69.7971419997464,71.6543177213486,92.308133725902,gene_176
747.664472654264,670.052238461079,597.889715738144,1599.02483227345,1697.01482246618,1612.7922786684,1327.1364808538,1331.13577846351,1291.88782478389,1539.83233273287,1572.4141944407,1666.91315902704,gene_177
1698.80117663421,1600.98103503059,1608.88446160604,2403.65576579901,2482.6328608667,2346.09232125367,2522.03842426512,2347.63946383564,2515.45465883402,2224.91812651499,2262.08700250868,2079.07970961712,gene_178
3211.40606611189,3295.05494971813,3280.65376386415,3504.1370043995,3266.25441124079,3420.89732784994,3614.41069009424,3415.051790265,3550.02966137386,3324.49156355715,3509.0711706316,3451.89486119187,gene_179
671.842273245166,568.299556045342,597.889715738144,632.648749260558,621.906020233194,645.584726486553,623.802057065575,550.814804881452,536.807784336712,445.627906613765,553.330564625969,434.706908825469,gene_180
3875.57014194854,3677.16874644957,3746.00158468947,6496.42226991505,5971.49568705453,6347.08027290312,7681.10182709316,8027.70849720407,7636.86710708444,10343.9364443624,10663.5557553368,10160.3348122022,gene_181
377.191447693358,455.722120181122,382.146339347195,1159.85604031102,1126.01924690697,1294.67806561705,995.591915961801,998.143191876085,945.846443145348,1136.08271131895,1223.09939554913,1373.88850196691,gene_182
237.064344987937,220.824970349047,206.068785521399,216.001433809025,181.680410405203,222.212134116748,283.633500601244,254.543205286125,283.931390062393,233.015074060692,283.631674313671,285.511204314999,gene_183
1345.60409584246,1296.80546312823,1307.0372264761,2022.83807206936,1993.49329439115,2133.23648752078,1612.68642402667,1681.6542906608,1523.46936480353,2094.988062177,2259.10140593696,1951.35101294988,gene_184
3178.7737271257,2883.71431867579,2844.32971564748,4629.18712646641,4581.94002065869,4478.15927122647,4252.58606644704,4154.47893742404,4058.44430670434,4671.03950305995,5084.47096164403,4994.29937472816,gene_185
