log2FoldChange,padj,Gene_id
-1.13530130792582,9.88574523915794e-17,gene_7455
-1.13221775825681,3.13399100720661e-79,gene_7116
-1.13065084973702,3.05457247616865e-71,gene_3628
-1.13009195287151,6.51615205555972e-35,gene_7056
-1.13003611601841,3.42769789746192e-96,gene_4765
-1.12862082790985,1.28714467279574e-49,gene_2697
-1.12832192185409,8.79467712803863e-77,gene_5054
-1.12709721676146,2.86271760946957e-49,gene_5645
-1.1270036715356,3.00500693134716e-09,gene_4422
-1.12636571740935,2.61673262841949e-63,gene_7908
-1.12305171549149,8.26774337552533e-33,gene_7910
-1.12190587607718,2.43916879669102e-51,gene_3088
-1.12158874662776,9.36610390158116e-36,gene_2734
-1.12072570388548,2.54365089340619e-56,gene_5193
-1.12000928267155,9.55783156308632e-79,gene_7463
-1.11816784837751,6.8875499300546e-38,gene_2012
-1.11769117752681,4.39396340387871e-51,gene_627
-1.1170343194625,1.00402751655027e-78,gene_5091
-1.11307091239643,4.66584357833907e-78,gene_3672
-1.11160226401763,2.51727278800076e-54,gene_644
-1.1115106101514,5.38461331698986e-92,gene_961
-1.11077691738149,4.4197228995061e-80,gene_3291
-1.11002658074633,6.05670509508034e-62,gene_6210
-1.10946015934513,1.00596814250766e-30,gene_5964
-1.10671613184731,3.0357603931408e-24,gene_7590
-1.1057103497986,9.04458453671128e-62,gene_47
-1.10548660695599,1.35177394259207e-62,gene_311
-1.10537609772324,5.22796403305585e-18,gene_4817
-1.10513008903284,9.63154243845627e-45,gene_1925
-1.103228675404,2.95107790730887e-41,gene_654
-1.10249399320287,9.18304384492173e-59,gene_4289
-1.10147332692347,1.9053262794245e-24,gene_3347
-1.10077665168373,1.41159131706232e-49,gene_1463
-1.09955030695042,1.39839865027199e-80,gene_468
-1.09944794012964,5.14176963875831e-84,gene_7360
-1.09944719656529,5.33099716098338e-27,gene_2005
-1.09804613231558,1.87673128879467e-47,gene_6657
-1.09748643942321,1.61778941120511e-51,gene_4540
-1.09694547707239,8.80426564792444e-54,gene_3487
-1.09461196649569,3.83153326879783e-24,gene_6642
-1.09452546657189,6.07236371922333e-28,gene_2756
-1.09379250869611,1.54239199046811e-53,gene_6258
-1.09326590292856,2.41631707673455e-27,gene_4013
-1.09269108925414,2.36446350253209e-74,gene_4186
-1.09241063799924,2.44073901369658e-07,gene_4591
-1.09219625876414,2.14582091472656e-61,gene_4769
-1.09096878325899,9.35923561201486e-11,gene_4430
-1.09061773763797,7.3663023813071e-29,gene_1127
-1.09035562198818,2.80219353333603e-34,gene_3131
-1.0901983214946,5.50774828289764e-48,gene_604
-1.08943236670189,4.37697550049982e-44,gene_1985
-1.08889245130273,1.61519451981175e-39,gene_4545
-1.08710341567814,6.93996149435187e-48,gene_5203
-1.0862855725556,2.24543381880142e-88,gene_5118
-1.0855657203142,1.63914449859127e-37,gene_1563
-1.08532866424533,6.25130442267879e-59,gene_496
-1.08385305414302,2.14253682511756e-32,gene_3404
-1.08296221008917,7.68486291415566e-44,gene_5056
-1.08180969361564,2.08616886463146e-64,gene_5805
-1.07964142344657,9.4243863782211e-79,gene_7109
-1.07728051720044,1.05119525918382e-19,gene_907
-1.07384954794884,2.13085666217395e-69,gene_2436
-1.07341411700746,1.1525463234886e-64,gene_1045
-1.07261515477426,1.52287986872632e-31,gene_7345
-1.07184781536826,8.24861159285301e-46,gene_2995
-1.07157996826108,6.76553135777843e-98,gene_444
-1.07087241419286,7.96797726463634e-61,gene_3003
-1.07058613300557,2.23555986955415e-51,gene_2226
-1.06928540622779,5.3195566098998e-25,gene_7633
-1.06625199348065,5.39922767490346e-58,gene_1714
-1.06430405287951,8.02314845929274e-22,gene_1614
-1.06170570816,1.10204675993531e-53,gene_2738
-1.06059972162647,1.01628806440468e-21,gene_1811
-1.0605530787783,2.9666062039547e-51,gene_4469
-1.05911397781892,1.20133754713924e-73,gene_308
-1.05785848147382,0.000532579246354,gene_5208
-1.05635964673251,1.0525331858062e-34,gene_2469
-1.0555115489212,8.08272136599871e-26,gene_7147
-1.054442562174,1.56026846993844e-50,gene_1976
-1.05392164382181,1.1313253879568e-65,gene_1936
-1.0531690415478,4.37228254107371e-52,gene_7242
-1.05250782962328,1.7404743848412e-91,gene_2379
-1.05248405731179,3.12590230827505e-98,gene_6181
-1.05100538040219,4.64424485319787e-25,gene_4670
-1.04976095453498,2.07828266809461e-86,gene_4119
-1.04857663266497,1.42903849022446e-30,gene_5831
-1.04740526501351,1.25616501885515e-56,gene_3926
-1.04697904841602,3.21379184166681e-64,gene_6755
-1.04674551374809,4.7744938938384e-61,gene_7467
-1.04545060206478,1.64580840486514e-22,gene_2924
-1.04522343371579,1.70262978169212e-67,gene_6035
-1.04441029705422,7.18075498023244e-31,gene_4120
-1.04410818076782,3.76479225289238e-07,gene_1888
-1.04381080610746,5.66351321038742e-46,gene_5963
-1.0429115463271,1.35923528457079e-22,gene_4570
-1.04229068782765,1.7311460048414e-76,gene_1749
-1.04207630989817,2.8810590257405e-31,gene_2551
-1.04132021727984,1.4947262143043e-80,gene_4250
-1.04087247255539,3.83076240169712e-28,gene_2845
-1.04030749741959,8.18632480982467e-50,gene_5365
-1.03922751964389,5.14243346252187e-47,gene_4246
-1.03837576946549,1.33629471573221e-64,gene_3642
-1.03572480625019,6.23561376185839e-51,gene_6101
-1.03539513983753,2.52767295862271e-54,gene_446
-1.0345114302767,3.76912372789536e-28,gene_1004
-1.0334433705567,6.07956120116315e-61,gene_1935
-1.03255886749903,8.60031837271684e-69,gene_3778
-1.0316804642487,3.57950826055345e-51,gene_80
-1.03132846427001,1.31473472868142e-13,gene_3583
-1.03105456984431,8.67791051820621e-13,gene_2261
-1.03102699705452,8.33711388817702e-39,gene_2549
-1.02929972967062,1.48501807571321e-07,gene_4584
-1.0270599097361,1.70921203816511e-39,gene_1817
-1.02607083123458,7.64526012067199e-77,gene_2333
-1.0257642706239,7.25042006276464e-78,gene_3384
-1.02437556163068,7.49092799937792e-67,gene_5534
-1.02322029047577,1.69161446596023e-68,gene_388
-1.02295507549912,3.99227183982993e-23,gene_5080
-1.01891065135289,1.96306816301565e-54,gene_4518
-1.01827057482967,2.49813466719842e-32,gene_4688
-1.01777893727785,8.73999699849351e-61,gene_5318
-1.01725222891421,4.92876037907609e-41,gene_3466
-1.01640824382713,6.25130442267879e-59,gene_1555
-1.01624362022844,1.85732358960956e-79,gene_2632
-1.01571987215631,9.28419259613561e-79,gene_4071
-1.01566493208982,1.40056970629569e-76,gene_7190
-1.01311588415489,8.38388018528834e-44,gene_7079
-1.01032488696551,0.000130371864786,gene_7267
-1.01006228031745,3.90832205316217e-26,gene_6418
-1.00982587504156,6.50275515937529e-25,gene_1398
-1.00945076227808,3.93045095037975e-20,gene_3560
-1.00889189990187,1.68620924130914e-84,gene_31
-1.00851724210105,9.51560801990921e-49,gene_5166
-1.00748922667014,3.95977243058151e-77,gene_4555
-1.00716885669666,1.04614728344913e-78,gene_7018
-1.00595998344795,7.04887984196354e-62,gene_1424
-1.00514309959136,4.43167381146624e-26,gene_7238
-1.00427347239974,2.16709379323147e-43,gene_2477
-1.00338523903807,1.84021664883289e-54,gene_7603
-1.00176462913856,4.530982991344e-12,gene_379
-1.00136350439187,7.13170299738265e-66,gene_493
-1.001347994634,4.43411577317675e-07,gene_6654
-1.00090736285863,9.4171073047414e-39,gene_7930
