Reaction	LogFC_Par_AC_wo	LogFC_ATS_AC_wo	LogFC_Wo_ATS_Par	LogFC_Ac_ATS_Par
r_0700	NA	NA	NA	NA
r_0701	0.592000313837171	1.00610587430357	-0.111670710800899	0.3024348496655
r_0711	0.591898233254492	1.00605916813997	-0.111714751536559	0.302446183348922
r_0712	NA	NA	NA	NA
r_0713	NA	NA	NA	-0.508144593228571
r_0714	NA	NA	NA	NA
r_0715	NA	NA	NA	NA
r_0717	0.85886460421219	2.26162653169472	-0.0209855620723101	1.38177636541022
r_0718	0.570081298842199	1.56526507560848	0.304108858152376	1.29929263491866
r_0719	0.380887728117303	0.983283074916047	0.216191073951874	0.818586420750618
r_0722	1.43464525531316	0.61925555119887	-0.132402906556868	-0.947792610671153
r_0723	NA	NA	NA	-31.7541441258702
r_0724	0.368066015279065	1.20586179334976	-0.0242396700650619	0.81355610800563
r_0725	NA	NA	-0.0316399904625348	1.2122056273817
r_0726	0.759718505377398	2.66034135282418	-0.0207754378322771	1.8798474096145
r_0727	0.759718505377398	2.66034135282418	-0.0207754378322771	1.8798474096145
r_0729	0.59197975870511	1.00601952955669	-0.111659005120249	0.302380765731331
r_0730	NA	NA	NA	NA
r_0731	0.759762021928857	2.21153247316742	-0.0207864149693898	1.43098403626917
r_0732	0.773019988789979	1.83464560675857	NA	NA
r_0733	NA	NA	-0.0242396700649457	NA
r_0734	NA	NA	NA	NA
r_0735	0.701807029401333	1.42088293980193	-0.00427056207914978	0.714805348321448
r_0736	0.701807029470626	1.42087362910211	-0.00427056202303817	0.714796037608446
r_0737	0.701807029415196	1.42087362916601	-0.00427056213930036	0.714796037611513
r_0738	0.701807029439764	1.42087362921692	-0.0042705621764538	0.7147960376007
r_0739	0.770836615897458	1.60025392938508	-0.0207864148740069	0.808630898613614
r_0757	0.755330424561593	2.19734504282587	-0.019670667990748	1.42234395027353
r_0758	0.598238268887243	0.687623817225584	0.0248857358029568	0.114271284141297
r_0759	0.595717859123143	1.91944115823874	-0.0223573724552987	1.3013659266603
r_0760	0.759762021927232	NA	-0.0207864149483693	NA
r_0761	NA	NA	NA	NA
r_0764	NA	NA	NA	NA
r_0765	NA	NA	NA	NA
r_0766	NA	NA	NA	NA
r_0767	NA	NA	NA	NA
r_0768	NA	NA	NA	NA
r_0769	NA	NA	NA	NA
r_0770	-0.771885922085284	-0.178360125178607	-0.145622787872058	0.447903009034619
r_0771	0.542743792253534	-1.14006056772105	5.030994548251	3.34819018827641
r_0772	-0.300540566551076	NA	NA	-1.45423773285135
r_0773	-0.631881641419171	-0.175177072658192	-0.143342385636839	0.31336218312414
r_0774	NA	NA	NA	NA
r_0775	NA	NA	NA	NA
r_0781	NA	NA	NA	NA
r_0782	NA	NA	NA	NA
r_0783	NA	NA	NA	NA
r_0784	NA	NA	NA	NA
r_0785	NA	NA	NA	NA
r_0786	NA	NA	NA	NA
r_0787	NA	NA	NA	NA
r_0788	0.759762021976493	2.21153247309204	-0.0207864148405376	1.430984036275
r_0789	0.759762021924459	2.21153247316263	-0.0207864149693994	1.43098403626878
r_0790	0.759762021971225	2.21153247308683	-0.0207864148302921	1.43098403628531
r_0791	NA	NA	NA	NA
r_0792	0.759762021901756	2.21153247317312	-0.0207864149931099	1.43098403627825
r_0793	NA	NA	NA	NA
r_0795	0.758741226438943	2.20826731222274	-0.0205290279406085	1.42899705784319
r_0796	-0.581949740681871	-0.0289872221777924	-0.140611916393222	0.412350602110858
r_0797	-0.610377765453314	-0.11596216104158	-0.142147919688748	0.352267684722986
r_0798	-0.605582636568808	-0.0921100069471195	-0.14193303733696	0.371539592284729
r_0799	-0.612253680081907	-0.110169181822887	-0.14230723633271	0.359777261926311
r_0800	-0.483550287752242	0.213404583678807	-0.134812136662664	0.562142734768385
r_0801	-0.58183028127997	-0.0286549531596237	-0.140605983989946	0.4125693441304
r_0802	NA	NA	NA	NA
r_0803	0.728733883377432	2.06835448684556	0.0105711426295224	1.35019174609765
r_0804	0.759762021910033	2.67895073580999	-0.0207864149951312	1.89840229890483
r_0805	0.759762021893632	2.21153247319767	-0.0207864150171149	1.43098403628693
r_0806	0.759762021943154	2.21153247318199	-0.0207864149696369	1.4309840362692
r_0807	0.75976202189197	2.21153247309446	-0.0207864149036987	1.43098403629879
r_0810	NA	NA	NA	NA
r_0811	-0.578508302007027	-0.0279875682278599	-0.139606253109737	0.410914480669431
r_0812	NA	NA	NA	NA
r_0813	0.489030704202592	1.84029377606076	-0.0232799800948755	1.32798309176329
r_0815	-0.632053270908011	-0.177045409656944	-0.143384207010449	0.311623654240618
r_0816	0.759762021874741	2.12077764176869	-0.0207864149643363	1.34022920492961
r_0817	0.759762021915578	2.29314520996657	-0.0207864149259975	1.51259677312499
r_0818	0.595717859123143	1.91944115823874	-0.0223573724552987	1.3013659266603
r_0819	0.595717859144749	1.9194411582889	-0.022357372483017	1.30136592666113
r_0820	0.757819457986186	2.37939667403042	-0.0202968057169601	1.60128041032728
r_0821	0.757819457986186	2.37939667403087	-0.0202968057169601	1.60128041032772
r_0831	0.727103821869392	1.95470981386433	-0.0210171856207338	1.20658880637421
r_0832	0.727103821869392	1.95470981386433	-0.0210171856207338	1.20658880637421
r_0842	0.755995575083945	2.41847353261891	-0.020824296229391	1.64165366130557
r_0843	0.759762021909709	2.27994007407642	-0.0207864149288116	1.4993916372379
r_0844	0.826043363120097	2.63985045799702	-0.0207864149295409	1.79302067994738
r_0851	0.126607600200811	0.257809067612902	-0.026006114736162	0.105195352675928
r_0852	0.591870882148722	1.00601215846798	-0.11170613076838	0.302435145550881
r_0853	NA	NA	NA	NA
r_0855	0.720341616164639	2.11440374178793	-0.0211791215641432	1.37288300405914
r_0882	NA	NA	NA	NA
r_0883	0.759762021892293	2.52206716715814	-0.0207864149573381	1.74151873030851
r_0884	0.759762021915343	2.21153247319318	-0.0207864149983321	1.43098403627951
r_0885	NA	NA	NA	NA
r_0886	0.406834432100675	1.6285424440649	0.00134572898706294	1.22305374095129
r_0887	0.406834432148914	1.62854244403975	0.00134572906388886	1.22305374095472
r_0888	NA	NA	NA	1.56014310312691
r_0889	NA	NA	NA	NA
r_0890	NA	NA	NA	NA
r_0891	0.69083926598137	1.89821282587874	-0.0210147709648612	1.18635878893251
r_0892	0.794703507315665	2.06949930513824	0.0637736844025542	1.33856948222513
r_0893	0.69083654428978	1.46416110481125	-0.0210139599537323	0.752310600567738
r_0902	1.43464525531316	0.61925555119887	-0.132402906556868	-0.947792610671153
r_0903	NA	NA	NA	NA
r_0904	0.770836615897458	1.60025392938508	-0.0207864148740069	0.808630898613614
r_0905	0.755995575083945	2.41847353261891	-0.020824296229391	1.64165366130557
r_0906	NA	NA	NA	NA
r_0907	NA	NA	NA	NA
r_0908	0.720341616164639	2.11440374178793	-0.0211791215641432	1.37288300405914
r_0909	0.75976202191043	2.2303155735668	-0.0207864148255139	1.44976713683085
r_0910	0.75976202191043	2.2303155735668	-0.0207864148255139	1.44976713683085
r_0911	0.720341616164639	2.11440374178793	-0.0211791215641432	1.37288300405914
r_0912	0.759762021788033	2.23031557344034	-0.0207864150348117	1.44976713661749
r_0913	0.759762021853247	2.36438418445599	-0.0207864149670255	1.58383574763571
r_0914	0.720341616164639	2.11440374178793	-0.0211791215641432	1.37288300405914
r_0915	0.720341616164639	2.11440374178793	-0.0211791215641432	1.37288300405914
r_0916	0.543299450033065	1.71485811842349	-0.0196398577084095	1.15191881068201
r_0917	0.69083926598137	1.89821282587874	-0.0210147709648612	1.18635878893251
r_0918	0.69083926598137	1.89821282587874	-0.0210147709648612	1.18635878893251
r_0921	NA	NA	NA	NA
r_0922	NA	NA	NA	NA
r_0935	0.820367487214204	1.03775409225779	-0.0201358184587717	0.197250786584818
r_0937	NA	NA	NA	NA
r_0938	0.759762021920495	2.306712944527	-0.0207864148949568	1.52616450771154
r_0939	0.759762021916552	2.28222337061592	-0.0207864148906651	1.50167493380871
r_0941	0.591970088637864	1.00608410829299	-0.111684505512176	0.302429514142947
r_0942	0.820367487200576	1.03775409225517	-0.0201358184693926	0.197250786585203
r_0943	NA	NA	NA	NA
r_0953	NA	NA	NA	NA
r_0954	NA	NA	NA	NA
r_0955	NA	NA	NA	NA
r_0956	0.759762021906359	2.2115324730983	-0.0207864149019316	1.43098403629001
r_0957	0.75976202194702	2.29314521001945	-0.0207864149392754	1.51259677313315
r_0958	0.223721316799305	1.06102870875953	0.12551332354192	0.962820715502143
r_0959	-0.303244108729708	0.289067728534569	0.0454959370007387	0.637807774265016
r_0960	NA	NA	NA	NA
r_0961	-0.207231289499812	0.950937266485206	0.0442953712977967	1.20246392728281
r_0962	0.749401320890725	1.99541470412174	-0.0208764513081006	1.22513693192291
r_0963	NA	NA	NA	NA
r_0964	0.759762021883521	2.21153247315212	-0.0207864149697326	1.43098403629887
r_0967	0.820358240781841	1.03770970804075	-0.0201116743858631	0.197239792873051
r_0968	0.820358240781846	1.03770970804076	-0.0201116743858629	0.197239792873051
r_0974	0.366656802390757	0.308935847535388	0.0638281062197177	0.00610715136434893
r_0975	NA	NA	NA	NA
r_0976	0.751996717667334	2.35871848625341	-0.018495704654438	1.58822606393164
r_0977	NA	NA	NA	NA
r_0978	-0.18223573601342	-0.27353786564215	0.064699088918162	-0.0266030407105677
r_0979	NA	NA	NA	NA
r_0982	0.776383327648199	2.15201913741698	0.019711126869069	1.39534693663784
r_0984	NA	NA	2.32192809910732	1.4692928802765
r_0985	NA	NA	NA	NA
r_0986	0.76914844919378	1.69204808286349	-0.0207864148709271	0.902113218798786
r_0987	NA	NA	NA	NA
r_0988	0.759762021875174	2.35442003816282	-0.0207864149675992	1.57387160132005
r_0989	0.568918622095753	1.90704147188686	-0.0226079745676056	1.3155148752235
r_0990	-0.361134957417967	-0.178222388181305	0.0337384608504752	0.216651030087138
r_0992	0.589636572472601	2.19496675431184	-0.0224078674941084	1.58292231434513
r_0993	NA	NA	NA	NA
r_0995	0.143800099561983	0.286695444777577	-0.0286607644482944	0.1142345807673
r_0996	0.759762021896453	2.29195857507356	-0.0207864149136932	1.51141013826341
r_0997	0.759762021896453	2.29195857507356	-0.0207864149136932	1.51141013826341
r_0998	NA	NA	NA	NA
r_0999	NA	NA	NA	NA
r_1001	NA	NA	NA	NA
r_1002	NA	NA	NA	NA
r_1003	NA	NA	NA	NA
r_1004	NA	NA	NA	NA
r_1005	NA	NA	NA	NA
r_1010	NA	NA	NA	NA
r_1011	0.770836615897458	1.60025392938508	-0.0207864148740046	0.808630898613614
r_1012	0.770836615897458	1.60025392938508	-0.0207864148740046	0.808630898613614
r_1021	0.707219582145355	2.1340086334487	-0.0209631297181217	1.40582592158522
r_1022	0.828492888966227	1.76239597894336	0.0169347737238145	0.950837863700947
r_1023	NA	NA	NA	NA
r_1024	NA	NA	NA	NA
r_1025	0.720341616367285	2.43296844306284	-0.0211791213863566	1.69144770530919
r_1026	0.720341616360699	2.43296844297583	-0.0211791213569453	1.69144770525818
r_1027	0.755995574960502	2.59242157240744	-0.0208242963526179	1.81560170109432
r_1028	NA	NA	NA	NA
r_1029	NA	NA	NA	NA
r_1030	NA	NA	NA	NA
r_1031	NA	NA	NA	NA
r_1032	NA	NA	NA	NA
r_1033	NA	NA	NA	NA
r_1034	NA	NA	NA	NA
r_1035	NA	NA	NA	NA
r_1038	0.759762021892293	2.52206716715806	-0.0207864149573381	1.74151873030843
r_1039	NA	NA	NA	NA
r_1041	0.56722043563698	1.89205914277239	-0.0226059902585588	1.30223271687686
r_1042	0.591948453844739	1.00612134760993	-0.11165474845994	0.302518145305248
r_1043	NA	NA	NA	NA
r_1045	0.757819457980409	2.37939667404045	-0.0202968057200182	1.60128041034002
r_1047	NA	NA	NA	NA
r_1048	-0.182089067424189	-0.110232581006057	0.103549111696333	0.175405598114465
r_1049	-0.20680816645776	-0.0389717615381583	0.0603055270577146	0.228141931977317
r_1050	-9.36842415382224	NA	-0.152972507744762	NA
r_1051	0.733374916551914	2.09120744291817	0.0196409114403892	1.37747343780664
r_1054	-0.0182720576298959	1.39779389678282	-0.0207722654821782	1.39529368893054
r_1055	0.759762021853247	2.36438418445599	-0.0207864149670255	1.58383574763571
r_1056	0.759762021938374	2.36438418444881	-0.0207864148818983	1.58383574762854
r_1057	0.591929924701618	1.00610005070591	-0.111694714752851	0.302475411251443
r_1063	1.40426355428945	0.25779257479504	-0.0259021954076297	-1.17237317490204
r_1065	NA	NA	NA	NA
r_1066	0.591970422952102	1.00599566565137	-0.111602211441028	0.302423031258236
r_1067	NA	NA	NA	NA
r_1068	NA	NA	NA	NA
r_1069	NA	NA	NA	NA
r_1070	NA	NA	NA	NA
r_1071	0	0	0	0
r_1072	0.759762021971089	2.21153247308678	-0.020786414830401	1.43098403628529
r_1073	NA	NA	NA	NA
r_1074	NA	NA	NA	NA
r_1075	-0.240237978042285	1.70169870084596	-0.0207864149392863	1.92115026394896
r_1076	NA	NA	NA	NA
r_1077	-0.632092749257288	-0.176729298126377	-0.143341394768109	0.312022056362802
r_1078	-0.632092749249215	-0.17672929812818	-0.143341394764167	0.312022056356867
r_1079	0.759762022047537	2.21153247305483	-0.0207864147393092	1.43098403626798
r_1080	0.759762021888872	2.21153247319227	-0.020786415023924	1.43098403627948
r_1081	0.820367487211197	1.03775409226042	-0.0201358184587717	0.197250786590449
r_1082	NA	NA	NA	NA
r_1083	0.820367487211197	1.03775409226042	-0.0201358184587717	0.197250786590449
r_1084	0.000251090028183268	-0.000694047362567859	7.24033623662628E-05	-0.00087273402838487
r_1085	0.759762021990015	2.21153247307501	-0.0207864148020859	1.43098403628291
r_1086	0.759762021901075	2.21153247316339	-0.0207864149881769	1.43098403627414
r_1087	NA	NA	NA	NA
r_1088	NA	NA	NA	1.18474874121438
r_1089	0.59190935189106	1.00602915448972	-0.11165984104498	0.302459961553676
r_1090	NA	NA	NA	NA
r_1091	NA	NA	NA	NA
r_1092	-0.227143542927793	-0.113381799416999	0.062130099694028	0.175891843204821
r_1093	-0.227143542927789	-0.113381799416999	0.0621300996940314	0.175891843204821
r_1094	0.802615184366392	2.02673815432954	0.0823018612562449	1.30642483121939
r_1095	NA	NA	NA	NA
r_1096	0.771919089963219	1.50403906235022	-0.0207864149073601	0.711333557479644
r_1097	NA	NA	NA	NA
r_1099	0.759762021887373	2.35442003816512	-0.0207864149585888	1.57387160131916
r_1100	NA	NA	NA	NA
r_1101	NA	NA	NA	NA
r_1102	NA	NA	NA	NA
r_1103	NA	NA	NA	NA
r_1104	NA	NA	NA	NA
r_1106	NA	NA	NA	NA
r_1107	NA	NA	NA	NA
r_1108	NA	NA	NA	NA
r_1110	0.596099042101984	1.85934885122936	-0.00331685797421897	1.25993295115316
r_1111	NA	NA	NA	NA
r_1112	0.691884389796264	1.49223845680986	0.025190055988777	0.82554412300237
r_1113	NA	NA	NA	NA
r_1114	NA	NA	NA	NA
r_1115	0.131389123254503	0.258527335243749	-0.0241896946943424	0.102948517294904
r_1116	0.946445102975027	2.43727351487948	-0.0207753285741104	1.47005308333034
r_1118	-0.0980946839153845	0	0	0.0980946839153845
r_1119	NA	NA	NA	NA
r_1120	0.966495088808674	1.90919554173641	0.0032094378284968	0.945909890756233
r_1121	NA	NA	NA	NA
r_1122	NA	NA	NA	NA
r_1123	NA	NA	NA	NA
r_1124	NA	NA	NA	NA
r_1125	-0.626217716699071	-0.171152239213436	-0.143342385622066	0.311723091863569
r_1129	0.695763727072803	1.34527670146638	-0.00547578238530214	0.644037192008274
r_1130	0.755389637447085	2.1975351663292	-0.0196855477395195	1.42245998114259
r_1131	0.755389637458788	2.19753516642573	-0.0196855478165246	1.42245998115042
r_1133	NA	NA	NA	NA
r_1134	NA	NA	NA	NA
r_1135	NA	NA	NA	NA
r_1136	NA	NA	NA	NA
r_1137	-0.199541841146719	0.360051660958481	0.04270753156546	0.60230103367066
r_1138	-0.19954184114673	0.360051660958481	0.0427075315654485	0.60230103367066
r_1139	NA	NA	NA	NA
r_1146	NA	NA	NA	NA
r_1147	NA	NA	NA	NA
r_1149	NA	NA	NA	NA
r_1151	NA	NA	NA	NA
r_1161	NA	NA	NA	NA
r_1165	NA	NA	NA	NA
r_1166	NA	NA	NA	NA
r_1167	NA	NA	NA	NA
r_1168	0.759762021883521	2.21153247315212	-0.0207864149697326	1.43098403629887
r_1171	-0.626217716606375	-1.17115223920604	0.856657614372335	0.311723091772669
r_1172	-0.626217716606375	-0.171152239214183	-0.143342385619524	0.311723091772669
r_1173	0.168963347529013	0.323487106722321	-0.010060350264143	0.144463408929165
r_1174	NA	NA	NA	NA
r_1175	0.759762021893209	2.21153247308561	-0.0207864149076324	1.43098403628477
r_1176	NA	NA	NA	NA
r_1177	NA	NA	NA	NA
r_1178	0.820367487211197	1.03775409226042	-0.0201358184587717	0.197250786590449
r_1179	0.820367487211197	1.03775409226042	-0.0201358184587717	0.197250786590449
r_1180	NA	NA	NA	NA
r_1181	NA	NA	NA	NA
r_1182	NA	NA	NA	NA
r_1183	0.759762021908249	2.12001318763317	-0.0207864149243716	1.33946475080055
r_1184	0.759762021925153	-1.35694720317718	-0.0207864149924369	-2.13749564009477
r_1186	0.759762021917195	2.21153247310435	-0.0207864149068362	1.43098403628031
r_1187	0.00112095681003499	0.00577933439358561	-2.31406527576028E-05	0.00463523693079285
r_1188	0.00112095681003499	0.00577933439358561	-2.31406527576028E-05	0.00463523693079285
r_1189	NA	NA	NA	NA
r_1190	0.698534097390023	1.78777237189274	-0.020786414884404	1.06845185961831
r_1191	NA	NA	NA	NA
r_1192	0	0	0	0
r_1193	NA	NA	NA	NA
r_1194	0.589117960551505	1.86248605601931	-0.00306093144308327	1.27030716402472
r_1195	NA	NA	NA	NA
r_1196	7.36814527089657E-06	3.05116076379086E-05	-1.52045585922081E-07	2.29914167811504E-05
r_1197	0.00112095681006379	0.00577933439357126	-2.31406527143559E-05	0.00463523693079285
r_1198	0.00112095681006379	0.00577933439357126	-2.31406527143559E-05	0.00463523693079285
r_1199	0	0	0	0
r_1200	NA	NA	NA	NA
r_1201	-1.53585303759409E-05	-0.0000806382653436002	3.16928878350323E-07	-6.4962806089258E-05
r_1203	0.00112095681004651	0.00577933439354796	-2.31406526855246E-05	0.00463523693081584
r_1204	0.00112095681004651	0.00577933439354796	-2.31406526855246E-05	0.00463523693081584
r_1205	0	0	0	0
r_1206	NA	NA	NA	NA
r_1207	NA	NA	NA	NA
r_1209	0.00112095681005515	0.00577933439356838	-2.31406527116329E-05	0.00463523693080148
r_1210	0.00112095681005515	0.00577933439356838	-2.31406527116329E-05	0.00463523693080148
r_1211	-6.8147416141334E-06	-3.40606262177655E-05	1.37929247973588E-07	-2.71079553555416E-05
r_1212	NA	NA	NA	NA
r_1213	0.759762021875174	2.35442003816282	-0.0207864149675992	1.57387160132005
r_1214	-5.29656176282345E-06	-3.60335819946634E-05	1.09296871532327E-07	-3.06277233602476E-05
r_1215	0.75976202192199	2.306712944527	-0.0207864148949568	1.52616450771005
r_1216	0.759762021947068	2.29314521000835	-0.0207864149282273	1.51259677313306
r_1217	0.759762021978574	1.97684572280832	-0.0207864149256688	1.19629728590408
r_1218	0.759762021953878	2.33104722254156	-0.020786414953763	1.55049878563392
r_1219	0.759762021929478	2.34965346192136	-0.020786414939591	1.56910502505229
r_1221	0.00112095681004683	0.00577933439354541	-2.31406526768752E-05	0.00463523693082159
r_1222	0.00112095681004683	0.00577933439354541	-2.31406526768752E-05	0.00463523693082159
r_1223	0.759762021978411	2.2822233708076	-0.0207864150868045	1.50167493374238
r_1224	0.759762021914923	2.19363874707013	-0.0207864150086747	1.41309031014653
r_1225	NA	NA	NA	NA
r_1226	-0.048066832676292	0.548057263232653	0.00779549184223705	0.603919587751182
r_1227	NA	NA	NA	NA
r_1229	NA	NA	NA	NA
r_1230	NA	NA	NA	NA
r_1231	NA	NA	NA	0.123720893096629
r_1232	NA	NA	NA	NA
r_1235	NA	NA	NA	NA
r_1236	NA	NA	-0.0207753287957703	0
r_1237	0.595717859123143	1.91944115823874	-0.0223573724552987	1.3013659266603
r_1238	0.759762021947068	2.29314520989918	-0.0207864148110874	1.51259677314102
r_1239	-0.0480668327123897	0.54805726327208	0.00779549176178801	0.603919587746257
r_1241	-1.1003714342972	1.73387273889908	-0.02078641492642	2.81345775826986
r_1242	NA	NA	NA	NA
r_1244	0	0	0	0
r_1245	0.529708496939948	1.23663008047141	0.00204840583698018	0.708969989368444
r_1249	0	0	0	0
r_1250	NA	NA	NA	NA
r_1251	0.759762021924336	2.29314521007051	-0.0207864150063181	1.51259677313986
r_1252	0	0	0	0
r_1253	NA	NA	NA	NA
r_1254	-5.45268685125535E-06	5.77325046857819E-05	8.68995190133404E-07	6.40541867272063E-05
r_1255	NA	NA	NA	NA
r_1256	NA	NA	NA	NA
r_1257	NA	NA	NA	NA
r_1258	NA	NA	NA	NA
r_1260	NA	NA	NA	NA
r_1261	NA	NA	NA	NA
r_1262	NA	NA	NA	NA
r_1263	0	0	0	0
r_1264	0.686552895114848	2.13422094412144	-0.0237860973042221	1.42388195170237
r_1265	0.690319422833322	2.12232518543373	-0.0208599067866191	1.41114585581379
r_1266	0.759762021892293	2.52206716715814	-0.0207864149573381	1.74151873030851
r_1267	0.759762021893007	2.5220671671605	-0.0207864149582846	1.74151873030921
r_1268	NA	NA	NA	NA
r_1270	NA	NA	NA	NA
r_1271	NA	NA	NA	NA
r_1272	NA	NA	NA	NA
r_1273	NA	NA	0	NA
r_1274	NA	NA	NA	NA
r_1275	NA	NA	NA	NA
r_1276	NA	NA	NA	NA
r_1277	NA	NA	NA	NA
r_1278	NA	NA	NA	NA
r_1542	NA	NA	NA	NA
r_1543	NA	NA	NA	NA
r_1545	NA	NA	NA	NA
r_1546	NA	NA	NA	NA
r_1547	0.771919089938011	1.50403906231422	-0.0207864148954241	0.711333557480788
r_1548	0.759762021914715	2.27994007407574	-0.0207864149254124	1.49939163723561
r_1549	NA	NA	NA	NA
r_1550	0.759762021919736	2.30974130467973	-0.020786414999066	1.52919286776092
r_1551	NA	NA	NA	NA
r_1552	0.674900694773663	1.70497568843076	0.0383768659553579	1.06845185961246
r_1553	NA	NA	NA	NA
r_1560	NA	NA	NA	NA
r_1562	0.755407805888817	2.19759353003561	-0.0196901135121217	1.42249561063468
r_1563	NA	NA	NA	NA
r_1565	NA	NA	NA	NA
r_1567	NA	NA	NA	NA
r_1568	NA	NA	NA	NA
r_1572	0.771542074603725	2.16173096564144	-0.0207864150141608	1.36940247602355
r_1573	NA	NA	NA	NA
r_1574	0.56674469555961	1.74386392659934	-0.0225837748024468	1.15453545623729
r_1575	0.759762021887418	2.2960633426015	-0.020786415054301	1.51551490565978
r_1576	0.759762021886698	2.29606334260314	-0.0207864150601001	1.51551490565635
r_1577	0.759762021911297	2.30974130456988	-0.0207864149120042	1.52919286774658
r_1578	0.759762021911297	2.30974130456988	-0.0207864149120042	1.52919286774658
r_1579	0.759762021887418	2.2960633426015	-0.020786415054301	1.51551490565978
r_1580	0.759762021897566	2.29606334250318	-0.0207864149474075	1.51551490565821
r_1582	NA	NA	NA	NA
r_1583	NA	NA	NA	NA
r_1585	-0.490464441408842	-0.359353488752161	-0.0259699797843282	0.105140972872353
r_1586	0.674900694871495	1.74749757044103	-0.0041450159698686	1.06845185959967
r_1587	NA	NA	NA	NA
r_1588	NA	NA	NA	NA
r_1589	NA	NA	NA	NA
r_1590	NA	NA	NA	NA
r_1591	NA	NA	NA	NA
r_1595	NA	NA	NA	NA
r_1596	NA	1.86464225243383	0.127457113644491	NA
r_1597	0.759762021904519	2.30974130461931	-0.0207864149859582	1.52919286772883
r_1598	0.772343159221866	2.16675026236535	-0.0207864149258255	1.37362068821766
r_1599	NA	NA	NA	NA
r_1600	NA	NA	NA	NA
r_1601	NA	NA	NA	NA
r_1604	0.75976202189269	2.29195857507432	-0.0207864149136932	1.51141013826794
r_1605	NA	NA	NA	NA
r_1606	NA	NA	NA	NA
r_1607	NA	NA	NA	NA
r_1608	NA	NA	NA	NA
r_1609	NA	NA	NA	NA
r_1610	NA	NA	NA	NA
r_1611	NA	NA	NA	NA
r_1621	NA	NA	NA	NA
r_1622	NA	NA	NA	NA
r_1625	NA	NA	NA	NA
r_1627	NA	NA	NA	NA
r_1628	NA	NA	NA	NA
r_1629	NA	NA	NA	NA
r_1630	NA	NA	NA	NA
r_1631	0.759762021836233	2.12609825683926	-0.0207864150654119	1.34554981993761
r_1632	NA	NA	NA	NA
r_1633	NA	NA	NA	NA
r_1634	-2.04266705520966	-0.741772721012622	-0.0207864150043067	1.28010791919274
r_1635	NA	NA	NA	NA
r_1637	NA	NA	NA	NA
r_1638	0.943814540692977	2.39558499183322	-0.0207864148497847	1.43098403629046
r_1639	NA	NA	NA	NA
r_1640	NA	NA	NA	NA
r_1641	0.720341616326437	2.11440374207701	-0.0211791213589065	1.37288300439166
r_1642	NA	NA	NA	NA
r_1643	NA	NA	NA	NA
r_1644	NA	NA	NA	NA
r_1645	NA	NA	NA	NA
r_1647	NA	2.26162653169527	NA	1.38177636541022
r_1648	NA	NA	NA	NA
r_1649	NA	NA	NA	NA
r_1650	0.759762021973703	2.17573553209379	-0.0207864148543471	1.39518709526574
r_1651	0.759762022032066	2.20280987126987	-0.0207864150112172	1.42226143422658
r_1652	NA	NA	NA	NA
r_1654	0.759743324873737	1.89162694098817	-0.0207816985500102	1.11110191756442
r_1656	NA	NA	NA	NA
r_1657	NA	NA	NA	NA
r_1658	NA	NA	NA	NA
r_1659	NA	2.26162653169527	NA	1.38177636541022
r_1660	1.49694159702145	2.94872525169792	-0.0207996184047773	1.43098403627169
r_1661	NA	NA	NA	NA
r_1667	NA	NA	0.0196586967942689	0.0348669669183978
r_1669	NA	NA	NA	NA
r_1671	NA	NA	NA	NA
r_1672	0.674900694758668	1.01544288823858	0.13625133195188	0.476793525431794
r_1673	0.943814540692977	2.39558499183322	-0.0207864148497847	1.43098403629046
r_1674	0.943814540630427	2.3955849918343	-0.0207864149198589	1.43098403628401
r_1675	NA	NA	NA	NA
r_1676	NA	NA	NA	NA
r_1677	NA	NA	NA	NA
r_1678	NA	NA	NA	NA
r_1679	NA	NA	NA	NA
r_1680	NA	NA	NA	NA
r_1681	NA	NA	NA	NA
r_1683	0.759762021966363	2.66048499418887	-0.0207864149420463	1.87993655728045
r_1684	NA	NA	NA	NA
r_1686	NA	NA	NA	NA
r_1687	0.674900694833352	1.70497568849365	0.0383768659415006	1.0684518596018
r_1688	NA	NA	NA	NA
r_1689	0.960908936004529	2.4004708085807	-0.0207404639801244	1.41882140859605
r_1691	NA	NA	NA	NA
r_1694	NA	NA	NA	NA
r_1695	NA	NA	NA	NA
r_1696	0.156105808044946	0.772903463153798	0.0515164971917111	0.668314152300564
r_1697	-39.7845895572974	-44.2466115232844	1.09278768530252	-3.36923428068452
r_1698	NA	NA	NA	NA
r_1699	NA	NA	NA	NA
r_1700	NA	2.4342406658215	NA	1.47192624363744
r_1702	NA	NA	NA	NA
r_1703	0.759755311255224	2.2115099736337	-0.0207847222021582	1.43096994017632
r_1704	0.753733455164128	2.36573905246865	-0.0192696477669611	1.59273594953756
r_1705	NA	NA	NA	NA
r_1706	NA	NA	NA	NA
r_1707	NA	NA	NA	NA
r_1708	NA	NA	NA	NA
r_1709	NA	NA	NA	NA
r_1710	NA	NA	NA	NA
r_1711	NA	NA	NA	NA
r_1712	NA	NA	NA	NA
r_1713	NA	NA	NA	NA
r_1714	NA	NA	NA	NA
r_1715	NA	NA	NA	NA
r_1716	NA	NA	NA	NA
r_1717	NA	NA	NA	NA
r_1718	2.16992500144231	-2.32192809488736	2.32192809488736	-2.16992500144231
r_1719	NA	NA	NA	NA
r_1720	NA	NA	NA	NA
r_1721	NA	NA	NA	NA
r_1726	NA	NA	NA	NA
