Rxns	ranges	minFlux	maxFlux
t_1132	0	0	0
t_1137	0.104514458986478	0	0.104514458986478
t_1138	0.100666673892932	0	0.100666673892932
t_1143	0	0	0
t_1144	0	0	0
t_1149	0	0	0
t_1150	0	0	0
t_1155	0	0	0
t_1156	0	0	0
t_1161	0	0	0
t_1162	0	0	0
t_1167	0	0	0
t_1168	0	0	0
t_1173	0.553244814040274	0	0.553244814040274
t_1174	0.553244814040274	0	0.553244814040274
t_1179	0	0	0
t_1180	0	0	0
t_1185	0.553244814067338	0	0.553244814067338
t_1186	0.553244814067338	0	0.553244814067338
t_1191	0	0	0
t_1192	0	0	0
t_1197	0	0	0
t_1198	0	0	0
t_1203	0	0	0
t_1204	0	0	0
t_1209	0	0	0
t_1210	0	0	0
t_1215	0.553244814048115	0	0.553244814048115
