Rxns	ranges	m1000lux	maxFlux
r_0001_EXP_1	0	0	0
r_0001_EXP_2	0	0	0
r_0001_EXP_3	0	0	0
r_0001_EXP_4	0	0	0
r_0002_EXP_1	0	0	0
r_0002_EXP_2	0	0	0
r_0004_EXP_1	0	0	0
r_0004_EXP_2	0	0	0
r_0004_EXP_3	0	0	0
r_0004_EXP_4	0	0	0
r_0004_EXP_5	0	0	0
r_0004_EXP_6	0	0	0
r_0004_EXP_7	0	0	0
r_0005	4.34333190497691E-05	0.00429454237212	0.00433797569116977
r_0006_EXP_1	0.00433797569116977	0	0.00433797569116977
r_0006_EXP_2	0.00433797569116977	0	0.00433797569116977
r_0006_EXP_3	0.00433797569116977	0	0.00433797569116977
r_0007	0.00511555291494701	0.0054761659524	0.010591718867347
r_0013	0	0	0
r_0014	4.4805648970436E-07	0.0000443142414	4.47622978897044E-05
r_0015	4.48114021104692E-07	0.0000443142414	4.47623554211047E-05
r_0016	0.00441072560374946	0.007029850113	0.0114405757167495
r_0017	0	0	0
r_0018	39.8366711744945	0.0068897454912	39.8435609199857
r_0018_REV	39.8366711747306	0	39.8366711747306
r_0019	0.00315194873275144	0	0.00315194873275144
r_0020_EXP_1	0	0	0
r_0020_EXP_2	0	0	0
r_0021_EXP_1	0	0	0
r_0021_EXP_2	0	0	0
r_0022_EXP_1	0	0	0
r_0022_EXP_2	0	0	0
r_0023	999.992211883979	0	999.992211883979
r_0023_REV	999.992211883979	0.0077881160214	1000
r_0024	0.0125492909108925	0	0.0125492909108925
r_0025	0.0126584039068699	0	0.0126584039068699
r_0026	0	0	0
r_0027	4.33456276834484	0.0068897454912	4.34145251383604
r_0027_REV	4.32268323574668	0	4.32268323574668
r_0028	0	0	0
r_0029	0.00487013618938509	0.0077881160214	0.0126582522107851
r_0030	0	0	0
r_0032	0.0367784654676724	0.00486160702967231	0.0416400724973447
r_0033	0.112184159287295	0	0.112184159287295
r_0034	0	0	0
r_0035	0	0	0
r_0036	0.112184159297564	0	0.112184159297564
r_0037	0	0	0
r_0038	8.96223259764584E-07	0.0000886284828	8.95247060597646E-05
r_0039	0.00420148605604699	0.0159034412394	0.020104927295447
r_0040	0.00420148605604699	0.0159034412394	0.020104927295447
r_0041	0	0	0
r_0042_EXP_1	0.0201049272955142	0	0.0201049272955142
r_0042_EXP_2	0.0201049272953873	0	0.0201049272953873
r_0043	0	0	0
r_0045	0	0	0
r_0057_EXP_1	0.00461998807792795	0	0.00461998807792795
r_0057_EXP_2	0.00461998807792795	0	0.00461998807792795
r_0058	0	0	0
r_0060	999.992211883979	0	999.992211883979
r_0060_REV	999.992211883979	0.0077881160214	1000
r_0061_EXP_1	0.0126582522108895	0	0.0126582522108895
r_0061_EXP_2	0.0126582522107298	0	0.0126582522107298
r_0061_EXP_3	0.0126582522108895	0	0.0126582522108895
r_0062	0.00624786469434235	0	0.00624786469434235
r_0063	0.00315194873275144	0	0.00315194873275144
r_0064	0.00441058822056374	0	0.00441058822056374
r_0065	0.00420148605604699	0.0159034412394	0.020104927295447
r_0066	0.00420148605611833	0	0.00420148605611833
r_0067	0.00420148605611833	0	0.00420148605611833
r_0068	0	0	0
r_0069	0	0	0
r_0072	0.00487013619043037	0	0.00487013619043037
r_0073	40.9117530557334	0	40.9117530557334
r_0073_REV	40.9117530557334	0	40.9117530557334
r_0075	0	0	0
r_0079	0.00338645305823893	0.000499784071600118	0.00388623712983904
r_0080_EXP_1	0.0165388177975464	0	0.0165388177975464
r_0080_EXP_2	0.0165388177985032	0	0.0165388177985032
r_0081	0	0	0
r_0085	0	0	0
r_0086	0	0	0
r_0088	40.9117530557915	0	40.9117530557915
r_0088_REV	40.9117530557915	0	40.9117530557915
r_0089	40.9117530557948	0	40.9117530557948
r_0089_REV	40.9117530557948	0	40.9117530557948
r_0090_EXP_1	0.186973598825024	0	0.186973598825024
r_0090_EXP_2	0.18697359883545	0	0.18697359883545
r_0091_EXP_1	0	0	0
r_0091_EXP_2	0	0	0
r_0092	40.9117530557917	0	40.9117530557917
r_0092_REV	40.9117530557917	0	40.9117530557917
r_0095	0	0	0
r_0096	0.00624767008855273	0.0153927084168117	0.0216403785053645
r_0097	0.00624767008855273	0.0153927084168117	0.0216403785053645
r_0099	1000	0	1000
r_0099_REV	1000	0	1000
r_0100_EXP_1	0.0108077967458092	0	0.0108077967458092
r_0100_EXP_2	0.0108077967441927	0	0.0108077967441927
r_0100_EXP_3	0.0108077967441927	0	0.0108077967441927
r_0101_EXP_1	0	0	0
r_0101_EXP_2	0	0	0
r_0101_EXP_3	0	0	0
r_0102_EXP_1	0.00461998807706603	0	0.00461998807706603
r_0102_EXP_2	0.00461998807662104	0	0.00461998807662104
r_0102_EXP_3	0.00461998807684052	0	0.00461998807684052
r_0103_EXP_1	0.00754411374405002	0	0.00754411374405002
r_0103_EXP_2	0.00754411374407063	0	0.00754411374407063
r_0103_EXP_3	0.00754411374399216	0	0.00754411374399216
r_0104_EXP_1	6.6531434570974	0	6.6531434570974
r_0104_EXP_2	4.34275571326996	0	4.34275571326996
r_0104_EXP_3	4.33536214314036	0	4.33536214314036
r_0105_EXP_1	0.00461998807747698	0	0.00461998807747698
r_0105_EXP_2	0.00461998807752884	0	0.00461998807752884
r_0105_EXP_3	0.00461998807743468	0	0.00461998807743468
r_0106_EXP_1	0.00461998807753978	0	0.00461998807753978
r_0106_EXP_2	0.00461998807659172	0	0.00461998807659172
r_0106_EXP_3	0.00461998807656182	0	0.00461998807656182
r_0107_EXP_1	0.00461998807765753	0	0.00461998807765753
r_0107_EXP_2	0.00461998807642993	0	0.00461998807642993
r_0107_EXP_3	0.00461998807642993	0	0.00461998807642993
r_0108	0	0	0
r_0109	0.0367816915717178	0.201974103505341	0.238755795077058
r_0111	0.1869735987981	0	0.1869735987981
r_0112	0.51741548161075	0.00489249500153069	0.522307976612281
r_0113	0.186973598834992	0	0.186973598834992
r_0114	0	0	0
r_0115	0.0130896447486148	0.0075768400422	0.0206664847908148
r_0118	0.0130896447486148	0.0075768400422	0.0206664847908148
r_0120_EXP_1	0.00461998807708115	0	0.00461998807708115
r_0120_EXP_2	0.00461998807708115	0	0.00461998807708115
r_0121_EXP_1	0.00461998807609092	0	0.00461998807609092
r_0121_EXP_2	0.00461998807609092	0	0.00461998807609092
r_0122_EXP_1	0	0	0
r_0122_EXP_2	0	0	0
r_0123_EXP_1	0.00461998807705875	0	0.00461998807705875
r_0123_EXP_2	0.00461998807705875	0	0.00461998807705875
r_0124_EXP_1	0.0108077967454429	0	0.0108077967454429
r_0124_EXP_2	0.0108077967454429	0	0.0108077967454429
r_0125_EXP_1	0.00461998807638596	0	0.00461998807638596
r_0125_EXP_2	0.00461998807638596	0	0.00461998807638596
r_0126	1000	0	1000
r_0126_REV	1000	0	1000
r_0127	1000	0	1000
r_0127_REV	1000	0	1000
r_0128	1000	0	1000
r_0128_REV	1000	0	1000
r_0129	1000	0	1000
r_0129_REV	1000	0	1000
r_0130	1000	0	1000
r_0130_REV	1000	0	1000
r_0131	1000	0	1000
r_0131_REV	1000	0	1000
r_0132	1000	0	1000
r_0132_REV	1000	0	1000
r_0133	1000	0	1000
r_0133_REV	1000	0	1000
r_0134	1000	0	1000
r_0134_REV	1000	0	1000
r_0135	1000	0	1000
r_0135_REV	1000	0	1000
r_0137	1000	0	1000
r_0137_REV	1000	0	1000
r_0139	0	0	0
r_0142	0.0103805069477129	0.000781068606695772	0.0111615755544087
r_0143	0.0934867993804434	0	0.0934867993804434
r_0144	0.0103805069477129	0.000781068606695772	0.0111615755544087
r_0145	0	0	0
r_0146	11.6518983287986	0	11.6518983287986
r_0146_REV	11.6518983287986	0	11.6518983287986
r_0147	0.112184159287295	0	0.112184159287295
r_0148_EXP_1	0.697404288627139	0	0.697404288627139
r_0148_EXP_2	0.697404288822866	0	0.697404288822866
r_0148_EXP_3	0.697404288644686	0	0.697404288644686
r_0149_EXP_1	0.186973598768241	0	0.186973598768241
r_0149_EXP_2	0.186973598773117	0	0.186973598773117
r_0150_EXP_1	1000	0	1000
r_0150_EXP_2	645.192915778535	0	645.192915778535
r_0150_REV_EXP_1	1000	0	1000
r_0150_REV_EXP_2	649.2919218894	0	649.2919218894
r_0151	0.00338645305823893	0.000499784071600118	0.00388623712983904
r_0152	10.4624900991837	0.00570260724960834	10.4681927064333
r_0152_REV	10.4592543723283	0	10.4592543723283
r_0153	0.0934867994168025	0.00570260725009182	0.0991894066668944
r_0154	0.0333921178965545	0.00824795460918	0.0416400725057345
r_0156	2.45882161772053	0	2.45882161772053
r_0157	7.97664298906615E-05	0.007887039732	0.00796680616189066
r_0163	1000	0	1000
r_0164_EXP_1	0	0	0
r_0164_EXP_2	0	0	0
r_0164_EXP_3	0	0	0
r_0164_EXP_4	0	0	0
r_0164_EXP_5	0	0	0
r_0164_EXP_6	0	0	0
r_0164_EXP_7	0	0	0
r_0164_EXP_8	0	0	0
r_0164_EXP_9	0	0	0
r_0165	999.184354767225	0	999.184354767225
r_0166_EXP_1	0.00415576294903995	0	0.00415576294903995
r_0166_EXP_2	0.00415554212898281	0	0.00415554212898281
r_0167	0.0041558923944341	0	0.0041558923944341
r_0168_EXP_1	0.00406552726237592	0	0.00406552726237592
r_0168_EXP_10	0.00406552726268976	0	0.00406552726268976
r_0168_EXP_11	0.00406552726257118	0	0.00406552726257118
r_0168_EXP_12	0.00406552726348819	0	0.00406552726348819
r_0168_EXP_13	0.00406552726315992	0	0.00406552726315992
r_0168_EXP_2	0.00406552726268976	0	0.00406552726268976
r_0168_EXP_3	0.00406552726366532	0	0.00406552726366532
r_0168_EXP_4	0.00406552726373953	0	0.00406552726373953
r_0168_EXP_5	0.00406552726366532	0	0.00406552726366532
r_0168_EXP_6	0.00406552726323532	0	0.00406552726323532
r_0168_EXP_7	0.00406552726237592	0	0.00406552726237592
r_0168_EXP_8	0.00406552726373953	0	0.00406552726373953
r_0168_EXP_9	0.00406552726348819	0	0.00406552726348819
r_0169_EXP_1	0	0	0
r_0169_EXP_2	0	0	0
r_0170	0	0	0
r_0171_EXP_1	0	0	0
r_0171_EXP_2	0	0	0
r_0171_EXP_3	0	0	0
r_0171_EXP_4	0	0	0
r_0172_EXP_1	0	0	0
r_0172_EXP_2	0	0	0
r_0172_EXP_3	0	0	0
r_0172_EXP_4	0	0	0
r_0172_EXP_5	0	0	0
r_0172_EXP_6	0	0	0
r_0173_EXP_1	0.514060022020556	0	0.514060022020556
r_0173_EXP_2	0.514060021888774	0	0.514060021888774
r_0173_EXP_3	0.514060022020556	0	0.514060022020556
r_0173_EXP_4	0.514060022020556	0	0.514060022020556
r_0173_EXP_5	0.514060021888774	0	0.514060021888774
r_0173_EXP_6	0.514060021894287	0	0.514060021894287
r_0174_EXP_1	0.186973598774787	0	0.186973598774787
r_0174_EXP_2	0.186973598774787	0	0.186973598774787
r_0174_EXP_3	0.186973598774787	0	0.186973598774787
r_0174_EXP_4	0.186973598774787	0	0.186973598774787
r_0174_EXP_5	0.186973598774787	0	0.186973598774787
r_0174_EXP_6	0.186973598774787	0	0.186973598774787
r_0174_EXP_7	0.186973598774713	0	0.186973598774713
r_0175_EXP_1	0.0424063022453412	0	0.0424063022453412
r_0175_EXP_2	0.0424064905581874	0	0.0424064905581874
r_0175_EXP_3	0.0424063022453412	0	0.0424063022453412
r_0175_EXP_4	0.0424064905581874	0	0.0424064905581874
r_0175_EXP_5	0.0424064905581874	0	0.0424064905581874
r_0175_EXP_6	0.0424063022453412	0	0.0424063022453412
r_0175_EXP_7	0.0424064905579602	0	0.0424064905579602
r_0176_EXP_1	0	0	0
r_0176_EXP_2	0	0	0
r_0176_EXP_3	0	0	0
r_0176_EXP_4	0	0	0
r_0176_EXP_5	0	0	0
r_0176_EXP_6	0	0	0
r_0176_EXP_7	0	0	0
r_0177_EXP_1	0	0	0
r_0177_EXP_2	0	0	0
r_0177_EXP_3	0	0	0
r_0177_EXP_4	0	0	0
r_0177_EXP_5	0	0	0
r_0177_EXP_6	0	0	0
r_0178_EXP_1	0	0	0
r_0178_EXP_2	0	0	0
r_0178_EXP_3	0	0	0
r_0178_EXP_4	0	0	0
r_0178_EXP_5	0	0	0
r_0178_EXP_6	0	0	0
r_0178_EXP_7	0	0	0
r_0179_EXP_1	0.00456130214835899	0	0.00456130214835899
r_0179_EXP_2	0.00456130214860762	0	0.00456130214860762
r_0180	0.0045613021483948	0	0.0045613021483948
r_0181_EXP_1	0.00445267385232098	0	0.00445267385232098
r_0181_EXP_2	0.00445267385232098	0	0.00445267385232098
r_0181_EXP_3	0.00445267385232098	0	0.00445267385232098
r_0181_EXP_4	0.00445267385232098	0	0.00445267385232098
r_0182_EXP_1	0.00574837383378729	0	0.00574837383378729
r_0182_EXP_2	0.00574855288716515	0	0.00574855288716515
r_0183	0.00574837383461016	0	0.00574837383461016
r_0184_EXP_1	0.00557691024981066	0	0.00557691024981066
r_0184_EXP_2	0.00557691024976953	0	0.00557691024976953
r_0184_EXP_3	0.00557691024976953	0	0.00557691024976953
r_0184_EXP_4	0.00557691024981066	0	0.00557691024981066
r_0185_EXP_1	0	0	0
r_0185_EXP_2	0	0	0
r_0185_EXP_3	0	0	0
r_0185_EXP_4	0	0	0
r_0185_EXP_5	0	0	0
r_0185_EXP_6	0	0	0
r_0186_EXP_1	0.0026046453580404	0	0.0026046453580404
r_0186_EXP_2	0.00260464535771022	0	0.00260464535771022
r_0187	0.00260456423011502	0	0.00260456423011502
r_0188	0	0	0
r_0189	1000	0	1000
r_0189_REV	1000	0	1000
r_0190	1000	0	1000
r_0190_REV	1000	0	1000
r_0191_EXP_1	0.0280460398251051	0	0.0280460398251051
r_0191_EXP_2	0.0280460398163152	0	0.0280460398163152
r_0191_EXP_3	0.0280460398270699	0	0.0280460398270699
r_0192	0	0	0
r_0193	0.070109190118697	0	0.070109190118697
r_0194	0.0701150995463247	0	0.0701150995463247
r_0195_EXP_1	0.0819961496744687	0	0.0819961496744687
r_0195_EXP_2	0.0820020590916705	0	0.0820020590916705
r_0198	0	0	0
r_0201_EXP_1	0	0	0
r_0201_EXP_2	0	0	0
r_0201_EXP_3	0	0	0
r_0201_EXP_4	0	0	0
r_0201_EXP_5	0	0	0
r_0201_EXP_6	0	0	0
r_0201_EXP_7	0	0	0
r_0202	0.00270241922733828	0.0040214055024	0.00672382472973828
r_0203	0.00270241922733828	0.0040214055024	0.00672382472973828
r_0205_EXP_1	0	0	0
r_0205_EXP_2	0	0	0
r_0205_EXP_3	0	0	0
r_0205_EXP_4	0	0	0
r_0205_EXP_5	0	0	0
r_0205_EXP_6	0	0	0
r_0205_EXP_7	0	0	0
r_0205_EXP_8	0	0	0
r_0205_EXP_9	0	0	0
r_0206	0.0329953409650443	0	0.0329953409650443
r_0207	999.992423159958	0.0075768400422	1000
r_0207_REV	999.992423159958	0	999.992423159958
r_0208	48.842775182128	0.0075768400422	48.8503520221702
r_0208_REV	48.8429246760889	0	48.8429246760889
r_0209	7.66291917570503E-05	0.0075768400422	0.00765346923395705
r_0210	0	0	0
r_0211	0.0701150995508492	0.006293517516	0.0764086170668492
r_0212	6.36501122468882E-05	0.006293517516	0.00635716762824689
r_0213	0	0	0
r_0214_EXP_1	0.00323964297968144	0	0.00323964297968144
r_0214_EXP_2	0.00323964297968246	0	0.00323964297968246
r_0214_EXP_3	0.0032396429796559	0	0.0032396429796559
r_0215	0.00744084681730003	0.0199096277094884	0.0273504745267884
r_0216_EXP_1	1000	0	1000
r_0216_EXP_2	1000	0	1000
r_0216_REV_EXP_1	1000	0	1000
r_0216_REV_EXP_2	1000	0	1000
r_0217_EXP_1	999.983627661379	0	999.983627661379
r_0217_EXP_2	999.983627661377	0	999.983627661377
r_0217_EXP_3	999.983627661378	0	999.983627661378
r_0218_EXP_1	1000	0	1000
r_0218_EXP_2	1000	0	1000
r_0218_REV_EXP_1	1000	0	1000
r_0218_REV_EXP_2	1000	0	1000
r_0219	0.00744084681730003	0.0199096277094884	0.0273504745267884
r_0220_EXP_1	0.00743282209393676	0	0.00743282209393676
r_0220_EXP_2	0.00743282216204483	0	0.00743282216204483
r_0225	0.00511555291494701	0.0054761659524	0.010591718867347
r_0226	0.560921898821233	7.48304013633952	8.04396203516075
r_0227	0.186973598758977	0	0.186973598758977
r_0228	0	0	0
r_0229	43.5758032334734	0	43.5758032334734
r_0229_REV	43.5758032334734	0	43.5758032334734
r_0230	0	0	0
r_0231	0.00068403139963688	0.000525638521935434	0.00120966992157231
r_0233	0.000592438525884242	0.000525638521935434	0.00111807704781968
r_0234	0.000631802746432338	0.000525638521935434	0.00115744126836777
r_0235	0.000631802746432338	0.000525638521935434	0.00115744126836777
r_0236	0.000631802746432338	0.000525638521935434	0.00115744126836777
r_0237	0.000631802746432338	0.000525638521935434	0.00115744126836777
r_0238	0.000631802746432338	0.000525638521935434	0.00115744126836777
r_0239	0.000631802746432338	0.000525638521935434	0.00115744126836777
r_0240	0.000631802746432338	0.000525638521935434	0.00115744126836777
r_0241	0.000631802746432338	0.000525638521935434	0.00115744126836777
r_0242	0.000592438525884242	0.000525638521935434	0.00111807704781968
r_0243	0.000606267154381124	0.000525638521935434	0.00113190567631656
r_0244	0.000585758111866126	0.00052563852198	0.00111139663384613
r_0250_EXP_1	0.0410187924675505	0	0.0410187924675505
r_0250_EXP_2	0.0410187924596546	0	0.0410187924596546
r_0250_EXP_3	0.0410187924668827	0	0.0410187924668827
r_0252	0.280460398240642	0	0.280460398240642
r_0253_EXP_1	0.0335915917129718	0	0.0335915917129718
r_0253_EXP_2	0.0335915917129718	0	0.0335915917129718
r_0254_EXP_1	0.280460398249324	0	0.280460398249324
r_0254_EXP_2	0.280460398249324	0	0.280460398249324
r_0255_EXP_1	0.025973365271319	0	0.025973365271319
r_0255_EXP_2	0.0259733652724238	0	0.0259733652724238
r_0256_EXP_1	0.0162113933560749	0	0.0162113933560749
r_0256_EXP_2	0.0162113933560749	0	0.0162113933560749
r_0256_EXP_3	0.0162113933560749	0	0.0162113933560749
r_0259	0	0	0
r_0260	0	0	0
r_0261	0	0	0
r_0262	0	0	0
r_0263	0	0	0
r_0264	0	0	0
r_0265	0	0	0
r_0266	0	0	0
r_0267	0	0	0
r_0268	0	0	0
r_0269	0	0	0
r_0270	0	0	0
r_0271_EXP_1	0	0	0
r_0271_EXP_2	0	0	0
r_0272_EXP_1	0	0	0
r_0272_EXP_2	0	0	0
r_0272_EXP_3	0	0	0
r_0272_EXP_4	0	0	0
r_0272_EXP_5	0	0	0
r_0272_EXP_6	0	0	0
r_0272_EXP_7	0	0	0
r_0272_EXP_8	0	0	0
r_0273	0.0701129156498986	0	0.0701129156498986
r_0274	0.0701129156498986	0	0.0701129156498986
r_0278	0.00328984561719231	0.011882035737	0.0151718813541923
r_0279	0.00420148605604699	0.0159034412394	0.020104927295447
r_0280_EXP_1	16.2297267876277	0	16.2297267876277
r_0280_EXP_2	1000	0	1000
r_0280_REV_EXP_1	3.43321642437241	0	3.43321642437241
r_0280_REV_EXP_2	1000	0	1000
r_0281	0	0	0
r_0282	0	0	0
r_0283	0	0	0
r_0284	0	0	0
r_0285	0	0	0
r_0286	0	0	0
r_0287	0	0	0
r_0288	0	0	0
r_0289	0	0	0
r_0290	0	0	0
r_0291	0	0	0
r_0292	0	0	0
r_0293	0	0	0
r_0294	1000	0	1000
r_0294_REV	1000	0	1000
r_0295	1000	0	1000
r_0295_REV	1000	0	1000
r_0296	0	0	0
r_0297	0	0	0
r_0298	0	0	0
r_0299	0	0	0
r_0300	0.310027560008376	0.505656965341149	0.815684525349525
r_0301	0.0357314220590598	0	0.0357314220590598
r_0302_EXP_1	16.5418464104517	0	16.5418464104517
r_0302_EXP_2	1000	0	1000
r_0302_REV_EXP_1	16.2297364625244	0	16.2297364625244
r_0302_REV_EXP_2	1000	0	1000
r_0303_EXP_1	16.541837905877	0	16.541837905877
r_0303_EXP_2	1000	0	1000
r_0303_REV_EXP_1	16.2297364625246	0	16.2297364625246
r_0303_REV_EXP_2	1000	0	1000
r_0304	0	0	0
r_0306	0.00302304646590759	0	0.00302304646590759
r_0307	0.0030681180600072	0	0.0030681180600072
r_0308	0.0934867994126839	0	0.0934867994126839
r_0309_EXP_1	0.0963575117718421	0	0.0963575117718421
r_0309_EXP_2	0.0963575117718537	0	0.0963575117718537
r_0310_EXP_1	145.084895685576	0	145.084895685576
r_0310_EXP_2	33.8930660410767	0	33.8930660410767
r_0311	0.0161157290478515	0	0.0161157290478515
r_0312	0.0132779348361223	0	0.0132779348361223
r_0313	2.90332602053377E-05	0.00287071236738	0.00289974562758534
r_0315	10.9589185083636	0	10.9589185083636
r_0317	0.00068403139963688	0.000525638521935434	0.00120966992157231
r_0320	0	0	0
r_0321_EXP_1	0	0	0
r_0321_EXP_2	0	0	0
r_0321_EXP_3	0	0	0
r_0321_EXP_4	0	0	0
r_0321_EXP_5	0	0	0
r_0321_EXP_6	0	0	0
r_0321_EXP_7	0	0	0
r_0321_EXP_8	0	0	0
r_0322	0.0135833189890996	0	0.0135833189890996
r_0322_REV	0.0135833189891001	0	0.0135833189891001
r_0323_EXP_1	0	0	0
r_0323_EXP_2	0	0	0
r_0323_EXP_3	0	0	0
r_0323_EXP_4	0	0	0
r_0323_EXP_5	0	0	0
r_0323_EXP_6	0	0	0
r_0326	1000	0	1000
r_0326_REV	1000	0	1000
r_0327	0.112184159306813	0	0.112184159306813
r_0330	1000	0	1000
r_0330_REV	1000	0	1000
r_0331	0	0	0
r_0344	0.00279303152095819	5.33248038179987E-05	0.00284635632477619
r_0345	0	0	0
r_0346	0	0	0
r_0347	0	0	0
r_0348	0	0	0
r_0349	7.44129965078266	0	7.44129965078266
r_0349_REV	7.44127687513222	0.00044661145815	7.44172348659037
r_0350	0	0	0
r_0351	0	0	0
r_0352	0.00624767008855273	0.0153927084168117	0.0216403785053645
r_0353	0.00441072560374946	0.007029850113	0.0114405757167495
r_0354	0.882284234673452	0	0.882284234673452
r_0355	0.00142977534789553	0.00105127704387087	0.0024810523917664
r_0356	1000	0	1000
r_0356_REV	1000	0	1000
r_0357	0	0	0
r_0360	0	0	0
r_0361	1.39708923228604E-05	0.00138139576142748	0.00139536665375034
r_0362_EXP_1	0.00139536665375034	0	0.00139536665375034
r_0362_EXP_2	0.00139536665375034	0	0.00139536665375034
r_0363	0.186973598801869	0	0.186973598801869
r_0364	0.112184159286625	0	0.112184159286625
r_0366	999.15403309828	0.845966901720268	1000
r_0366_REV	999.15403309828	0	999.15403309828
r_0368	0	0	0
r_0369	0	0	0
r_0370_EXP_1	0	0	0
r_0370_EXP_2	0	0	0
r_0370_EXP_3	0	0	0
r_0370_EXP_4	0	0	0
r_0370_EXP_5	0	0	0
r_0373	0	0	0
r_0436	0	0	0
r_0438	0.153719152031094	6.29929279725578	6.45301194928687
r_0439	0.0768595760145363	3.14964639863025	3.22650597464479
r_0443	0	0	0
r_0445_EXP_1	0.0439993618411772	0	0.0439993618411772
r_0445_EXP_2	0.0439993618412652	0	0.0439993618412652
r_0445_EXP_3	0.0439993618402746	0	0.0439993618402746
r_0445_EXP_4	0.0439993618413199	0	0.0439993618413199
r_0446	0.0425918026520811	0	0.0425918026520811
r_0447	14.3464851994079	0	14.3464851994079
r_0447_REV	14.3598284391595	0	14.3598284391595
r_0448_EXP_1	0.186973598826202	0	0.186973598826202
r_0448_EXP_2	0.186973598828668	0	0.186973598828668
r_0449	0.186973598799873	0	0.186973598799873
r_0450	0.397861034898119	0	0.397861034898119
r_0450_REV	0.013587414551455	0	0.013587414551455
r_0451	999.589510192806	0.410489807193898	1000
r_0451_REV	999.589510192809	0	999.589510192809
r_0452	999.997702943317	0.0022970566825411	1000
r_0452_REV	999.997702599313	0	999.997702599313
r_0453	0.00279294452576164	0.000446611458149998	0.00323955598391163
r_0454	1000	0	1000
r_0454_REV	1000	0	1000
r_0455	1000	0	1000
r_0455_REV	1000	0	1000
r_0457	0	0	0
r_0458	0	0	0
r_0459	1000	0	1000
r_0460	0.0934867993830792	0	0.0934867993830792
r_0462	0.00142977534789553	0.00105127704387087	0.0024810523917664
r_0463	0.112184159262925	0	0.112184159262925
r_0467	999.939311383287	0	999.939311383287
r_0467_REV	999.939311383287	0.0606886167129232	1000
r_0468	0.012830046242852	0	0.012830046242852
r_0470	0.186973598796595	0	0.186973598796595
r_0471	0.369520277694836	0	0.369520277694836
r_0472	0.369520277688538	0	0.369520277688538
r_0473	0.012830046242852	0	0.012830046242852
r_0475	0.1869735987597	0	0.1869735987597
r_0476	0.369520277663779	0.031863501756621	0.4013837794204
r_0477	0.00521418156967164	0	0.00521418156967164
r_0478	6.85303187108396E-05	0.0067760503668	0.00684458068551084
r_0479	7.40442524002644E-05	0.0073212498216	0.00739529407400026
r_0480	0	0	0
r_0481	0.0259733652755754	0	0.0259733652755754
r_0482	0	0	0
r_0483_EXP_1	1000	0	1000
r_0483_EXP_2	1000	0	1000
r_0483_REV_EXP_1	1000	0	1000
r_0483_REV_EXP_2	1000	0	1000
r_0485	0.0934867993830792	0	0.0934867993830792
r_0486	409.83928107759	0.968415585236009	410.807696662826
r_0486_REV	409.827827855322	0	409.827827855322
r_0487_EXP_1	0.882284234604139	0	0.882284234604139
r_0487_EXP_10	0.882284234657147	0	0.882284234657147
r_0487_EXP_11	0.882284234574585	0	0.882284234574585
r_0487_EXP_2	0.882284234657147	0	0.882284234657147
r_0487_EXP_3	0.882284234604139	0	0.882284234604139
r_0487_EXP_4	0.882284234579142	0	0.882284234579142
r_0487_EXP_5	0.882284234572732	0	0.882284234572732
r_0487_EXP_6	0.882284234604139	0	0.882284234604139
r_0487_EXP_7	0.882284234604139	0	0.882284234604139
r_0487_EXP_8	0.882284234604139	0	0.882284234604139
r_0487_EXP_9	0.882284234604139	0	0.882284234604139
r_0488	0.18697359883201	0	0.18697359883201
r_0489	0.882284234604423	0	0.882284234604423
r_0490	0.140230199096715	0	0.140230199096715
r_0491_EXP_1	0.890201078813644	0	0.890201078813644
r_0491_EXP_2	0.890201078813644	0	0.890201078813644
r_0492_EXP_1	0.890201078819308	0	0.890201078819308
r_0492_EXP_2	0.890201078776197	0	0.890201078776197
r_0499	0.00388613165102282	0	0.00388613165102282
r_0501	0.0711521041441422	0	0.0711521041441422
r_0502	1000	0	1000
r_0502_REV	1000	0	1000
r_0503	1000	0	1000
r_0503_REV	1000	0	1000
r_0504	0.0711521041447987	0	0.0711521041447987
r_0505	0.114426400790017	0.410487298177191	0.524913698967208
r_0506	0.0711521041405747	0	0.0711521041405747
r_0507	0.0711521041405747	0	0.0711521041405747
r_0508	0.0711521041405747	0	0.0711521041405747
r_0509	0.0711521041447987	0	0.0711521041447987
r_0510	0.280451662644884	0.0282769621992	0.308728624844084
r_0511_EXP_1	0.280451662619001	0	0.280451662619001
r_0511_EXP_2	0.280451662619001	0	0.280451662619001
r_0512	7.80823713254731E-05	0.0077205256128	0.00779860798412547
r_0514	2.76419467617187E-06	0.000273342774276	0.000276106968952172
r_0518	1000	0	1000
r_0518_REV	1000	0	1000
r_0524	0	0	0
r_0525	4.4805648970436E-07	0.0000443142414	4.47622978897044E-05
r_0526	0	0	0
r_0527	0	0	0
r_0528	32.0606107860148	0	32.0606107860148
r_0529	1000	0	1000
r_0529_REV	1000	0	1000
r_0530_EXP_1	0	0	0
r_0530_EXP_2	0	0	0
r_0531	0	0	0
r_0532_EXP_1	0	0	0
r_0532_EXP_2	0	0	0
r_0533_EXP_1	0	0	0
r_0533_EXP_2	0	0	0
r_0534_EXP_1	0.140230199098571	0	0.140230199098571
r_0534_EXP_2	0.140230199120227	0	0.140230199120227
r_0535_EXP_1	0	0	0
r_0535_EXP_2	0	0	0
r_0536	0.00511555291494701	0.0054761659524	0.010591718867347
