Reaction	Log10_ParWo	Log10_ParAc	Log10_ATSWo	Log10_ATSAc
r_2043	NA	NA	NA	NA
r_2044	NA	NA	NA	NA
r_2045	NA	NA	NA	NA
r_2046	NA	NA	NA	NA
r_2049	NA	NA	NA	NA
r_2051	NA	NA	NA	NA
r_2052	NA	NA	NA	NA
r_2053	NA	NA	-12.9442898048476	NA
r_2054	-2.66836786136167	-2.43632291823762	-2.6746251957785	-2.19290076233346
r_2055	-2.47223607391678	-2.22758558464856	-2.47849340831155	-1.75892678803166
r_2056	-1.54830917379032	-1.31972981628399	-1.55453326707105	-0.972473680438262
r_2057	NA	NA	NA	NA
r_2058	NA	NA	NA	NA
r_2060	-0.998961636114319	-0.770250477963862	-1.00521897051228	-0.246001102117469
r_2061	-0.998961636106702	-0.770250477950592	-1.00521897051146	-0.246001102116869
r_2062	NA	NA	NA	NA
r_2063	NA	NA	NA	NA
r_2066	NA	NA	NA	NA
r_2067	NA	NA	NA	NA
r_2068	NA	NA	NA	NA
r_2072	-1.59902596469848	-1.45039118139139	-1.60602167405991	-1.10101417749367
r_2079	NA	NA	NA	NA
r_2080	NA	NA	NA	NA
r_2082	NA	NA	NA	NA
r_2083	-2.10685700198968	-1.87814584383046	-2.11311433639423	-1.40465128041353
r_2084	NA	NA	NA	NA
r_2085	NA	NA	NA	NA
r_2086	NA	NA	NA	NA
r_2087	NA	NA	NA	NA
r_2089	NA	NA	NA	NA
r_2090	NA	NA	NA	NA
r_2091	-1.00415298057085	-0.775441822420272	-1.01041031497755	-0.454974079984404
r_2092	NA	NA	NA	NA
r_2093	-14.2643936901625	-13.4533807248497	-13.295453820336	-13.9304377151442
r_2094	-3.3077478678488	-3.20085363394873	-3.2880038097199	-3.20085363394873
r_2095	NA	NA	NA	NA
r_2096	-1.87501450465683	-1.72874909684155	-1.88077649363147	-1.95407613844606
r_2097	NA	NA	NA	NA
r_2098	NA	-0.6797319897323	-1.68269565635939	-0.249851334579172
r_2099	-0.676794046190075	-0.448082888005361	-0.683051380590687	-0.0173137697979692
r_2100	2.39680073433081	2.20716560513074	2.35368086941809	2.30229164786606
r_2101	NA	NA	NA	NA
r_2104	-1.73958592001333	-1.51087476188353	-1.74584325444288	-1.08431612955934
r_2105	NA	NA	NA	NA
r_2106	-2.72202409167437	-2.49036792059196	-2.72828142605963	-2.2019433819531
r_2107	-2.43028709647487	-2.64498561069153	-2.90943021658505	-2.67064611377607
r_2108	-2.86699483782854	-2.62004240016308	-2.87304905508172	-2.56066730616974
r_2111	-2.86699483782854	-2.62004240016308	-2.87304905508172	-2.56066730616974
r_2112	NA	NA	NA	NA
r_2115	3	3	3	3
r_2116	-0.372247376624347	-0.244218870706983	-0.373110228616653	-0.054339830358486
r_2117	2.52805728050732	2.33783030116024	2.484913519061	2.4317411502023
r_2118	-2.09083935160421	-1.86212819346436	-2.09709668601195	-1.38534612521683
r_2119	2.48310714024795	2.29288037483003	2.43996340554704	2.38679115289099
r_2125	-3.1295887346266	-3.80012622252213	-3.09678382957304	-3.02772401124594
r_2126	-0.250825313928011	-0.0221141557649736	-0.257082648318827	0.408654962474394
r_2129	0.22629594076828	0.45500709895018	0.220038606391539	0.885776217193549
r_2131	-1.2594030562944	-1.14860414530093	-1.26669992405919	-0.898941374432248
r_2132	2.99989729947819	2.97052965441877	2.99987405477918	3
r_2134	-2.68752956319717	-2.45562904345905	-2.69378689765302	-2.20219634373657
r_2136	NA	NA	NA	NA
r_2137	-2.74996230845804	-2.51849020977342	-2.75621964286251	-2.24047044224979
r_2139	NA	NA	NA	NA
r_2140	-1.64707198266043	-1.3976075830239	-1.64531698159061	-1.03202397230906
r_2141	-1.70625605590235	-1.45746851529821	-1.70459468249874	-1.08977508221641
r_2168	NA	NA	NA	NA
r_2169	NA	NA	NA	NA
r_2170	NA	NA	NA	NA
r_2171	NA	NA	NA	NA
r_2172	NA	NA	NA	NA
r_2173	NA	NA	NA	NA
r_2174	NA	NA	NA	NA
r_2175	NA	NA	NA	NA
r_2176	NA	NA	NA	NA
r_2177	NA	NA	NA	NA
r_2178	NA	NA	NA	NA
r_2179	NA	NA	NA	NA
r_2180	NA	NA	NA	NA
r_2181	NA	NA	NA	NA
r_2182	-2.43028709644907	-2.18597691439495	-2.43654443086232	-1.69613595817049
r_2183	-2.47896378492273	-2.23456279127033	-2.48522111932911	-1.75049362049272
r_2185	NA	NA	NA	NA
r_2187	NA	NA	NA	NA
r_2188	NA	NA	NA	NA
r_2189	-2.47896378493884	-2.23456279127686	-2.48522111934252	-1.75049362049409
r_2190	NA	NA	NA	NA
r_2191	NA	NA	NA	NA
r_2192	NA	NA	NA	NA
r_2219	NA	NA	NA	NA
r_2220	NA	NA	NA	NA
r_2221	-1.87798280057144	-1.59455129131502	-1.88423679766384	-1.15145734057414
r_2222	NA	NA	NA	NA
r_2223	-1.87798280055031	-1.59455129131817	-1.88423679768493	-1.15164936111872
r_2224	-1.87798280059083	-1.59455129132044	-1.88423679765157	-1.15146571888885
r_2225	NA	NA	NA	NA
r_2226	NA	NA	NA	NA
r_2227	NA	NA	NA	NA
r_2228	NA	NA	NA	NA
r_2229	NA	NA	NA	NA
r_2230	NA	NA	NA	NA
r_2231	-1.87798280059083	-1.59455129131971	-1.88423679765157	-1.1514657188891
r_2236	-1.86773034196898	-1.58282197672422	-1.87398433903957	-1.15294132157114
r_2237	-1.86773034196898	-1.58282197672422	-1.87398433903957	-1.15294132157114
r_2238	-1.86773034196898	-1.58282197672422	-1.87398433903957	-1.15294132157114
r_2239	NA	NA	NA	NA
r_2240	NA	NA	NA	NA
r_2241	NA	NA	NA	NA
r_2242	NA	NA	NA	NA
r_2243	NA	NA	NA	NA
r_2244	NA	NA	NA	NA
r_2245	NA	NA	NA	NA
r_2246	NA	NA	NA	NA
r_2247	NA	NA	NA	NA
r_2248	-1.86773034196898	-1.58282197672422	-1.87398433903957	-1.15294132157114
r_2249	-1.86773034196898	-1.58282197672422	-1.87398433903957	-1.14029190342346
r_2250	-1.86773034196898	-1.58282197672422	-1.87398433903957	-1.14029190342346
r_2251	-1.86773034196898	-1.58282197672422	-1.87398433903957	-1.14029190342346
r_2252	-1.71045833016103	-1.46716670964338	-1.70876362724105	-1.12645264915179
r_2253	NA	NA	NA	NA
r_2254	-1.86773034196898	-1.58282197672422	-1.87398433903957	-1.15294132157114
r_2255	-1.86773034196898	-1.58282197672422	-1.87398433903957	-1.15294132157114
r_2256	-1.86773034196898	-1.58282197672422	-1.87398433903957	-1.15294132157114
r_2257	NA	NA	NA	NA
r_2258	NA	NA	NA	NA
r_2259	NA	NA	NA	NA
r_2260	NA	NA	NA	NA
r_2261	NA	NA	NA	NA
r_2262	NA	NA	NA	NA
r_2263	NA	NA	NA	NA
r_2264	NA	NA	NA	NA
r_2265	NA	NA	NA	NA
r_2266	-1.86773034196898	-1.58282197672422	-1.87398433903957	-1.15294132157114
r_2267	-1.86773034196898	-1.58282197672422	-1.87398433903957	-1.14029190342346
r_2268	-1.86773034196898	-1.58282197672422	-1.87398433903957	-1.14029190342346
r_2269	-1.71045833016103	-1.46716670964338	-1.70876362724105	-1.12645264915179
r_2270	NA	NA	NA	NA
r_2271	-1.86773034196898	-1.58282197672422	-1.87398433903957	-1.15294132157114
r_2272	-1.86773034196898	-1.58282197672422	-1.87398433903957	-1.15294132157114
r_2273	-1.86773034196898	-1.58282197672422	-1.87398433903957	-1.15294132157114
r_2274	NA	NA	NA	NA
r_2275	NA	NA	NA	NA
r_2276	NA	NA	NA	NA
r_2277	NA	NA	NA	NA
r_2278	NA	NA	NA	NA
r_2279	NA	NA	NA	NA
r_2280	NA	NA	NA	NA
r_2281	NA	NA	NA	NA
r_2282	NA	NA	NA	NA
r_2283	-1.56670034630581	-1.58282197672422	-1.57295434339242	-1.15294132157114
r_2284	-1.86773034196898	-1.58282197672422	-1.57295434339393	-1.15294132157114
r_2285	-1.86773034196898	-1.58282197672422	-1.87398433903957	-0.851911325907464
r_2286	NA	NA	NA	NA
r_2287	NA	NA	NA	NA
r_2288	NA	NA	NA	NA
r_2289	NA	NA	NA	NA
r_2290	NA	NA	NA	NA
r_2291	NA	NA	NA	NA
r_2292	NA	NA	NA	NA
r_2293	NA	NA	NA	NA
r_2294	NA	NA	NA	NA
r_2303	NA	NA	NA	NA
r_2304	NA	NA	NA	NA
r_2305	0.0171236846514426	0.29030417933427	0.0232409246956972	0.342150577193481
r_2316	-1.18144969472329	-1.27011112878461	-1.21449800748874	-1.08820867546745
r_2318	-1.82191028023853	-1.6053108048559	-1.81851274526082	-1.16540461241555
r_2320	-1.18590852660163	-1.27520307927534	-1.21895683936774	-1.09330062595557
r_2322	-1.82925942141197	-1.6134904666041	-1.8258618864102	-1.17253139709277
r_2328	-1.18590852660163	-1.27520307927534	-1.21895683936774	-1.09330062595557
r_2330	-1.82925942141197	-1.6134904666041	-1.8258618864102	-1.17253139709277
r_2340	-1.09973406532395	-1.14729597573758	-1.12369231953198	-1.00232679226202
r_2342	-1.34482086487175	-1.13089902240363	-1.34142455118199	-1.14345242349233
r_2353	-0.246098832578425	-0.0185389783933054	-0.252066225889444	0.41008210830642
r_2357	-0.249843407288256	-0.0213722080498838	-0.256040231697345	0.408932297612301
r_2425	-0.933772375767425	-1.09314396313834	-0.974027717309333	-0.955947201985917
r_2429	-0.936779264393387	-1.09871318451406	-0.977481858540338	-0.959978557685657
r_2444	-0.723197832959228	-0.495643374807373	-0.729163869033858	-0.0670328636745875
r_2468	-1.97755896097041	-1.75033697674444	-1.98344144851114	-1.18778573234759
r_2470	-1.97774077866497	-1.75047478855676	-1.98363432007866	-1.18780684008135
r_2484	-1.68231003318298	-1.75063510843671	-1.68838235560705	-1.18698470341125
r_2486	-1.9744934735684	-1.74865245896358	-1.98002978518014	-1.18658011975487
r_2540	-0.723209120461337	-0.495651924219466	-0.72917584493722	-0.067036050241619
r_2546	-0.723209120461337	-0.495651924219466	-0.72917584493722	-0.067036050241619
r_2576	-5.29454235633551	-5.1824920153507	-5.2755850417113	-5.17977645993993
r_2600	-5.29454235633551	-5.1824920153507	-5.2755850417113	-5.17977645993993
r_2704	-5.30826594738562	-5.20146743630184	-5.28864620001284	-5.20146743630184
r_2813	-6.45945730461297	-6.22217274515463	-6.4633939373346	-6.16609264545145
r_2817	NA	NA	NA	NA
r_2824	-0.250825313907137	-0.0221141557664921	-0.257082648330379	0.408654962475026
r_2826	-0.250825313917521	-0.0221141557626142	-0.257082648337077	0.408654962475277
r_2832	NA	NA	NA	NA
r_2834	NA	NA	NA	NA
r_2840	0.0502046817234496	-0.0221141557673567	0.0439473473427446	0.408654962474868
r_2842	0.050204681727833	-0.0221141557597864	0.043947347339169	0.408654962474549
r_2848	-0.551855309587642	-0.323144151423346	-0.558112643996523	0.10762496681069
r_2850	-0.551855309585006	-0.323144151426159	-0.558112643999177	0.107624966810707
r_2856	-3.75370481683788	-3.94398469390472	-3.7968551745687	-3.85005598854816
r_2858	-3.75370481683789	-3.94398469390251	-3.79685517456657	-3.85005598854507
r_2864	-0.551855309587642	-0.323144151423346	-0.558112643996523	0.10762496681069
r_2866	-0.551855309585006	-0.323144151426159	-0.558112643999177	0.107624966810707
r_2872	-0.250825313920135	-0.0221141557655059	-0.257082648333596	0.408654962475538
r_2874	-0.250825313919237	-0.0221141557631891	-0.257082648332511	0.408654962474548
r_2880	-0.250825313928482	-0.0221141557584922	-0.257082648341898	0.408678898617976
r_2882	-0.250825313928514	-0.0221141557586732	-0.2570826483318	0.408678897597439
r_3038	NA	NA	NA	NA
r_3040	NA	NA	NA	NA
r_3042	NA	NA	NA	NA
r_3044	NA	NA	NA	NA
r_3050	NA	NA	NA	NA
r_3052	NA	NA	NA	NA
r_3054	NA	NA	NA	NA
r_3056	NA	NA	NA	NA
r_3062	NA	NA	NA	NA
r_3064	NA	NA	NA	NA
r_3066	NA	NA	NA	NA
r_3068	NA	NA	NA	NA
r_3074	NA	NA	NA	NA
r_3076	NA	NA	NA	NA
r_3078	NA	NA	NA	NA
r_3080	NA	NA	NA	NA
r_3094	NA	NA	NA	NA
r_3096	NA	NA	NA	NA
r_3102	-0.723220087317104	-0.495660233112213	-0.729187480617137	-0.0670391464118004
r_3108	-0.375764050541918	-0.599025761811923	-0.662143075477338	-0.441455920136672
r_3110	-0.37584633262914	-0.598848485911519	-0.382108744247858	-0.441467504919402
r_3116	-3.75371240114148	-3.94399228954617	-3.7968627620237	-3.85006321253574
r_3118	-3.7537124011422	-3.94401527558531	-3.79686276202371	-3.8500817190618
r_3140	-3.75370481683788	-3.94398469390472	-3.7968551745687	-3.85005598854816
r_3142	-3.75370481683789	-3.94398469390251	-3.79685517456657	-3.85005598854507
r_3148	-0.250825313924155	-0.0221141557754759	-0.257082648330379	0.408654962475026
r_3150	-0.250825313917521	-0.0221141557674175	-0.257082648340304	0.40865496247466
r_3172	-0.250825313928701	-0.0221141557673567	-0.257082648313369	0.408654962474868
r_3174	-0.250825313927892	-0.0221141557597864	-0.257082648315156	0.408654962474549
r_3180	-3.75371240114148	-3.94399228954617	-3.7968627620237	-3.85006321253574
r_3182	-3.7537124011422	-3.94401527558531	-3.79686276202371	-3.8500817190618
r_3196	-0.250825313920135	-0.0221141557655059	-0.257082648333596	0.408654962475538
r_3198	-0.250825313919237	-0.0221141557631891	-0.257082648332511	0.408654962474548
r_3220	-0.250825313928482	-0.0221141557584922	-0.257082648341898	0.408654962475119
r_3222	-0.250825313928514	-0.0221141557586732	-0.2570826483318	0.408654962474519
r_3228	-0.250825313924224	-0.0221141557584072	-0.257082648339375	0.408654962474458
r_3230	-0.250825313922738	-0.0221141557584872	-0.257082648339357	0.408654962474458
r_3244	-1.04960503219459	-1.16601950144406	-1.08892397339528	-0.957387863100763
r_3246	-1.85014555778574	-1.62265543671243	-1.84839055674889	-1.13256925877327
r_3252	-2.43028709644907	-2.18597691439622	-2.43654443088319	-1.69613595817191
r_3253	-0.939678948177506	-1.10411503725468	-0.980816304824202	-0.963876087295806
r_3254	-2.43028709646946	-2.18597691439684	-2.43654443087588	-1.69613595817194
r_3255	-0.939678948177774	-1.10411503725396	-0.980816304823051	-0.963876087292641
r_3256	-2.4302870964664	-2.18597691439627	-2.43654443087634	-1.69613595817246
r_3257	-0.939678948178356	-1.10411503725082	-0.980816304822511	-0.963876087292321
r_3258	-2.43028709646678	-2.18597691439495	-2.43654443088147	-1.69613595817049
r_3259	-0.939678948180836	-1.1041150372508	-0.980816304822341	-0.963876087292365
r_3260	-2.43028709646507	-2.18597691439975	-2.43654443088325	-1.69613595817136
r_3261	-0.939678948177797	-1.10411503725351	-0.980816304822528	-0.963876087292972
r_3262	-2.43028709646488	-2.18597691440904	-2.43654443089044	-1.69613595817283
r_3263	-0.939678948177415	-1.10411503725215	-0.980816304823729	-0.96387608729366
r_3283	-0.939679425087646	-1.10411551394307	-0.980816781734677	-0.963876569090967
r_3291	-0.939679425089339	-1.10411551394117	-0.980816781735296	-0.96387656909032
r_3300	-1.22113755445576	-1.33415925698463	-1.25959095633189	-1.12928272834471
r_3302	-1.86267743004812	-1.63664016212364	-1.86092242901259	-1.17652248924727
r_3312	-0.939686266555214	-1.10412235221606	-0.980823623202117	-0.963883480657576
r_3314	-0.939686266555396	-1.10412235221253	-0.980823623202238	-0.963883480657672
r_3328	-0.939686266555214	-1.10412235221606	-0.980823623202117	-0.963883480657576
r_3330	-0.939686266555396	-1.10412235221253	-0.980823623202238	-0.963883480657672
r_3344	-0.250825313924224	-0.0221141557584072	-0.257082648339375	0.408654962474458
r_3346	-0.250825313922738	-0.0221141557584872	-0.257082648339357	0.408654962474458
r_3432	-0.672067564829865	-0.444507710672503	-0.678034958173358	-0.015886623965793
r_3434	-0.675812139538537	-0.447340940316081	-0.68200896394832	-0.0170364346604255
r_3440	-0.672067564832051	-0.444507710666446	-0.678034958173358	-0.0158866239652966
r_3442	-0.675812139538537	-0.447340940316081	-0.68200896394832	-0.0170364346603872
r_3510	NA	NA	NA	NA
r_3511	NA	NA	NA	NA
r_3512	NA	NA	NA	-4.19812864448053
r_3513	-4.68875141103259	-4.27962856684001	-4.66900735380134	-3.34698485241188
r_3514	NA	NA	NA	NA
r_3515	NA	NA	NA	NA
r_3516	NA	NA	NA	NA
r_3517	NA	NA	NA	NA
r_3518	NA	-12.0991917757478	NA	NA
r_3519	-1.78662127261444	-1.67972703869823	-1.76687721441499	-1.67972703869853
r_3520	-5.00735994788384	-4.90046571541514	-4.98761588968808	-4.90046571541514
r_3521	NA	NA	NA	NA
r_3522	NA	NA	NA	NA
r_3523	NA	NA	NA	NA
r_3524	NA	NA	NA	NA
r_3525	-2.5611642301784	-1.7939248947585	-2.37917909286543	-2.07240250921311
r_3526	-1.52072332110393	-1.33679851592271	-1.41858379447842	-1.86336718160261
r_3527	NA	NA	NA	NA
r_3528	-2.47778696626674	-2.83692197631413	-2.45804290807117	-2.3873672159848
r_3529	NA	NA	NA	NA
r_3530	NA	NA	NA	NA
r_3531	-12.9922648499988	-12.3517026978618	-13.043965385507	-12.9834589451417
r_3532	-13.9248258159151	-12.3581301281562	-13.043965385507	-12.9834589451417
r_3533	-13.2250706139043	-12.3581370032297	-11.8036952374917	-13.0130162295694
r_3534	NA	NA	NA	NA
r_3535	NA	NA	NA	NA
r_3536	NA	-3.78466295670048	NA	NA
r_3537	NA	NA	NA	NA
r_3538	-4.97322123552448	-5.08949356530881	-5.16903447215108	-5.58918259682883
r_3539	NA	NA	NA	NA
r_3540	-5.16584536668514	-5.20008710360515	-5.16903447215107	-5.58918258298063
r_3541	NA	NA	NA	NA
r_3542	NA	NA	NA	NA
r_3543	NA	NA	NA	NA
r_3544	NA	NA	NA	NA
r_3545	-4.97894220877966	-5.00354458599559	-5.03283343136114	-5.00354458599559
r_3546	-13.5277694091091	-5.70912078323568	-13.439716073591	-13.356370877877
r_3547	-13.2830336745558	-13.2014138475857	-13.2848762411463	-13.201405561007
r_3548	-13.2830381745711	-13.2014078398004	-13.2090697158372	-13.2941763848647
r_3549	NA	NA	NA	NA
r_3550	NA	NA	NA	NA
r_3551	NA	NA	NA	NA
r_3552	NA	NA	NA	NA
r_3553	-0.938622359566187	-1.10054880387867	-0.97962511998087	-0.954484822848134
r_3570	NA	NA	NA	NA
r_3571	NA	NA	-4.26827224792959	NA
r_3572	NA	NA	NA	NA
r_3573	-5.13140187390146	-4.19639931190951	-4.28527882002628	-4.19639931190951
r_3574	-3.82559533208838	-4.53489223838656	-4.62798483992063	-4.70887949565713
r_3575	NA	NA	NA	NA
r_3576	NA	NA	NA	NA
r_3577	-5.30779379305833	NA	-5.28804973642275	NA
r_3578	NA	NA	NA	NA
r_3579	NA	-4.41492827798111	NA	-4.91660010085979
r_3580	NA	-4.26964698406506	NA	-2.36376923824475
r_3581	-2.3949873678719	-2.04255987439098	-2.12971005010564	-2.04099526237135
r_3582	NA	NA	NA	NA
r_3583	NA	NA	NA	NA
r_3584	NA	NA	NA	NA
r_3585	NA	-3.74058034383457	-4.28527882002628	-5.20089955896132
r_3586	NA	NA	NA	NA
r_3587	NA	NA	-4.28527882002628	NA
r_3596	NA	NA	NA	NA
r_3597	NA	NA	NA	NA
r_3598	NA	NA	NA	NA
r_3599	NA	NA	NA	NA
r_3600	NA	NA	NA	NA
r_3601	NA	NA	NA	NA
r_3602	NA	NA	NA	NA
r_3603	NA	NA	NA	NA
r_3604	NA	NA	NA	NA
r_3605	NA	NA	NA	NA
r_3606	NA	NA	NA	NA
r_3607	NA	NA	NA	NA
r_3608	NA	NA	NA	NA
r_3609	NA	NA	NA	NA
r_3610	NA	NA	NA	NA
r_3611	NA	NA	NA	NA
r_3612	NA	NA	NA	NA
r_3613	NA	NA	NA	NA
r_3614	NA	NA	NA	NA
r_3615	NA	NA	NA	NA
r_3628	NA	NA	NA	NA
r_3630	NA	NA	NA	NA
r_3648	NA	NA	NA	NA
r_3649	NA	-2.13485763513233	NA	-2.13485808870959
r_3650	NA	-4.56449182949801	NA	-5.55871849938487
r_3651	NA	-0.0221141557471106	NA	0.40865496247536
r_3652	-0.250825313922143	-4.04060730605518	-0.257082648328572	-3.85005604889729
r_3653	NA	NA	NA	NA
r_3658	NA	NA	NA	NA
r_3660	NA	NA	NA	NA
r_3662	NA	NA	NA	NA
r_3663	NA	NA	NA	NA
r_3664	NA	NA	NA	NA
r_3665	NA	NA	NA	NA
r_3666	NA	NA	NA	NA
r_3667	NA	NA	NA	NA
r_3668	-12.9791735090052	-13.2020028757768	-13.1388495150149	-13.2020028757768
r_3669	-4.08297229786805	-3.73623208512885	-3.82338226084775	-4.07190831110905
r_3670	NA	NA	NA	NA
r_3671	-13.3590687000617	-13.3780941348325	-13.3149407740706	-13.3780941348325
r_3678	-13.1552694044317	-13.3780941348325	-13.3149360207339	-13.3780941348325
r_3679	NA	NA	NA	NA
r_3680	-13.3590687000617	-13.3780941348325	-13.3149407740706	-13.3780941348325
r_3684	NA	NA	NA	NA
r_3701	NA	NA	NA	NA
r_3703	NA	NA	NA	NA
r_3704	-0.988015247385779	-1.1352120579397	-1.01625845931145	-0.985122193748373
r_3709	NA	NA	NA	NA
r_3711	NA	NA	NA	NA
r_3712	-0.944342428357973	-1.11297067106586	-0.986175921546569	-0.970310718333548
r_3717	NA	NA	NA	NA
r_3718	NA	NA	NA	NA
r_3719	NA	NA	NA	NA
r_3720	NA	NA	NA	NA
r_3721	NA	NA	NA	NA
r_3722	NA	NA	NA	NA
r_3723	NA	NA	NA	NA
r_3724	NA	NA	NA	NA
r_3725	NA	NA	NA	NA
r_3726	NA	NA	NA	NA
r_3727	NA	NA	NA	NA
r_3728	NA	NA	NA	NA
r_3729	NA	NA	NA	NA
r_3730	NA	NA	NA	NA
r_3735	NA	NA	NA	NA
r_3737	NA	NA	NA	NA
r_3743	-2.25562854697388	-2.69895804644188	-2.26135841240574	-2.47775235267309
r_3745	-4.54705589999596	-4.57915318906214	-4.52731182872962	-3.34957817183586
r_3747	NA	NA	NA	NA
r_3749	NA	NA	NA	NA
r_3751	-3.47923946167114	-7.76958672134206	-3.45949936979866	-7.65521866904723
r_3753	NA	NA	NA	NA
r_3763	-0.723197832959228	-0.495643374807373	-0.729163869033858	-0.0670328636745875
r_3769	-1.97755896097041	-1.75033697674444	-1.98344144851114	-1.18778573234759
r_3771	-1.97774077866497	-1.75047478855676	-1.98363432007866	-1.18780684008135
r_3785	NA	NA	-11.428587738869	NA
r_3787	NA	NA	NA	NA
r_3793	-0.672067564829865	-0.444507710666446	-0.678034958173358	-0.0158866239652966
r_3795	-0.675812139538537	-0.447340940316081	-0.68200896394832	-0.0170364346603872
r_3801	NA	NA	NA	NA
r_3803	NA	NA	NA	NA
r_3809	-0.672427585185882	-0.444645233903988	-0.678365426102059	-0.0159502517437485
r_3811	-0.676175278787445	-0.447479363797453	-0.682342470863606	-0.0171002311313203
r_3833	-0.246098832578425	-0.0185389783933054	-0.252066225889444	0.41008210830642
r_3835	-0.249843407288256	-0.0213722080498838	-0.256040231697345	0.408932297612301
r_3841	-3.75370481683788	-3.94398469390472	-3.7968551745687	-3.85005598854816
r_3843	-3.75370481683789	-3.94398469390251	-3.79685517456657	-3.85005598854507
r_3849	-1.9802287249586	-1.7530067407582	-1.98611121253502	-1.18778573235074
r_3851	-1.98041054267236	-1.75314455255363	-1.98630408413947	-1.18780684008197
r_3873	-0.250961761364126	-0.0221661472456154	-0.257207981745595	0.408631025012786
r_3875	-0.250961761377504	-0.0221661444898763	-0.257207981749082	0.408631026033156
r_3881	-0.676794046192809	-0.630460095575496	-0.683051380607429	-0.527167089726799
r_3883	-0.676794046217588	-0.6304600955745	-0.683051380584356	-0.527167089724196
r_3889	NA	NA	NA	NA
r_3891	NA	NA	NA	NA
r_3897	NA	NA	NA	NA
r_3899	NA	NA	NA	NA
r_3902	NA	NA	NA	NA
r_3927	NA	NA	NA	NA
r_3928	NA	NA	NA	NA
r_3933	-0.551855309587642	-0.323144151423346	-0.558112643996523	0.10762496681069
r_3935	-0.551855309585006	-0.323144151426159	-0.558112643999177	0.107624966810707
r_3938	NA	NA	NA	NA
r_3939	-3.3077478678488	NA	-3.2880038097199	NA
r_3940	NA	NA	NA	NA
r_3945	-3.75370481683788	-3.94398469390472	-3.7968551745687	-3.85005598854816
r_3947	-3.75370481683789	-3.94398469390251	-3.79685517456657	-3.85005598854507
r_3953	-3.75371240114148	-3.94399228954617	-3.7968627620237	-3.85006321253574
r_3955	-3.7537124011422	-3.94401527558531	-3.79686276202371	-3.8500817190618
r_3957	-4.40234729667572	NA	-5.43273033956254	-5.38642296765554
r_3958	NA	-13.6791241304965	-13.6159698728746	-13.6791241304965
r_3959	-13.3590687000617	NA	-13.3149407740706	NA
r_3960	-13.3590677072828	-13.3780941348325	-13.3149398772106	-13.3780941348325
r_3961	-13.4562954260606	-13.6791241304965	-13.6159698728746	-13.6791241304965
r_3962	-13.3590687000617	-13.3780941348325	-13.3149407740706	-13.3780943422801
r_3987	NA	NA	NA	NA
r_3996	NA	NA	NA	NA
r_4005	NA	NA	NA	NA
r_4038	NA	NA	NA	NA
r_4039	-1.62928895115791	-0.305954898071716	-2.04087001033448	-0.14551533540677
r_4040	-13.643355283841	-13.2555889517787	-13.3224380301089	-13.2555889517787
r_4041	-2.86699483782854	-2.62004240016308	-2.87304905508172	-2.56066730616974
r_4042	NA	NA	NA	NA
r_4043	NA	NA	NA	NA
r_4044	NA	NA	NA	NA
r_4046	-0.250825313922539	-0.0221141557623884	-0.257082648301423	0.40865496247468
r_4047	-2.86699483782854	-2.62004240016308	-2.87304905508172	-2.56066730616974
r_4048	-2.86699483782854	-2.62004240016308	-2.87304905508172	-2.56066730616974
r_4049	-2.86699483782854	-2.62004240016308	-2.87304905508172	-2.56066730616974
r_4050	-2.86699483782854	-2.62004240016308	-2.87304905508172	-2.56066730616974
r_4058	-4.91925731412299	-4.67230487645752	-4.92531153137616	-4.61292978246418
r_4060	NA	NA	NA	NA
r_4061	NA	NA	NA	NA
r_4062	NA	NA	NA	NA
r_4063	-2.86699483782854	-2.62004240016308	-2.87304905508172	-2.56066730616974
r_4064	NA	NA	NA	NA
r_4065	-2.86699483782854	-2.62004240016308	-2.87304905508172	-2.56066730616974
r_4152	NA	NA	NA	NA
r_4155	NA	NA	NA	NA
r_4156	NA	NA	NA	NA
r_4158	NA	NA	NA	NA
r_4160	NA	NA	NA	NA
r_4165	NA	NA	NA	NA
r_4166	NA	NA	NA	NA
r_4168	NA	NA	NA	NA
r_4169	NA	NA	NA	NA
r_4170	NA	NA	NA	NA
r_4173	NA	NA	NA	NA
r_4174	NA	NA	NA	NA
r_4175	3.30102999566398	3.30102999566398	3.30102999566398	3.30102999566398
r_4176	3.30102999566398	3.30102999566398	3.30102999566398	3.30102999566398
r_4177	NA	NA	NA	NA
r_4178	NA	NA	NA	NA
r_4179	NA	NA	NA	NA
r_4180	NA	NA	NA	NA
r_4184	NA	NA	NA	NA
r_4185	-0.250825313925484	-0.0221141557668298	-0.257082648349701	0.408654962475144
r_4186	NA	NA	NA	NA
r_4188	-0.255608100621489	-0.445635826483529	-0.298722888176866	-0.350572552240302
r_4190	NA	NA	NA	NA
r_4193	NA	NA	NA	NA
r_4195	NA	NA	NA	NA
r_4196	NA	NA	NA	NA
r_4197	NA	NA	NA	NA
r_4198	NA	NA	NA	NA
r_4199	NA	NA	NA	NA
r_4200	NA	NA	NA	NA
r_4202	NA	NA	NA	NA
r_4203	NA	NA	NA	NA
r_4204	NA	NA	NA	NA
r_4205	-0.0070720404945919	-0.197686574700865	-0.0503217498927653	-0.105639650046617
r_4206	NA	NA	NA	NA
r_4207	NA	NA	NA	NA
r_4208	NA	NA	NA	NA
r_4209	NA	NA	NA	NA
r_4211	NA	NA	NA	NA
