#node	identifier	x_position	y_position	color	annotation
499275	STRG0A79TGQ.499275	0.9044578313253012	0.5822761194029851	rgb(117,117,239)	Text annotation not provided.
500140	STRG0A79TGQ.500140	0.9044578313253012	0.810634328358209	rgb(117,117,239)	Text annotation not provided.
500591	STRG0A79TGQ.500591	0.640421686746988	0.6125	rgb(117,117,239)	Text annotation not provided.
500652	STRG0A79TGQ.500652	0.473433734939759	0.3707089552238806	rgb(117,117,239)	Text annotation not provided.
501365	STRG0A79TGQ.501365	0.5103012048192771	0.2576492537313433	rgb(117,117,239)	Text annotation not provided.
501697	STRG0A79TGQ.501697	0.7705421686746988	0.3024253731343283	rgb(117,117,239)	Text annotation not provided.
502040	STRG0A79TGQ.502040	0.9044578313253012	0.839179104477612	rgb(117,117,239)	Text annotation not provided.
503524	STRG0A79TGQ.503524	0.7662048192771085	0.9057835820895523	rgb(117,117,239)	Text annotation not provided.
504802	STRG0A79TGQ.504802	0.4891566265060241	0.6835820895522389	rgb(181,239,117)	Text annotation not provided.
507347	STRG0A79TGQ.507347	0.4533734939759036	0.2576492537313433	rgb(117,239,139)	Text annotation not provided.
507372	STRG0A79TGQ.507372	0.2592771084337349	0.9057835820895523	rgb(117,239,164)	Text annotation not provided.
507526	STRG0A79TGQ.507526	0.1947590361445783	0.9057835820895523	rgb(117,157,239)	Text annotation not provided.
507780	STRG0A79TGQ.507780	0.8393975903614458	0.5839552238805971	rgb(117,117,239)	Text annotation not provided.
508083	STRG0A79TGQ.508083	0.7716265060240964	0.14738805970149255	rgb(239,117,117)	Text annotation not provided.
508138	STRG0A79TGQ.508138	0.1302409638554217	0.9057835820895523	rgb(239,124,117)	Text annotation not provided.
508539	STRG0A79TGQ.508539	0.3303012048192771	0.18992537313432833	rgb(239,165,117)	Text annotation not provided.
508744	STRG0A79TGQ.508744	0.793855421686747	0.09701492537313433	rgb(239,189,117)	Text annotation not provided.
509293	STRG0A79TGQ.509293	0.733132530120482	0.5313432835820895	rgb(229,239,117)	Text annotation not provided.
509551	STRG0A79TGQ.509551	0.34927710843373494	0.5486940298507462	rgb(193,239,117)	Text annotation not provided.
510013	STRG0A79TGQ.510013	0.9136746987951808	0.3824626865671642	rgb(153,239,117)	Text annotation not provided.
510191	STRG0A79TGQ.510191	0.9136746987951808	0.4871268656716418	rgb(135,239,117)	Text annotation not provided.
510747	STRG0A79TGQ.510747	0.9136746987951808	0.5156716417910447	rgb(117,239,143)	Text annotation not provided.
510790	STRG0A79TGQ.510790	0.2907228915662651	0.2951492537313433	rgb(117,239,146)	Text annotation not provided.
510802	STRG0A79TGQ.510802	0.9136746987951808	0.639365671641791	rgb(117,239,150)	Text annotation not provided.
510988	STRG0A79TGQ.510988	0.9136746987951808	0.6679104477611941	rgb(117,239,169)	Text annotation not provided.
511786	STRG0A79TGQ.511786	0.3693373493975904	0.2151119402985075	rgb(117,224,239)	Text annotation not provided.
512079	STRG0A79TGQ.512079	0.9136746987951808	0.6964552238805971	rgb(117,198,239)	Text annotation not provided.
512225	STRG0A79TGQ.512225	0.5357831325301206	0.9152985074626866	rgb(117,185,239)	Text annotation not provided.
512367	STRG0A79TGQ.512367	0.38831325301204817	0.9152985074626866	rgb(117,169,239)	Text annotation not provided.
512371	STRG0A79TGQ.512371	0.6729518072289157	0.20951492537313432	rgb(117,168,239)	Text annotation not provided.
512912	STRG0A79TGQ.512912	0.49891566265060244	0.6253731343283583	rgb(117,125,239)	Text annotation not provided.
513559	STRG0A79TGQ.513559	0.3237951807228916	0.9152985074626866	rgb(117,117,239)	Text annotation not provided.
515418	STRG0A79TGQ.515418	0.12102409638554217	0.8486940298507464	rgb(117,199,239)	Text annotation not provided.
515772	STRG0A79TGQ.515772	0.12102409638554217	0.8201492537313433	rgb(117,117,239)	Text annotation not provided.
518666	STRG0A79TGQ.518666	0.2733734939759036	0.22966417910447762	rgb(117,117,239)	Text annotation not provided.
522523	STRG0A79TGQ.522523	0.12102409638554217	0.09701492537313433	rgb(239,212,117)	Text annotation not provided.
522936	STRG0A79TGQ.522936	0.6143975903614458	0.3326492537313433	rgb(239,218,117)	Text annotation not provided.
52801	STRG0A79TGQ.52801	0.5818674698795181	0.0875	rgb(255,175,101)	Text annotation not provided.
529511	STRG0A79TGQ.529511	0.9228915662650603	0.13507462686567165	rgb(117,239,221)	Text annotation not provided.
532705	STRG0A79TGQ.532705	0.9228915662650603	0.28731343283582095	rgb(117,159,239)	Text annotation not provided.
534078	STRG0A79TGQ.534078	0.6480120481927711	0.5531716417910448	rgb(117,117,239)	Text annotation not provided.
534468	STRG0A79TGQ.534468	0.5563855421686748	0.45186567164179103	rgb(239,214,117)	Text annotation not provided.
534674	STRG0A79TGQ.534674	0.7336746987951808	0.44794776119402985	rgb(220,239,117)	Text annotation not provided.
534687	STRG0A79TGQ.534687	0.5862048192771085	0.5235074626865672	rgb(213,239,117)	Text annotation not provided.
53482	STRG0A79TGQ.53482	0.3183734939759036	0.4244402985074627	rgb(178,171,0)	Text annotation not provided.
534821	STRG0A79TGQ.534821	0.46855421686746984	0.2934701492537313	rgb(176,239,117)	Text annotation not provided.
535042	STRG0A79TGQ.535042	0.9228915662650603	0.45858208955223884	rgb(119,239,117)	Text annotation not provided.
536675	STRG0A79TGQ.536675	0.669698795180723	0.41380597014925374	rgb(117,117,239)	Text annotation not provided.
537102	STRG0A79TGQ.537102	0.5498795180722892	0.4154850746268657	rgb(202,239,117)	Text annotation not provided.
537287	STRG0A79TGQ.537287	0.7949397590361447	0.22742537313432837	rgb(117,239,214)	Text annotation not provided.
537425	STRG0A79TGQ.537425	0.21373493975903618	0.31921641791044775	rgb(117,129,239)	Text annotation not provided.
538108	STRG0A79TGQ.538108	0.9228915662650603	0.924813432835821	rgb(239,138,117)	Text annotation not provided.
538438	STRG0A79TGQ.538438	0.6469277108433735	0.47761194029850745	rgb(239,175,117)	Text annotation not provided.
538502	STRG0A79TGQ.538502	0.8583734939759037	0.924813432835821	rgb(239,186,117)	Text annotation not provided.
538818	STRG0A79TGQ.538818	0.4712650602409639	0.924813432835821	rgb(239,225,117)	Text annotation not provided.
539074	STRG0A79TGQ.539074	0.6973493975903615	0.5033582089552239	rgb(225,239,117)	Text annotation not provided.
539738	STRG0A79TGQ.539738	0.11180722891566265	0.3824626865671642	rgb(155,239,117)	Text annotation not provided.
540450	STRG0A79TGQ.540450	0.595421686746988	0.5587686567164181	rgb(117,239,145)	Text annotation not provided.
541350	STRG0A79TGQ.541350	0.6149397590361446	0.6813432835820896	rgb(117,228,239)	Text annotation not provided.
541550	STRG0A79TGQ.541550	0.41813253012048196	0.5397388059701493	rgb(117,208,239)	Text annotation not provided.
541693	STRG0A79TGQ.541693	0.3096987951807229	0.6220149253731344	rgb(117,196,239)	Text annotation not provided.
541713	STRG0A79TGQ.541713	0.4750602409638554	0.0914179104477612	rgb(117,194,239)	Text annotation not provided.
541856	STRG0A79TGQ.541856	0.5493373493975904	0.8011194029850747	rgb(117,180,239)	Text annotation not provided.
542018	STRG0A79TGQ.542018	0.3959036144578313	0.46753731343283583	rgb(117,164,239)	Text annotation not provided.
542305	STRG0A79TGQ.542305	0.6019277108433736	0.4199626865671642	rgb(117,141,239)	Text annotation not provided.
543113	STRG0A79TGQ.543113	0.7559036144578314	0.7787313432835821	rgb(117,117,239)	Text annotation not provided.
545106	STRG0A79TGQ.545106	0.11180722891566265	0.3539179104477612	rgb(239,228,117)	Text annotation not provided.
545315	STRG0A79TGQ.545315	0.4463253012048193	0.09813432835820896	rgb(218,239,117)	Text annotation not provided.
545429	STRG0A79TGQ.545429	0.11180722891566265	0.3253731343283582	rgb(201,239,117)	Text annotation not provided.
546719	STRG0A79TGQ.546719	0.6583132530120482	0.1697761194029851	rgb(117,239,187)	Text annotation not provided.
548660	STRG0A79TGQ.548660	0.4110843373493976	0.6847014925373135	rgb(117,117,239)	Text annotation not provided.
548724	STRG0A79TGQ.548724	0.7895180722891567	0.46361940298507465	rgb(117,117,239)	Text annotation not provided.
548774	STRG0A79TGQ.548774	0.36716867469879516	0.5934701492537313	rgb(117,117,239)	Text annotation not provided.
55409	STRG0A79TGQ.55409	0.11180722891566265	0.1255597014925373	rgb(14,178,0)	Text annotation not provided.
61042	STRG0A79TGQ.61042	0.7851807228915664	0.7009328358208956	rgb(0,28,178)	Text annotation not provided.
64504	STRG0A79TGQ.64504	0.3151204819277108	0.8055970149253733	rgb(117,137,239)	Text annotation not provided.
67269	STRG0A79TGQ.67269	0.7109036144578313	0.07798507462686567	rgb(117,134,239)	Text annotation not provided.
84496	STRG0A79TGQ.84496	0.46204819277108433	0.7154850746268657	rgb(117,117,239)	Text annotation not provided.
84801	STRG0A79TGQ.84801	0.8583734939759037	0.07798507462686567	rgb(117,117,239)	Text annotation not provided.
90357	STRG0A79TGQ.90357	0.523855421686747	0.5626865671641792	rgb(117,117,239)	Text annotation not provided.
93554	STRG0A79TGQ.93554	0.19150602409638556	0.10541044776119403	rgb(117,117,239)	Text annotation not provided.
98680	STRG0A79TGQ.98680	0.36012048192771084	0.7647388059701493	rgb(117,117,239)	Text annotation not provided.
