Rxn	Norm_Par_wo_1	Norm_Par_wo_2	Norm_Par_wo_3	Norm_Par_Ac_1	Norm_Par_Ac_2	Norm_Par_Ac_3	Norm_ATS_wo_1	Norm_ATS_wo_2	Norm_ATS_wo_3	Norm_ATS_Ac_1	Norm_ATS_Ac_2	Norm_ATS_Ac_3
r_0443	0.924089266081476	0.952280323005083	1	0.313883438262671	0.31034496005922	0.278340080802327	0.882257078355622	0.949460915483679	0.86713463672546	0.939235511429206	0.991361737371973	0.918484480272886
r_0445	0.837439172182561	0.774851379242763	0.923109171462191	1	0.951701929046848	0.854250666821226	0.875564127219811	0.873133480879309	0.798484403949427	0.926851858758132	0.863936280008032	0.817021833686682
r_0446	0.97363066715186	1	0.892175390227663	0.30922530854999	0.266712856896391	0.343577361306748	0.289691188649516	0.223409662384401	0.334472752810458	0.122655762525725	0.112571104768226	0.122879464969325
r_0447	0.97363066715186	1	0.892175390227663	0.30922530854999	0.266712856896391	0.343577361306748	0.289691188649516	0.223409662384401	0.334472752810458	0.122655762525725	0.112571104768226	0.122879464969325
r_0448	0.715871794230292	0.750635751296301	0.714177168844448	0.844531697911881	0.816125435579271	0.829876230780762	0.899593608758296	0.899359555600412	0.853892249827304	1	0.962534817730105	0.985614754266781
r_0449	0.978908726349848	0.947132100865829	1	0.243813891481164	0.285165787536725	0.266070796339346	0.691540648626091	0.742403663548726	0.744962497038022	0.46904821066441	0.481202076973175	0.466319791422489
r_0450	0.928028693484148	0.920826007298525	0.951536137011712	0.958122898468863	0.966193279142978	0.956623621436337	0.94785779704008	1	0.951475162410073	0.880361521784378	0.942056345208101	0.941342637312509
r_0451	0.981101602546716	0.989189577891978	1	0.900841200444988	0.938158123211457	0.86916327657386	0.786434611362296	0.836762479235738	0.795952045338672	0.904591750020945	0.905728362043293	0.914985914216585
r_0452	0.981101602546716	0.989189577891978	1	0.900841200444988	0.938158123211457	0.86916327657386	0.786434611362296	0.836762479235738	0.795952045338672	0.904591750020945	0.905728362043293	0.914985914216585
r_0453	0.701199995355127	0.644886475326489	0.63803834767659	0.992258117483234	0.999398426252979	1	0.708472751527873	0.703575289570137	0.703849183665476	0.647795234585892	0.762899888088031	0.680965526148697
r_0454	1	0.907354314971281	0.893103163836174	0.449695101346337	0.464307681832722	0.4655227441851	0.778384066355867	0.763890181861557	0.801283541817103	0.504995213446692	0.506244971323429	0.516518978977687
r_0455	1	0.907354314971281	0.893103163836174	0.449695101346337	0.464307681832722	0.4655227441851	0.778384066355867	0.763890181861557	0.801283541817103	0.504995213446692	0.506244971323429	0.516518978977687
r_0457	0.885136912478199	0.993438777024038	1	0.758923678499954	0.79136516146627	0.738548990689922	0.623899674283809	0.633579044126919	0.574187202420405	0.852778663874581	0.835389998495573	0.782107266011939
r_0458	0.834520235781074	0.800362126625276	0.895150609308049	0.978905253404476	0.857660747867267	1	0.158322008395693	0.229244433887715	0.130108978905458	0.110886781192961	0.176763995411333	0.110840126593774
r_0459	0.960714656586679	0.957507253462411	1	0.78197427649412	0.843314742506585	0.91163822402634	0.397269000759187	0.45738823187217	0.406913375125275	0.202773845175381	0.234560008803625	0.292602990581819
r_0460	0.891007741583261	1	0.879464621690695	0.507437847420963	0.562267291341686	0.607616693640649	0.619703532501381	0.54068179551402	0.596498789135783	0.405452854372765	0.544164980458222	0.477197011352009
r_0462	0.824445732802193	0.884938204162389	0.843441507743243	0.998648779071208	1	0.960393832046974	0.593365086867449	0.637973843301929	0.737276974417246	0.495918483886703	0.573154881895981	0.544167594884964
r_0463	0.931209160153318	1	0.901518708312349	0.472156113376126	0.4670734670992	0.537427742306442	0.766423578004773	0.695360061397924	0.747076449074059	0.565367174970747	0.531502064220476	0.583104710263359
r_0467	1	0.9745802967949	0.964397256807678	0.963553736604039	0.939065309643454	0.942944221333331	0.999068559576022	0.981644703170501	0.964001585104051	0.92206453578514	0.94228978915959	0.981192553012481
r_0470	0.939157294909586	1	0.895555010270077	0.469863763281078	0.417975738827316	0.487130068039075	0.507901779558092	0.456669653795867	0.462094555641579	0.569967724071727	0.525502264569367	0.552978586631228
r_0471	0.912379749388217	0.925441617746061	0.940287635792303	0.963319244784361	0.93042002132886	1	0.164697451634194	0.171184249111828	0.161952931361091	0.19472239412125	0.20116101613179	0.195451307516952
r_0472	0.612017606245057	0.646784964582777	0.598512429510644	0.718061253700692	0.66292458145952	1	0.537771328703009	0.424271690640042	0.482956447577998	0.303777695206844	0.341495417127492	0.342976892094842
r_0473	0.841298409514604	0.837816739474216	0.844564381390347	0.947269303697063	0.978130922449522	1	0.789073170870782	0.721370355840722	0.694380883568198	0.84727919723615	0.865211062602949	0.822284960632389
r_0475	0.827196316269044	0.996884021765772	1	0.666965147261775	0.713550427712101	0.649902724994888	0.594848411536539	0.562853049300576	0.547604053798461	0.465325058979108	0.457654433700153	0.456719429857131
r_0476	0.934004010415518	0.965549412602745	1	0.84023498340239	0.826885869673805	0.845254183519162	0.683322145866281	0.716172743740179	0.714848829802953	0.65840482409483	0.74761850771007	0.727550784007922
r_0477	0.874130598151414	0.933707772429091	0.857102308175246	0.901615888911396	0.903206844817718	1	0.622468187998376	0.598472141933966	0.640806254583359	0.63854625966648	0.595421037567305	0.648680258820364
r_0478	0.793974104143646	0.917295580642108	0.860128374991689	1	0.934890836140555	0.915642101416052	0.612864092830492	0.672454630246543	0.631874327004918	0.807985785738876	0.800546119531528	0.764379092048756
r_0479	0.793974104143646	0.917295580642108	0.860128374991689	1	0.934890836140555	0.915642101416052	0.612864092830492	0.672454630246543	0.631874327004918	0.807985785738876	0.800546119531528	0.764379092048756
r_0480	1	0.994386118688622	0.910947845899477	0.821609979110403	0.838580899687184	0.829804370809071	0.618486918581607	0.584068359978928	0.554469192521264	0.654151387720037	0.661600775441416	0.57343901289968
r_0481	0.920076453951485	1	0.953116185303293	0.684236151438887	0.66721922571634	0.762313325087485	0.822040291898586	0.901438695854811	0.858311574779411	0.934997345834576	0.930927294991748	0.832687618287765
r_0482	0.68436977213757	0.718611210868676	0.72942867976226	0.757574956050115	0.728962813557332	0.764813500284967	0.802670656958983	0.896406502935431	0.809613754564163	0.96497988316166	1	0.994072784533768
r_0483	0.42525170395413	0.414886965274609	0.405807167052735	0.355322970615678	0.366961525031724	0.344072412943046	0.938557030418322	0.883321446918936	1	0.690826961566655	0.732047913862029	0.71667106415255
r_0486	1	0.8257858441257	0.838191128402031	0.0391627177193131	0.0404351391132165	0.0105274668595291	0.0366576362628312	0.0225368200764035	0.0179703138457874	0.0749092931822091	0.0313536153859297	0.0120770606100174
r_0487	0.873291816651247	0.842734726098166	0.86481575708515	0.942218622819914	0.91027781620055	1	0.724907418335226	0.736317073933703	0.739758155830483	0.622875391367002	0.644976204214127	0.633824764080813
r_0488	0.814133832633828	0.937809308010409	1	0.513093819534283	0.495971637138855	0.514283068233123	0.338523875870273	0.364121148921891	0.352231024046161	0.254691786210623	0.257168202423251	0.253914667425935
r_0489	0.9883415508205	0.980595737922872	1	0.517178927112815	0.448281518114098	0.448234720820465	0.59167419952996	0.725327502515572	0.735077846239223	0.349188312921767	0.281247622125803	0.311644102796648
r_0490	0.879152594329487	0.999036783978085	1	0.171084909651317	0.165085680599644	0.176737134348965	0.328520727346251	0.324977114083744	0.306309457734001	0.218111137708684	0.204232037412677	0.196937661660446
r_0491	0.916743488556829	0.972321685247683	1	0.805555077330474	0.739526222608794	0.833872102834827	0.71952013135882	0.71026958326515	0.742717498565272	0.642176439925733	0.664810907587995	0.664017667036536
r_0492	0.916743488556829	0.972321685247683	1	0.805555077330474	0.739526222608794	0.833872102834827	0.71952013135882	0.71026958326515	0.742717498565272	0.642176439925733	0.664810907587995	0.664017667036536
r_0501	0.982121757354632	1	0.940799518578099	0.740181272479217	0.718147945613582	0.803306327994741	0.605345036597833	0.572255561287377	0.638093062802375	0.608311399685587	0.623026055709882	0.643553201323885
r_0502	1	0.99859608956238	0.99367070384619	0.60282499131976	0.522310338386386	0.648160519276148	0.433450429153014	0.374658675444481	0.443084340643647	0.284799652197866	0.317189656434762	0.301273707866843
r_0503	1	0.99859608956238	0.99367070384619	0.60282499131976	0.522310338386386	0.648160519276148	0.433450429153014	0.374658675444481	0.443084340643647	0.284799652197866	0.317189656434762	0.301273707866843
r_0504	0.982121757354632	1	0.940799518578099	0.740181272479217	0.718147945613582	0.803306327994741	0.605345036597833	0.572255561287377	0.638093062802375	0.608311399685587	0.623026055709882	0.643553201323885
r_0505	0.543264195720889	0.534010859826826	0.484223129474391	0.601087427288141	0.632978841263463	0.676334414299404	0.980262524030572	0.827657960837444	0.915946926297566	1	0.987800361812047	0.919721814927746
r_0506	0.982121757354632	1	0.940799518578099	0.740181272479217	0.718147945613582	0.803306327994741	0.605345036597833	0.572255561287377	0.638093062802375	0.608311399685587	0.623026055709882	0.643553201323885
r_0507	0.982121757354632	1	0.940799518578099	0.740181272479217	0.718147945613582	0.803306327994741	0.605345036597833	0.572255561287377	0.638093062802375	0.608311399685587	0.623026055709882	0.643553201323885
r_0508	0.982121757354632	1	0.940799518578099	0.740181272479217	0.718147945613582	0.803306327994741	0.605345036597833	0.572255561287377	0.638093062802375	0.608311399685587	0.623026055709882	0.643553201323885
r_0509	0.982121757354632	1	0.940799518578099	0.740181272479217	0.718147945613582	0.803306327994741	0.605345036597833	0.572255561287377	0.638093062802375	0.608311399685587	0.623026055709882	0.643553201323885
r_0510	1	0.973018454858268	0.908242337019824	0.442272216610004	0.388760590135611	0.467686774669102	0.528705887112701	0.430078615379203	0.477208587937272	0.399779200707141	0.365450394773647	0.401910916672925
r_0511	0.773070760058301	0.787337693936555	0.790752904418658	0.693667052276961	0.666286640034177	0.67024511593057	0.954814454498321	1	0.885082509479738	0.985211252912889	0.974173703868803	0.966113753624387
r_0512	0.995608513961035	1	0.920851664207496	0.786592000955719	0.777000386325385	0.735386802987067	0.660174700489996	0.666068998422597	0.648698783824248	0.544651452699102	0.615582446764145	0.577370042575732
r_0514	0.910990828757077	0.991751751201233	1	0.355868192105106	0.305034189489467	0.364519934171853	0.258858499598478	0.278904875880198	0.295129067666544	0.13848233598549	0.146581099338325	0.148351642869695
r_0518	0.794020895422707	0.666725225917361	0.762664046833083	0.862871832330346	0.79385040116114	0.751756769851032	0.792735776792662	0.894315261322708	1	0.859519091311311	0.925919910695371	0.96515740244696
r_0524	1	0.986368827885488	0.9899937443349	0.673450546681303	0.53680457136328	0.598603052965899	0.648912996596652	0.591985697620689	0.563623929005808	0.579395958752742	0.647068908501448	0.592083185938603
r_0525	0.778483117425839	0.817857990412215	0.727038274597535	0.550660788977325	0.545825428952819	0.553740045860882	1	0.941803923067349	0.967913258875763	0.903084434273913	0.929719325207405	0.898355583804387
r_0526	0.618475736528504	0.582881515891168	0.607493831839424	0.634469929150413	0.677358139980023	0.669705031301923	0.992577764985605	0.978791724384141	0.904331605182758	0.998559323390296	0.954104224016551	1
r_0527	0.946808359801488	1	0.942838106522141	0.632507759050679	0.627205918345866	0.699922378915206	0.501954402978398	0.470809054682209	0.478037503687474	0.35096170855278	0.387651718523401	0.440519919047475
r_0528	0.918506167476285	1	0.922106675982106	0.689310706079791	0.728109820259638	0.751712251394183	0.67867709624243	0.654416414237861	0.844544066347381	0.532331222251261	0.510953579229331	0.437716049847378
r_0529	0.918506167476285	1	0.922106675982106	0.689310706079791	0.728109820259638	0.751712251394183	0.67867709624243	0.654416414237861	0.844544066347381	0.532331222251261	0.510953579229331	0.437716049847378
r_0530	0.973087699188323	1	0.987090069530219	0.777925378384882	0.755907981472023	0.719173462284092	0.992361408662041	0.966702966992312	0.936462989488179	0.849126116898989	0.934459473126754	0.907918511175925
r_0531	1	0.987967369143988	0.880103493069551	0.431901899329647	0.412017815208252	0.526961275747274	0.374703091221464	0.32568497170098	0.330358142361958	0.346780853823035	0.316046172071174	0.312227904078807
r_0532	0.947675617798513	0.9657743178625	1	0.813094129328966	0.966652787200117	0.833487816594227	0.789754733809162	0.780915255550934	0.603374892233991	0.70100210188054	0.706535798236512	0.753260198780696
r_0533	0.893619821662392	0.892982343732539	0.874879840923051	0.933040755227964	0.9826416225667	0.933226960432568	0.921404896645439	0.947746916163445	0.85153536061389	0.956613338670808	1	0.97176715591075
r_0534	0.893619821662392	0.892982343732539	0.874879840923051	0.933040755227964	0.9826416225667	0.933226960432568	0.921404896645439	0.947746916163445	0.85153536061389	0.956613338670808	1	0.97176715591075
r_0535	0.893619821662392	0.892982343732539	0.874879840923051	0.933040755227964	0.9826416225667	0.933226960432568	0.921404896645439	0.947746916163445	0.85153536061389	0.956613338670808	1	0.97176715591075
r_0536	1	0.910678408024825	0.924473903984436	0.704882395974757	0.639186658689742	0.6296429543391	0.626595634839785	0.586458881323733	0.689330963619969	0.421500235514405	0.439025474811022	0.548654303549805
r_0537	0.616405507325916	0.718960966491259	0.64991751718298	0.959844331417122	1	0.901150885295197	0.695467487657558	0.776872500051474	0.774277315880982	0.866352717983041	0.964193775480874	0.916715550727268
r_0538	0.927707152930552	1	0.943182447841577	0.773693137331634	0.835353286048748	0.769392061815031	0.71873741700188	0.742220419810911	0.710236453629162	0.640568311608145	0.638381362331057	0.639788600102993
r_0539	0.971858994946976	1	0.987885902298961	0.694616485522655	0.697193696390222	0.68447463267761	0.407216145216868	0.442000107423963	0.395556451223632	0.372694492548082	0.35884301219494	0.361610590311748
r_0540	0.971858994946976	1	0.987885902298961	0.694616485522655	0.697193696390222	0.68447463267761	0.407216145216868	0.442000107423963	0.395556451223632	0.372694492548082	0.35884301219494	0.361610590311748
r_0541	0.861083674827113	1	0.984253020151139	0.283977835052287	0.314529107870892	0.303918089830636	0.29009091035204	0.300910292327669	0.303201653041479	0.16812167800254	0.166159578646066	0.154802112864508
r_0542	1	0.972087105744483	0.897493573109434	0.336157456056552	0.315030130949535	0.366043416460307	0.735289787654152	0.665825190647883	0.793671090787453	0.352044172785341	0.344681464597069	0.350714022244727
r_0543	0.913272034869001	1	0.998800227670231	0.544126601664731	0.48632487661127	0.544483187010376	0.478892907464464	0.464005039609533	0.461415242966639	0.329519409463833	0.34862444101101	0.333592296471627
r_0545	0.98825681265984	0.989801947694703	1	0.632053736497323	0.645933352906331	0.650800391967898	0.521652486210298	0.53041728275982	0.538921015549811	0.381871805729698	0.407436909745666	0.415414786996289
r_0546	0.971863674723136	1	0.941297607760341	0.976544286152466	0.905831810163913	0.922814766794296	0.933322439552578	0.826555108008078	0.953794771179246	0.699725849590953	0.599591238795565	0.715881983194647
r_0547	0.971863674723136	1	0.941297607760341	0.976544286152466	0.905831810163913	0.922814766794296	0.933322439552578	0.826555108008078	0.953794771179246	0.699725849590953	0.599591238795565	0.715881983194647
r_0548	0.788220262518898	0.801047753509447	0.723715914350777	0.902479403011486	0.887261339294718	1	0.43085405826648	0.331620358334548	0.35185434277903	0.291076235907424	0.34901888279909	0.301314139812381
r_0549	1	0.975184404576713	0.92177744147869	0.930322526443884	0.917884712066214	0.901875318381166	0.756218584667586	0.660986508044862	0.668703669311256	0.634818220916991	0.611927800944281	0.643027954987461
r_0550	0.679716735411114	0.639877232898632	0.752439852565493	0.629917947163226	0.645447825615047	0.618758629811723	1	0.974544222695935	0.942764733160942	0.823332133944371	0.777956765738563	0.883930132318161
r_0551	0.938374161175394	0.94543084914226	0.966754678980474	0.885201515936845	0.828800526683425	0.987584856626618	0.993924307907232	1	0.922059439719622	0.782295440653052	0.809612253407973	0.834143456013333
r_0553	0.596285107482619	0.606931890295864	0.692956737057515	0.420497551561959	0.436179831155782	0.43055895934463	0.79408803092226	0.850592376530802	0.755348310626946	0.992972684393005	1	0.860287728616083
r_0554	0.596285107482619	0.606931890295864	0.692956737057515	0.420497551561959	0.436179831155782	0.43055895934463	0.79408803092226	0.850592376530802	0.755348310626946	0.992972684393005	1	0.860287728616083
r_0555	0.617070100842677	0.600408485960975	0.619627473905421	0.9036205478719	1	0.989133359552149	0.581058379667243	0.499908384131816	0.564636030544925	0.406470155488497	0.426155047263278	0.425248012035208
r_0557	0.973424220368425	1	0.992794949596997	0.414597094805135	0.358628034335265	0.384712273219161	0.667349723617907	0.577458972788974	0.577127881004523	0.288687255184247	0.284227648833775	0.316252124895116
r_0558	0.990209381578223	1	0.937971530175381	0.596643658763784	0.420236828660489	0.73572353041614	0.461706338686522	0.338246827370784	0.443326302234862	0.322481604165568	0.237778059926656	0.271854570442031
r_0559	0.954394079373041	1	0.974451486174091	0.680832642860786	0.703310964304705	0.689927697422071	0.460948582034836	0.415171525177457	0.468803311515839	0.294069334648321	0.323631500604121	0.316125776630849
r_0560	0.954394079373041	1	0.974451486174091	0.680832642860786	0.703310964304705	0.689927697422071	0.460948582034836	0.415171525177457	0.468803311515839	0.294069334648321	0.323631500604121	0.316125776630849
r_0561	0.838721147937163	1	0.851475177963927	0.93475192145754	0.891031428937228	0.909395677366197	0.750209503018142	0.741213360372857	0.706540596158281	0.646324006435292	0.787146773659478	0.766648458203578
r_0562	0.946808359801488	1	0.942838106522141	0.632507759050679	0.627205918345866	0.699922378915206	0.501954402978398	0.470809054682209	0.478037503687474	0.35096170855278	0.387651718523401	0.440519919047475
r_0564	0.965873794797835	0.961387888480891	1	0.710595861629843	0.795802823427294	0.661159158761086	0.589623609129029	0.834811882340647	0.653555865676091	0.577744278737078	0.665168195124069	0.624677352327168
r_0565	0.90541282953479	1	0.97020621423593	0.266673995194384	0.255313790442295	0.252555226031546	0.339329904492424	0.333184751209392	0.351250415554896	0.140039750772966	0.146505583124329	0.144177890697216
r_0566	0.975027781901412	1	0.931904467956853	0.814442451863965	0.96930057603523	0.860405793510716	0.778000738553681	0.780483946021559	0.735634609841618	0.722992078208146	0.754976554353862	0.795842321411874
r_0567	0.720346567905925	0.738507021215821	0.72096635392003	0.671220627653828	0.647909852960357	0.654472261135309	0.942051899105352	0.977761091703153	0.921961762790161	0.949842573631732	0.998631606627478	1
r_0568	0.925291838447547	0.941088222568419	1	0.90944385447597	0.898311767957442	0.931471133530609	0.722912248485646	0.725913491370829	0.737300456549457	0.797188247787233	0.787367515180665	0.772832817976543
r_0569	0.925291838447547	0.941088222568419	1	0.90944385447597	0.898311767957442	0.931471133530609	0.722912248485646	0.725913491370829	0.737300456549457	0.797188247787233	0.787367515180665	0.772832817976543
r_0570	1	0.950095774601965	0.898820117612001	0.886281363654934	0.845716537117376	0.837737493626545	0.568729157067405	0.489185715734213	0.555270081447944	0.436713945882791	0.402975311233245	0.419614657137337
r_0572	0.535380691809375	0.581700571420538	0.594663822920344	0.903858279382203	0.926224077985591	1	0.881540372531761	0.790348392445406	0.835739011519369	0.857100700571009	0.906871521904388	0.868623381323384
r_0573	0.535380691809375	0.581700571420538	0.594663822920344	0.903858279382203	0.926224077985591	1	0.881540372531761	0.790348392445406	0.835739011519369	0.857100700571009	0.906871521904388	0.868623381323384
r_0574	0.535380691809375	0.581700571420538	0.594663822920344	0.903858279382203	0.926224077985591	1	0.881540372531761	0.790348392445406	0.835739011519369	0.857100700571009	0.906871521904388	0.868623381323384
r_0575	0.535380691809375	0.581700571420538	0.594663822920344	0.903858279382203	0.926224077985591	1	0.881540372531761	0.790348392445406	0.835739011519369	0.857100700571009	0.906871521904388	0.868623381323384
r_0596	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0597	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0598	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0599	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0600	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0601	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0602	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0603	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0604	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0605	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0606	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0607	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0608	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0609	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0610	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0611	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0612	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0613	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0614	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0615	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0616	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0617	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0618	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0619	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0620	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0621	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0622	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0623	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0624	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0625	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0626	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0627	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0628	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0629	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0630	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0631	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0632	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0633	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0634	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0635	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0636	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0637	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0638	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0639	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
r_0640	0.647401452115111	0.722481355538138	0.759177662464296	0.799052419103534	0.787978787981256	0.742791491526015	0.756620862796599	0.831033671800372	0.686271297599915	0.935696597895033	1	0.974722815680875
