Rxn	Par_wo_1	Par_wo_2	Par_wo_3	Par_Ac_1	Par_Ac_2	Par_Ac_3	ATS_wo_1	ATS_wo_2	ATS_wo_3	ATS_Ac_1	ATS_Ac_2	ATS_Ac_3
r_1609	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1610	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1611	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1621	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1622	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1625	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1627	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1628	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1629	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1630	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1631	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1632	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1633	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1634	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1635	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1637	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1638	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1639	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1640	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1641	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1642	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1643	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1644	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1645	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1647	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1648	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1649	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1650	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1651	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1652	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1654	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1656	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1657	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1658	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1659	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1660	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1661	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1667	1589.386863562851	1411.547849682139	1431.839448693287	764.706497892616	783.621550374089	695.874841049817	1442.123035151597	1508.8987382207079	1519.0329368338078	352.2071165525659	448.83468461566923	440.073660786277
r_1669	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1671	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1672	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1673	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1674	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1675	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1676	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1677	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1678	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1679	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1680	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1681	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1683	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1684	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1686	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1687	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1688	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1689	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1691	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1694	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1695	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1696	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1697	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1698	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1699	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1700	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1702	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1703	3431.19446693067	3416.29218834114	3493.49476299423	3336.24963404556	3415.9910132231	3087.57912667482	2569.94948855587	2734.87896302503	2559.81893853127	2581.420451806	2284.97657622523	2390.351323344
r_1704	3431.19446693067	3416.29218834114	3493.49476299423	3336.24963404556	3415.9910132231	3087.57912667482	2569.94948855587	2734.87896302503	2559.81893853127	2581.420451806	2284.97657622523	2390.351323344
r_1705	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1706	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1707	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1708	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1709	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1710	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1711	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1712	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1713	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1714	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1715	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1716	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1717	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1718	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1719	358014.18989091227	317876.46234210854	311196.7597462692	226281.464132771	213256.8650312327	230871.3901220133	351257.0931837817	326845.1595377916	362898.03335230873	201185.42970443773	207990.5899702158	206372.00655052814
r_1720	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1721	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1726	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1727	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1728	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1729	523.077198455165	620.258372598059	528.232661477389	348.059182441083	387.318677127575	439.746118041565	245.304649168644	206.138267887452	183.668117946611	195.43199759929	216.953350878528	144.902302941823
r_1733	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1737	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1738	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1743	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1745	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1746	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1747	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1748	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1749	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1750	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1751	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1752	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1753	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1754	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1757	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1758	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1759	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1760	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1761	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1762	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1763	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1764	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1765	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1766	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1770	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1774	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1775	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1788	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1790	984.728817642201	1097.62999967615	995.515400476618	1305.22193415406	1377.57673823725	1314.56020393276	1179.57040283828	1256.85923659313	1276.80396968683	1763.18318713205	1441.0479452849	1502.69054902631
r_1791	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1793	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1794	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1795	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1796	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1798	21542.1426042682	19579.8140376155	19282.4270620986	3866.52803552933	4202.60729563684	3998.64887655349	18234.9510690597	18281.2095468609	18440.4564989585	11287.8085646359	11379.103733693	11795.0474594644
r_1800	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1801	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1802	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1803	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1805	3591.4768378334493	3362.1684210987205	3335.7989318205764	4654.779713410599	4759.6274550110265	4625.52100227232	4732.654930640356	5155.960400844861	4857.00134125482	5484.9815589954505	5414.876982248024	5519.167716495211
r_1806	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1807	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1808	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1809	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1810	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1811	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1812	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1813	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1814	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1815	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1816	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1817	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1818	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1819	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1820	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1822	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1823	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1824	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1825	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1826	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1827	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1829	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1830	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1831	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1832	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1833	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1835	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1836	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1837	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1838	10008.5303220008	10958.9803912439	10945.832109808	5963.07275799797	5329.62478655702	5966.98056980869	5248.17798240884	5085.02213051922	5056.64059989244	3611.19674684841	3820.56841294802	3655.83143570258
r_1839	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1840	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1841	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1842	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1843	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1844	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1845	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1846	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1847	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1848	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1849	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1851	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1852	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1853	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1854	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1855	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1856	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1857	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1858	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1859	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1860	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1861	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1862	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1863	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1864	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1865	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1866	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1867	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1868	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1869	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1870	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1873	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1874	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1875	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1876	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1877	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1878	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1879	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1880	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1881	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1882	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1883	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1884	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1885	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1886	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1887	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1889	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1890	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1891	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1892	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1893	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1895	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1896	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1897	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1898	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1899	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1900	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1901	21542.1426042682	19579.8140376155	19282.4270620986	3866.52803552933	4202.60729563684	3998.64887655349	18234.9510690597	18281.2095468609	18440.4564989585	11287.8085646359	11379.103733693	11795.0474594644
r_1902	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1903	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1904	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1905	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1906	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1907	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1908	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1909	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1910	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1911	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1912	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1913	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1914	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1915	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1919	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1920	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1921	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1922	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1923	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1924	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1925	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1926	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1927	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1928	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1929	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1930	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1931	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1932	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1935	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1937	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1938	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1939	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1940	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1941	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1942	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1943	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1944	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1945	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1946	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1947	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1963	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1964	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1965	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1966	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1967	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1968	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1970	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1971	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1972	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1976	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1977	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1978	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1979	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1980	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1981	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1987	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1988	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1989	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1990	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1991	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1992	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1993	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1994	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1995	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1996	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1998	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_1999	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_2001	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_2002	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_2003	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_2004	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_2005	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_2008	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_2020	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_2022	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_2023	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_2024	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_2025	2314.01674399157	2334.89931883772	2566.66895769142	2246.00543022276	2249.0437617743	2111.01527410911	2693.56003442601	2756.57772806581	2787.85133617512	2209.88489593043	2250.14461622179	2210.02845746084
r_2028	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_2029	2314.01674399157	2334.89931883772	2566.66895769142	2246.00543022276	2249.0437617743	2111.01527410911	2693.56003442601	2756.57772806581	2787.85133617512	2209.88489593043	2250.14461622179	2210.02845746084
r_2030	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_2032	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_2033	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_2034	2457.02317072518	2686.70380591341	2853.03684743007	2301.28541802222	2385.80319158481	2229.13856645538	2251.82002166528	2023.82712399624	2355.74325192392	2278.60823574557	2261.09180365144	2145.62743393114
r_2036	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_2037	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_2038	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_2039	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_2040	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_2041	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_2042	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_2043	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_2044	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_2045	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_2046	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_2049	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_2051	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_2052	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_2053	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_2054	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_2055	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
r_2056	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
