Rxn	mean_Par_wo	mean_Par_Ac	mean_ATS_wo	mean_ATS_Ac	norm_Par_wo	norm_Par_Ac	norm_ATS_wo	norm_ATS_Ac
r_0733	11172.962114829	3584.9293143737636	3304.44823399582	1396.1546606250565	1.0	0.3208575557251525	0.2957539997034523	0.1249583276373997
r_0734	59649.06540377827	14836.246334926866	28540.9550803155	14628.1845909541	1.0	0.24872554556382223	0.47848117798854345	0.24523744826398447
r_0735	13063.105999155334	13678.682397009301	11174.495562204	10909.8806723879	0.9549973908314038	1.0	0.8169277740264796	0.7975827170878118
r_0736	13063.105999155334	13678.682397009301	11174.495562204	10909.8806723879	0.9549973908314038	1.0	0.8169277740264796	0.7975827170878118
r_0737	13063.105999155334	13678.682397009301	11174.495562204	10909.8806723879	0.9549973908314038	1.0	0.8169277740264796	0.7975827170878118
r_0738	13063.105999155334	13678.682397009301	11174.495562204	10909.8806723879	0.9549973908314038	1.0	0.8169277740264796	0.7975827170878118
r_0739	1635.0997630494467	1793.89886182402	951.9015459981405	802.7629792559379	0.9114782320486519	1.0	0.530632783294291	0.4474962308854446
r_0757	1101.3577989190078	953.4796655949717	1071.0089271577806	1039.304295394353	1.0	0.8657310698946521	0.9724441305168812	0.9436572714284487
r_0758	21284.16810764963	18963.188423132797	11113.677488294497	13239.994937752366	1.0	0.8909527648542362	0.5221570057182638	0.6220583708410877
r_0759	7838.326344119319	7809.178985559743	7411.354800001306	7096.32236650502	1.0	0.9962814308463382	0.945527715308977	0.905336427058694
r_0760	5177.618139894741	4557.180395191789	3976.9904292826436	4231.67166511242	1.0	0.8801692732180583	0.7681119622629208	0.8173008419656163
r_0761	2759.00914329351	2288.1990152716335	1873.7143039161867	1695.5618310615166	1.0	0.8293553578224621	0.6791258044471281	0.6145546255919525
r_0764	1516.74111749798	1187.7963592007366	2374.84437609103	1949.9381204499334	0.6386696883248075	0.5001575560735636	1.0	0.8210803790265668
r_0765	254.63473523974866	465.44585143278937	473.243818784726	507.505728895677	0.5017376568217843	0.9171243297008506	0.9324896091606605	1.0
r_0766	254.63473523974866	465.44585143278937	473.243818784726	507.505728895677	0.5017376568217843	0.9171243297008506	0.9324896091606605	1.0
r_0767	2554.7643309267332	3009.85707421658	3559.4747508515597	3569.3629549410666	0.7157479816924123	0.8432476921547126	0.9972297005896196	1.0
r_0768	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
r_0769	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
r_0770	13830.81133789449	9111.87077326294	8351.74858123113	8220.609557190457	1.0	0.6588095629862065	0.6038509511259477	0.5943692930484227
r_0771	254.63473523974866	465.44585143278937	473.243818784726	507.505728895677	0.5017376568217843	0.9171243297008506	0.9324896091606605	1.0
r_0772	254.63473523974866	465.44585143278937	473.243818784726	507.505728895677	0.5017376568217843	0.9171243297008506	0.9324896091606605	1.0
r_0773	3455.369285644523	3352.810764803426	1529.4740730503665	1209.6436030251732	1.0	0.9703190853529952	0.44263693591438424	0.3500765050064803
r_0774	734.2995143421134	879.897320001896	1088.5822495465234	1260.17707863746	0.5826955011243812	0.6982330776506953	0.8638327644584125	1.0
r_0775	734.2995143421134	879.897320001896	1088.5822495465234	1260.17707863746	0.5826955011243812	0.6982330776506953	0.8638327644584125	1.0
r_0781	966.9477678623654	911.5054127105869	1148.1033825028433	1306.65471596206	0.7400178149974562	0.6975870530872927	0.8786585839990031	1.0
r_0782	2082.0988710002134	1291.2136327689234	1436.1820932736634	891.0021166368533	1.0	0.620150008605807	0.6897761260413825	0.4279345851663746
r_0783	3562.8683244289	1930.53434578819	1880.7822337923135	1908.7008649828701	1.0	0.5418483564355805	0.5278842950486496	0.5357202936453791
r_0784	3562.8683244289	1930.53434578819	1880.7822337923135	1908.7008649828701	1.0	0.5418483564355805	0.5278842950486496	0.5357202936453791
r_0785	3562.8683244289	1930.53434578819	1880.7822337923135	1908.7008649828701	1.0	0.5418483564355805	0.5278842950486496	0.5357202936453791
r_0786	2823.8997759777735	1893.5494756510332	2894.961092144373	2798.9743146311866	0.9754534469014357	0.6540846026529605	1.0	0.9668434999787556
r_0787	2823.8997759777735	1893.5494756510332	2894.961092144373	2798.9743146311866	0.9754534469014357	0.6540846026529605	1.0	0.9668434999787556
r_0788	3725.121976027087	3277.0040724113733	3227.52962658517	2791.6731956667663	1.0	0.8797038307739818	0.8664225352500783	0.7494179287638089
r_0789	3725.121976027087	3277.0040724113733	3227.52962658517	2791.6731956667663	1.0	0.8797038307739818	0.8664225352500783	0.7494179287638089
r_0790	3725.121976027087	3277.0040724113733	3227.52962658517	2791.6731956667663	1.0	0.8797038307739818	0.8664225352500783	0.7494179287638089
r_0791	11825.022402663933	9630.070407769817	10233.2880972803	8954.904054978519	1.0	0.8143807326403341	0.8653927027635018	0.7572843204898423
r_0792	3725.121976027087	3277.0040724113733	3227.52962658517	2791.6731956667663	1.0	0.8797038307739818	0.8664225352500783	0.7494179287638089
r_0793	3725.121976027087	3277.0040724113733	3227.52962658517	2791.6731956667663	1.0	0.8797038307739818	0.8664225352500783	0.7494179287638089
r_0795	4691.4298377724335	3576.253138358126	3258.7993973125363	2601.533764510056	1.0	0.7622949211697448	0.6946281858623866	0.5545289718635771
r_0796	4691.4298377724335	3576.253138358126	3258.7993973125363	2601.533764510056	1.0	0.7622949211697448	0.6946281858623866	0.5545289718635771
r_0797	4691.4298377724335	3576.253138358126	3258.7993973125363	2601.533764510056	1.0	0.7622949211697448	0.6946281858623866	0.5545289718635771
r_0798	4691.4298377724335	3576.253138358126	3258.7993973125363	2601.533764510056	1.0	0.7622949211697448	0.6946281858623866	0.5545289718635771
r_0799	4691.4298377724335	3576.253138358126	3258.7993973125363	2601.533764510056	1.0	0.7622949211697448	0.6946281858623866	0.5545289718635771
r_0800	4691.4298377724335	3576.253138358126	3258.7993973125363	2601.533764510056	1.0	0.7622949211697448	0.6946281858623866	0.5545289718635771
r_0801	4691.4298377724335	3576.253138358126	3258.7993973125363	2601.533764510056	1.0	0.7622949211697448	0.6946281858623866	0.5545289718635771
r_0802	4691.4298377724335	3576.253138358126	3258.7993973125363	2601.533764510056	1.0	0.7622949211697448	0.6946281858623866	0.5545289718635771
r_0803	4691.4298377724335	3576.253138358126	3258.7993973125363	2601.533764510056	1.0	0.7622949211697448	0.6946281858623866	0.5545289718635771
r_0804	47102.48234066446	31344.0993259648	37660.27460207801	35043.76064602036	1.0	0.665444744488654	0.7995390631369165	0.7439896774987255
r_0805	3725.121976027087	3277.0040724113733	3227.52962658517	2791.6731956667663	1.0	0.8797038307739818	0.8664225352500783	0.7494179287638089
r_0806	3725.121976027087	3277.0040724113733	3227.52962658517	2791.6731956667663	1.0	0.8797038307739818	0.8664225352500783	0.7494179287638089
r_0807	3725.121976027087	3277.0040724113733	3227.52962658517	2791.6731956667663	1.0	0.8797038307739818	0.8664225352500783	0.7494179287638089
r_0810	11825.022402663933	9630.070407769817	10233.2880972803	8954.904054978519	1.0	0.8143807326403341	0.8653927027635018	0.7572843204898423
r_0811	4691.4298377724335	3576.253138358126	3258.7993973125363	2601.533764510056	1.0	0.7622949211697448	0.6946281858623866	0.5545289718635771
r_0812	2522.1023110323	2783.8714956614203	2834.03233777318	3928.095628667083	0.6420674416951816	0.7087076687606174	0.7214774296966008	1.0
r_0813	2522.1023110323	2783.8714956614203	2834.03233777318	3928.095628667083	0.6420674416951816	0.7087076687606174	0.7214774296966008	1.0
r_0815	18319.644720291722	17604.176082399452	17065.847036093266	15950.795160771175	1.0	0.9609452776614285	0.9315599345215636	0.8706934771012946
r_0816	6217.55497871901	4354.403421143867	3857.169470953637	3948.4483756089467	1.0	0.7003401555833119	0.6203675695921745	0.6350484055425976
r_0817	24204.778346901934	18612.314611435035	13562.914364097765	10908.974786229433	1.0	0.768952078167545	0.5603403662580425	0.45069509127009694
r_0818	2759.00914329351	2288.1990152716335	1873.7143039161867	1695.5618310615166	1.0	0.8293553578224621	0.6791258044471281	0.6145546255919525
r_0819	1759.2506993139832	2329.4181247929264	3763.875299670753	7699.308754916477	0.2284946292341627	0.3025489948439139	0.48885885986417804	1.0
r_0820	1944.6096400568233	2042.5447733848966	1332.7043608574602	1460.5288929440167	0.9520523933652746	1.0	0.6524725324130389	0.715053550832883
r_0821	2529.968132311287	3149.5781954959166	2783.5540814569504	2475.91835299185	0.80327204954914	1.0	0.8837863068259736	0.7861110914891906
r_0831	8743.653629044771	7592.4947578560095	8774.291343695511	8743.579751932773	0.9965082405574834	0.8653114491475549	1.0	0.9964998208334164
r_0832	8743.653629044771	7592.4947578560095	8774.291343695511	8743.579751932773	0.9965082405574834	0.8653114491475549	1.0	0.9964998208334164
r_0842	26631.363661801803	7000.26919777608	15152.668257001535	6541.852475943254	1.0	0.26285808292336094	0.5689783087876751	0.245644667656521
r_0843	503.3347053460373	573.7047215689823	651.5791355979903	740.6949227736427	0.6795438848982863	0.7745492832874558	0.8796862453951418	1.0
r_0844	17761.008457612632	5602.1706627573	7928.504897667018	6413.40890296138	1.0	0.31541962699511733	0.44639947763037874	0.36109486228032833
r_0851	4712.88925479585	3927.1205613631464	8453.03413182786	7632.823063488987	0.5575381787529525	0.4645811787954956	1.0	0.9029684423903405
r_0852	1410.27100353264	1575.5119596535267	825.8853058595979	745.3361504340969	0.8951191991222808	1.0	0.5242012291936011	0.47307552688968796
r_0853	1048.5614333905135	946.3888507311603	822.6380036307779	718.1459757640247	1.0	0.9025592784497337	0.7845396344311327	0.6848868868292308
r_0855	6128.472571107518	4420.210848193133	3396.142253728063	2703.5596253160734	1.0	0.7212581596647868	0.5541580245849617	0.4411473811699698
r_0882	3728.8058796521436	4529.875080597533	5105.448583785416	5025.6758826612495	0.7303581298408521	0.8872628930167139	1.0	0.9843749868762718
r_0883	947.170148866935	955.7788270165224	1341.0678563082868	1243.3095773017833	0.7062805542698789	0.7126998253821442	1.0	0.9271041517051837
r_0884	98614.45261178567	49053.111490223535	75211.63558035016	81477.68953410893	1.0	0.49742314834246787	0.7626836998876311	0.8262246291105135
r_0885	3048.3034649774104	2567.6163610244366	2691.755405677093	2366.113115611963	1.0	0.8423099571693936	0.8830339356311563	0.776206549904472
r_0886	3824.08457835553	4515.995647762156	3833.8814849616233	3537.904386387567	0.8467865951665623	1.0	0.8489559742736807	0.7834162524361001
r_0887	3824.08457835553	4515.995647762156	3833.8814849616233	3537.904386387567	0.8467865951665623	1.0	0.8489559742736807	0.7834162524361001
r_0888	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
r_0889	61744.24492579417	56561.50119507159	52234.393752975935	54823.93961939404	1.0	0.9160611043676811	0.8459799583872567	0.887919832614082
r_0890	3728.8058796521436	4529.875080597533	5105.448583785416	5025.6758826612495	0.7303581298408521	0.8872628930167139	1.0	0.9843749868762718
r_0891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r_0892	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
r_0893	246.60031178402267	481.55155329582135	400.64741026814164	341.61327305415733	0.5120953511545085	1.0	0.8319927690525388	0.7094012483525337
r_0902	3176.808279037237	3733.67053033607	2189.783946373867	2867.95319834877	0.8508539393676202	1.0	0.5864962986374599	0.7681323713612791
r_0903	1005.6352528768513	1022.450453434672	821.631312992577	822.4371750356527	0.9835540191690129	1.0	0.8035903453634431	0.8043785126925969
r_0904	611.9898783058846	765.2097657193814	438.5809045387403	380.54452593806235	0.7997674699440706	1.0	0.57315121184637	0.4973074612819514
r_0905	1087.8435021705234	779.3531292075244	1678.1753394696634	1799.24964711821	0.6046095403786134	0.4331545266415835	0.9327084444104425	1.0
r_0906	1443.3671503185099	1871.6787610717668	2624.4310227289297	3203.8303144628567	0.4505129824768825	0.5842003406430613	0.8191541889349196	1.0
r_0907	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
r_0908	3263.173580432837	2769.11993196112	1436.1415152677	1241.4923297163132	1.0	0.8485971903443199	0.44010576816364333	0.38045549803441286
r_0909	5210.013619599817	3626.9890702234966	3495.9159751021234	2589.5776511402605	1.0	0.6961573107177572	0.6709993927752239	0.4970385569431903
r_0910	5210.013619599817	3626.9890702234966	3495.9159751021234	2589.5776511402605	1.0	0.6961573107177572	0.6709993927752239	0.4970385569431903
r_0911	1958.3300838507132	1338.1690572083799	1025.8525600992255	593.2104074790124	1.0	0.6833215034807129	0.5238404743709324	0.30291645538762696
r_0912	3735.9889085899363	3369.8793838467136	2115.48579340365	1651.4160593692766	1.0	0.9020046542693291	0.5662452017830245	0.44202916544325765
r_0913	5871.70952562324	5340.913542995379	4633.889253731427	4592.86845731127	1.0	0.9096011169640549	0.789189116646497	0.7822029406033619
r_0914	6128.472571107518	4420.210848193133	3396.142253728063	2703.5596253160734	1.0	0.7212581596647868	0.5541580245849617	0.4411473811699698
r_0915	3252.4857151771134	1035.6290203055394	1028.0261511134597	486.8810767966373	1.0	0.31841155073271227	0.3160739942119865	0.14969506999667923
r_0916	2497.7857812055404	1437.12784772699	1044.3620500713066	715.8655416733903	1.0	0.5753607289066116	0.41811513938847544	0.28660005476045364
r_0917	208.406290069601	93.57462186779189	247.0138285483547	154.08890616937634	0.8437029266513474	0.37882341412911624	1.0	0.6238068009184853
r_0918	1168.9796039564399	2031.5668549987797	1302.9250518196134	1196.09646773994	0.575407893213114	1.0	0.6413399827889966	0.5887556517260951
r_0921	3563.3923194195636	3291.203817000456	3934.7600660806033	3698.5416290765365	0.9056187059886075	0.8364433311632161	1.0	0.9399662411336397
r_0922	3791.7606199485003	4353.8005400101065	3766.9902375004463	3515.4659523098767	0.8709082065435406	1.0	0.8652188364815863	0.8074476356929563
r_0935	1711.5529494408136	883.5658481511506	1531.8713141567132	1537.2906358482935	1.0	0.5162363504090381	0.8950183601723776	0.8981846786279947
r_0937	2336.46259019943	2111.8234354816236	2229.80001128502	2110.7904568275867	1.0	0.9038550175551356	0.9543486896123144	0.9034129053388434
r_0938	1595.0989580422665	717.483164372732	700.6086566759177	735.6474108124236	1.0	0.449804797849865	0.4392258255474035	0.46119233361879647
r_0939	562.066151236044	867.3377855230952	401.323059011558	412.2434469748077	0.6480360484895276	1.0	0.46270676282080603	0.4752974606383392
r_0941	4966.86645986494	2833.102798101143	2689.9132293787666	2168.69925618972	1.0	0.5704004367732047	0.5415714819624748	0.43663329258276284
r_0942	712.4229177307985	1075.2539348922899	860.8499281713854	967.7754441913754	0.6625624837189396	1.0	0.8006015139648089	0.90004362019686
r_0943	2581.300333276083	1941.6363064246134	1531.84973748646	701.779926847288	1.0	0.7521931025981646	0.5934411109544536	0.27187069935276265
r_0953	1565.5482370909033	1226.4291342698268	1802.8339143825099	1435.6872167210897	0.8683818429425988	0.6802784907060572	1.0	0.7963502379601218
r_0954	1565.5482370909033	1226.4291342698268	1802.8339143825099	1435.6872167210897	0.8683818429425988	0.6802784907060572	1.0	0.7963502379601218
r_0955	1565.5482370909033	1226.4291342698268	1802.8339143825099	1435.6872167210897	0.8683818429425988	0.6802784907060572	1.0	0.7963502379601218
r_0956	1565.5482370909033	1226.4291342698268	1802.8339143825099	1435.6872167210897	0.8683818429425988	0.6802784907060572	1.0	0.7963502379601218
r_0957	2576.8322640319934	2797.4421588451437	2536.7121513141765	2982.72986672241	0.8639174109533293	0.9378798227943884	0.8504666076588616	1.0
r_0958	23373.105608298647	20397.89561217841	21780.456531498116	17865.89483323755	1.0	0.8727079727452272	0.9318597578134821	0.7643783043916186
r_0959	16660.2992128849	15084.1872558675	21719.600209047498	22535.100764349034	0.7393044028115382	0.6693640917608399	0.9638119854075969	1.0
r_0960	16660.2992128849	15084.1872558675	21719.600209047498	22535.100764349034	0.7393044028115382	0.6693640917608399	0.9638119854075969	1.0
r_0961	1440.5298657698893	2423.4274392456805	2785.7285818137134	3486.07574274628	0.41322391481805865	0.6951734896432684	0.7991015650219799	1.0
r_0962	4883.356122624077	5122.100087433577	1981.5765437636667	2037.6252018604634	0.9533894377825166	1.0	0.3868679857750561	0.3978105009817201
r_0963	357.02819118817564	320.2383739281412	266.4179336451657	264.79460907478364	1.0	0.8969554276999825	0.7462097958106261	0.7416630272067808
r_0964	24423.70841573498	16857.755382499552	18692.47855367435	18375.080257604375	1.0	0.6902209564391516	0.7653415376360995	0.7523460379082411
r_0967	6802.513334237807	6178.8996214946865	7622.592299543016	6077.29710285686	0.8924146887202173	0.8106034507270078	1.0	0.7972743213907952
r_0968	3263.37044951328	1972.8949141534201	3309.231094992067	3290.89384016634	0.9861416008243762	0.5961792505633849	1.0	0.9944587566418444
r_0974	29104.16816831911	29940.75737403159	20132.588543964914	19600.85358068009	0.9720585155792326	1.0	0.6724141374401718	0.6546545678794494
r_0975	29104.16816831911	29940.75737403159	20132.588543964914	19600.85358068009	0.9720585155792326	1.0	0.6724141374401718	0.6546545678794494
r_0976	29104.16816831911	29940.75737403159	20132.588543964914	19600.85358068009	0.9720585155792326	1.0	0.6724141374401718	0.6546545678794494
r_0977	29104.16816831911	29940.75737403159	20132.588543964914	19600.85358068009	0.9720585155792326	1.0	0.6724141374401718	0.6546545678794494
r_0978	29104.16816831911	29940.75737403159	20132.588543964914	19600.85358068009	0.9720585155792326	1.0	0.6724141374401718	0.6546545678794494
r_0979	29104.16816831911	29940.75737403159	20132.588543964914	19600.85358068009	0.9720585155792326	1.0	0.6724141374401718	0.6546545678794494
r_0982	2326.2028057113234	1866.2672477723033	1782.2631866550435	2205.4396955709235	1.0	0.8022805420018494	0.766168445106853	0.9480857344665303
r_0984	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
r_0985	357.02819118817564	320.2383739281412	266.4179336451657	264.79460907478364	1.0	0.8969554276999825	0.7462097958106261	0.7416630272067808
r_0986	5412.5688783375035	3117.19972104308	2445.3721241066164	2148.938202583013	1.0	0.575918716437756	0.4517951048888498	0.397027409883617
r_0987	2248.400812430557	1748.1738662041364	3004.9144220615667	3295.332969901363	0.682298521262286	0.5304999167524074	0.9118697410876543	1.0
r_0988	2412.5648710129435	1778.51947282113	1497.6785971074935	959.794563634915	1.0	0.7371903214666298	0.6207827259288061	0.39783160866133893
r_0989	4675.201661912426	5072.449641884589	3018.024820511211	2920.2695220140417	0.9216851801362445	1.0	0.5949836930051633	0.5757118804887852
r_0990	26962.531275791796	27738.067268027968	27915.159035329096	26609.849607568496	0.9658741775989288	0.9936560717036574	1.0	0.9532401221104054
r_0992	3770.87517800945	3219.132804358373	2272.6131029136964	2270.7338242760666	1.0	0.8536832041355642	0.6026752399991536	0.6021768732941009
r_0993	3494.4940482161896	2840.3315698249303	2619.4502551735236	2587.79631663275	1.0	0.8128019480459023	0.7495935660587708	0.7405353338500389
r_0995	3747.86751455627	4029.82969353921	3143.216827598027	3015.0693836378364	0.9300312419070729	1.0	0.7799875098040403	0.7481877927674513
r_0996	3940.5745549007097	4238.996996756537	2967.08117482805	2367.88632548192	0.9296006951445909	1.0	0.6999488740139019	0.5585958959852307
r_0997	3940.5745549007097	4238.996996756537	2967.08117482805	2367.88632548192	0.9296006951445909	1.0	0.6999488740139019	0.5585958959852307
r_0998	488.45512455485095	608.534579372993	492.2853655522926	457.80319198081435	0.8026743937183215	1.0	0.8089685980696801	0.752304318437441
r_0999	488.45512455485095	608.534579372993	492.2853655522926	457.80319198081435	0.8026743937183215	1.0	0.8089685980696801	0.752304318437441
r_1001	4675.201661912426	5072.449641884589	3018.024820511211	2920.2695220140417	0.9216851801362445	1.0	0.5949836930051633	0.5757118804887852
r_1002	4675.201661912426	5072.449641884589	3018.024820511211	2920.2695220140417	0.9216851801362445	1.0	0.5949836930051633	0.5757118804887852
r_1003	3563.3923194195636	3291.203817000456	3934.7600660806033	3698.5416290765365	0.9056187059886075	0.8364433311632161	1.0	0.9399662411336397
r_1004	1509.7402102853366	1321.14660917439	1694.82277174312	1316.7128766366334	0.8907953300229577	0.7795190336129334	1.0	0.7769029886720239
r_1005	1509.7402102853366	1321.14660917439	1694.82277174312	1316.7128766366334	0.8907953300229577	0.7795190336129334	1.0	0.7769029886720239
r_1010	4380.656087008013	2370.63735602723	2685.0697923500597	2892.5649208854397	1.0	0.5411603442365581	0.6129378200478554	0.6603040420050552
r_1011	4380.656087008013	2370.63735602723	2685.0697923500597	2892.5649208854397	1.0	0.5411603442365581	0.6129378200478554	0.6603040420050552
r_1012	5455.132085868103	5305.075270381646	4484.2133723482	4884.486433099037	1.0	0.9724925422291443	0.8220173777212224	0.8953928807246734
r_1021	2151.6964193417803	1654.7222992891468	2958.9716002762702	2586.98244081889	0.7271771108384018	0.5592220956546695	1.0	0.8742843089732093
r_1022	6991.723064495757	5827.97618491871	6748.4254223343605	5437.279960260907	1.0	0.8335536363723273	0.9652020482051311	0.7776738166120489
r_1023	63703.94287313719	43034.618978353436	60040.954722805975	46329.57790000256	1.0	0.6755409011975044	0.9424998204957918	0.727263899383203
r_1024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r_1025	26358.422665289734	18870.704297313434	10011.195007446795	9752.966297912077	1.0	0.7159269178183203	0.3798100946544918	0.3700132751401447
r_1026	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
r_1027	6094.713075700561	3998.4615711154333	3168.09158986904	2737.64897454721	1.0	0.6560541113997934	0.5198098008091844	0.44918422582715745
r_1028	19120.937634910235	11614.119949898966	11753.825930453779	11051.718611612465	1.0	0.6074032650310189	0.6147097048731606	0.5779904114866566
r_1029	3409.453715099031	4235.901573315069	3583.739566266737	4923.117483640195	0.6925395801397881	0.8604104182748463	0.7279411019898898	1.0
r_1030	7512.367436497117	5812.759094659733	4666.618305294916	4818.763896416113	1.0	0.773758624534228	0.621191434623288	0.6414441169377915
r_1031	5432.96460717321	5918.631785005469	5446.824630812207	5052.997274916017	0.9179426604874001	1.0	0.9202844219184981	0.8537441521058143
r_1032	3362.027610941997	4638.423219570114	5196.83108660085	6042.237603444577	0.5564209538905525	0.7676664712632002	0.8600838675457292	1.0
r_1033	3362.027610941997	4638.423219570114	5196.83108660085	6042.237603444577	0.5564209538905525	0.7676664712632002	0.8600838675457292	1.0
r_1034	1212.7336754142166	1232.0982329831033	1368.5005340405899	1349.3057818570867	0.8861769836753653	0.9003271846341561	1.0	0.9859738803851034
r_1035	1212.7336754142166	1232.0982329831033	1368.5005340405899	1349.3057818570867	0.8861769836753653	0.9003271846341561	1.0	0.9859738803851034
r_1038	4434.315705814853	1874.2932693860066	3099.986816424087	2049.1323976327967	1.0	0.42267925734926565	0.6990902367097995	0.46210791778891774
r_1039	10098.391865171907	7854.30043066484	9763.535874503477	9908.925926994167	1.0	0.7777773466836182	0.9668406618460405	0.981238008911975
r_1041	5060.725299535537	3695.48277340723	2605.22922898347	1967.3538410096135	1.0	0.730227893173019	0.5147936461247111	0.3887493836486587
r_1042	3795.29470481275	2924.5080728883863	2523.2409769188635	2177.92862339659	1.0	0.7705615242947712	0.664834004515956	0.5738496724996862
r_1043	3795.29470481275	2924.5080728883863	2523.2409769188635	2177.92862339659	1.0	0.7705615242947712	0.664834004515956	0.5738496724996862
r_1045	2053.801839291013	2598.9387971808064	1518.05269833291	1972.7221367425634	0.7902463272774528	1.0	0.5841048277010658	0.7590490929922896
r_1047	1183.3692632145567	421.10494280290703	527.4956282020333	288.0446647217593	1.0	0.3558525270962328	0.44575741875289276	0.24341063578016386
r_1048	22065.263106126033	23268.938916180832	18176.062014630766	15514.0881597483	0.9482711345630899	1.0	0.7811298177413426	0.6667295064735446
r_1049	8958.109769300652	13065.021740692837	7444.576186778159	6588.449790581998	0.6856559405025227	1.0	0.5698097052216137	0.5042815788098806
r_1050	8958.109769300652	13065.021740692837	7444.576186778159	6588.449790581998	0.6856559405025227	1.0	0.5698097052216137	0.5042815788098806
r_1051	11988.165825052143	12147.326606517692	7699.17748900591	8633.738951879057	0.98689746422228	1.0	0.6338166197717026	0.7107521870076823
r_1054	9924.281443665279	9820.574882852014	10254.582451549732	9297.59862946829	0.967789911540032	0.95767671957895	1.0	0.9066774462438676
r_1055	1100.8045221153968	586.7945787695727	664.3157477003043	508.1735583421976	1.0	0.533059745832021	0.6034820300553456	0.46163832736229077
r_1056	4712.88925479585	3927.1205613631464	8453.03413182786	7632.823063488987	0.5575381787529525	0.4645811787954956	1.0	0.9029684423903405
r_1057	3143.375516824463	2774.03549837514	2175.061717545103	2434.0008595636564	1.0	0.8825021011735683	0.6919509635114862	0.7743271036298459
r_1063	4712.88925479585	3927.1205613631464	8453.03413182786	7632.823063488987	0.5575381787529525	0.4645811787954956	1.0	0.9029684423903405
r_1065	8022.266356737778	6882.751680355393	5119.206247246493	4710.660604796981	1.0	0.8579560157055464	0.6381246919016782	0.5871982299416635
r_1066	3263.173580432837	2769.11993196112	1436.1415152677	1241.4923297163132	1.0	0.8485971903443199	0.44010576816364333	0.38045549803441286
r_1067	11127.881324221233	3562.5318926820933	7312.60173726791	5142.0120033263065	1.0	0.3201446698508363	0.657142318848343	0.4620836485858338
r_1068	9809.05163164451	6821.809067616466	9950.431787475121	9678.918260971881	0.9857915556982592	0.6855792003120168	1.0	0.97271339251378
r_1069	13282.205036666734	13174.6487259551	11081.485711897802	14111.167025270433	0.941254894997757	0.9336328244405153	0.785299025378479	1.0
r_1070	3080.414141208848	2029.1891351414904	1613.3276391658146	673.2292437670786	1.0	0.6587390662819043	0.5237372525931516	0.21855153654855092
r_1071	685.111167256382	595.5945909149647	296.179022123081	171.36732538345402	1.0	0.8693400711888871	0.43230797610432903	0.25013068473211003
r_1072	3446.9938060886802	3279.9399246478265	2621.54913003739	2418.9161171250767	1.0	0.9515363557817325	0.7605320106484537	0.7017465807023981
r_1073	3446.9938060886802	3279.9399246478265	2621.54913003739	2418.9161171250767	1.0	0.9515363557817325	0.7605320106484537	0.7017465807023981
r_1074	1062.4427341493617	1073.2914424320995	1222.3796463931947	1490.4351685883678	0.7128406230212821	0.7201195094239781	0.8201494920110776	1.0
r_1075	23373.105608298647	20397.89561217841	21780.456531498116	17865.89483323755	1.0	0.8727079727452272	0.9318597578134821	0.7643783043916186
r_1076	1426.7051492838034	1267.0942706203534	1330.0741326833033	1432.858082319687	0.9957058322022218	0.8843124704779034	0.9282664829792604	1.0
r_1077	533.9065728531176	742.0153113204186	847.5064084662296	1031.88223068903	0.5174103758881538	0.7190891453038635	0.8213208671112738	1.0
r_1078	533.9065728531176	742.0153113204186	847.5064084662296	1031.88223068903	0.5174103758881538	0.7190891453038635	0.8213208671112738	1.0
r_1079	3446.9938060886802	3279.9399246478265	2621.54913003739	2418.9161171250767	1.0	0.9515363557817325	0.7605320106484537	0.7017465807023981
r_1080	3446.9938060886802	3279.9399246478265	2621.54913003739	2418.9161171250767	1.0	0.9515363557817325	0.7605320106484537	0.7017465807023981
r_1081	4789.406292581262	4721.586611838303	4616.971437568599	4262.949442783186	1.0	0.9858396476306445	0.9639966115884211	0.8900788912785386
r_1082	752.893562154581	713.1244493581494	702.6490250062624	752.5906134730112	1.0	0.9471783067414961	0.9332647539121837	0.9995976208367318
r_1083	634.568281820059	1276.4720223514366	1142.0204256128034	1256.42635348025	0.4971266668666166	1.0	0.8946693743502854	0.9842960374217528
r_1084	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
r_1085	715.7345973766818	743.1005431487183	894.461204813202	835.544763835283	0.8001851768698619	0.8307800708963183	1.0	0.9341319213612813
r_1086	715.7345973766818	743.1005431487183	894.461204813202	835.544763835283	0.8001851768698619	0.8307800708963183	1.0	0.9341319213612813
r_1087	5331.538251696603	5407.093278510657	4869.7758083519575	4891.7761690286725	0.9860266832987085	1.0	0.9006272977952584	0.9046960940122851
r_1088	5331.538251696603	5407.093278510657	4869.7758083519575	4891.7761690286725	0.9860266832987085	1.0	0.9006272977952584	0.9046960940122851
